from,to,value
Anya,Anya,
Iofi,Anya,11.91
Kaela,Anya,2.99
Kobo,Anya,2.38
Moona,Anya,9.31
Ollie,Anya,7.69
Reine,Anya,9.9
Risu,Anya,5.99
Zeta,Anya,7.24
Anya,Iofi,18.03
Kaela,Iofi,4.16
Kobo,Iofi,4.58
Moona,Iofi,18.25
Ollie,Iofi,13.77
Reine,Iofi,12.52
Risu,Iofi,16.67
Zeta,Iofi,11.29
Anya,Kaela,22.95
Iofi,Kaela,21.12
Kobo,Kaela,10.27
Moona,Kaela,26.63
Ollie,Kaela,21.59
Reine,Kaela,18.63
Risu,Kaela,22.85
Zeta,Kaela,20.98
Anya,Kobo,7.1
Iofi,Kobo,9.03
Kaela,Kobo,3.99
Moona,Kobo,9.5
Ollie,Kobo,7.2
Reine,Kobo,6.55
Risu,Kobo,7.68
Zeta,Kobo,8.34
Anya,Moona,13.66
Iofi,Moona,17.69
Kaela,Moona,5.09
Kobo,Moona,4.67
Ollie,Moona,10.67
Reine,Moona,12.23
Risu,Moona,12.28
Zeta,Moona,9.2
Anya,Ollie,16.94
Iofi,Ollie,20.04
Kaela,Ollie,6.19
Kobo,Ollie,5.32
Moona,Ollie,16.01
Reine,Ollie,15.57
Risu,Ollie,13.97
Zeta,Ollie,10.67
Anya,Reine,18.58
Iofi,Reine,15.52
Kaela,Reine,4.56
Kobo,Reine,4.12
Moona,Reine,15.64
Ollie,Reine,13.28
Risu,Reine,10.58
Zeta,Reine,9.94
Anya,Risu,16.39
Iofi,Risu,30.14
Kaela,Risu,8.15
Kobo,Risu,7.06
Moona,Risu,22.91
Ollie,Risu,17.37
Reine,Risu,15.43
Zeta,Risu,12.02
Anya,Zeta,16.12
Iofi,Zeta,16.61
Kaela,Zeta,6.09
Kobo,Zeta,6.23
Moona,Zeta,13.97
Ollie,Zeta,10.79
Reine,Zeta,11.79
Risu,Zeta,9.78
