from,to,value
Baelz,Baelz,
Bijou,Baelz,15.78
Calli,Baelz,17.47
Cecilia,Baelz,14.16
Elizabeth,Baelz,16.47
Fauna,Baelz,12.76
FuwaMoco,Baelz,12.02
Gigi,Baelz,15.96
IRyS,Baelz,24.5
Ina,Baelz,13.6
Kiara,Baelz,16.77
Kronii,Baelz,21.0
Mumei,Baelz,34.4
Nerissa,Baelz,17.06
Raora,Baelz,14.29
Shiori,Baelz,16.75
Baelz,Bijou,20.49
Calli,Bijou,17.79
Cecilia,Bijou,22.51
Elizabeth,Bijou,17.58
Fauna,Bijou,17.01
FuwaMoco,Bijou,17.23
Gigi,Bijou,24.73
IRyS,Bijou,22.77
Ina,Bijou,15.21
Kiara,Bijou,15.82
Kronii,Bijou,18.88
Mumei,Bijou,34.11
Nerissa,Bijou,20.72
Raora,Bijou,21.51
Shiori,Bijou,19.99
Baelz,Calli,21.81
Bijou,Calli,17.11
Cecilia,Calli,15.53
Elizabeth,Calli,21.41
Fauna,Calli,14.48
FuwaMoco,Calli,13.3
Gigi,Calli,17.69
IRyS,Calli,22.08
Ina,Calli,14.75
Kiara,Calli,24.3
Kronii,Calli,22.96
Mumei,Calli,26.24
Nerissa,Calli,23.6
Raora,Calli,16.88
Shiori,Calli,19.64
Baelz,Cecilia,19.99
Bijou,Cecilia,24.47
Calli,Cecilia,17.57
Elizabeth,Cecilia,26.06
Fauna,Cecilia,23.23
FuwaMoco,Cecilia,14.22
Gigi,Cecilia,39.1
IRyS,Cecilia,21.21
Ina,Cecilia,16.58
Kiara,Cecilia,20.99
Kronii,Cecilia,20.94
Mumei,Cecilia,38.19
Nerissa,Cecilia,25.59
Raora,Cecilia,22.53
Shiori,Cecilia,26.55
Baelz,Elizabeth,13.9
Bijou,Elizabeth,11.43
Calli,Elizabeth,14.48
Cecilia,Elizabeth,15.58
Fauna,Elizabeth,10.1
FuwaMoco,Elizabeth,8.68
Gigi,Elizabeth,17.39
IRyS,Elizabeth,12.81
Ina,Elizabeth,9.2
Kiara,Elizabeth,14.06
Kronii,Elizabeth,15.19
Mumei,Elizabeth,20.99
Nerissa,Elizabeth,22.76
Raora,Elizabeth,15.46
Shiori,Elizabeth,16.36
Baelz,Fauna,28.33
Bijou,Fauna,29.09
Calli,Fauna,25.76
Cecilia,Fauna,36.53
Elizabeth,Fauna,26.58
FuwaMoco,Fauna,18.88
Gigi,Fauna,37.44
IRyS,Fauna,31.73
Ina,Fauna,23.79
Kiara,Fauna,28.48
Kronii,Fauna,31.24
Mumei,Fauna,57.14
Nerissa,Fauna,35.41
Raora,Fauna,24.5
Shiori,Fauna,30.86
Baelz,FuwaMoco,12.3
Bijou,FuwaMoco,13.58
Calli,FuwaMoco,10.91
Cecilia,FuwaMoco,10.31
Elizabeth,FuwaMoco,10.52
Fauna,FuwaMoco,8.7
Gigi,FuwaMoco,11.48
IRyS,FuwaMoco,12.47
Ina,FuwaMoco,9.06
Kiara,FuwaMoco,9.42
Kronii,FuwaMoco,9.94
Mumei,FuwaMoco,24.49
Nerissa,FuwaMoco,13.52
Raora,FuwaMoco,12.23
Shiori,FuwaMoco,12.44
Baelz,Gigi,15.09
Bijou,Gigi,18.0
Calli,Gigi,13.4
Cecilia,Gigi,26.18
Elizabeth,Gigi,19.48
Fauna,Gigi,15.94
FuwaMoco,Gigi,10.61
IRyS,Gigi,13.72
Ina,Gigi,10.23
Kiara,Gigi,14.98
Kronii,Gigi,14.86
Mumei,Gigi,29.45
Nerissa,Gigi,18.39
Raora,Gigi,14.97
Shiori,Gigi,18.53
Baelz,IRyS,17.76
Bijou,IRyS,12.71
Calli,IRyS,12.82
Cecilia,IRyS,10.89
Elizabeth,IRyS,11.0
Fauna,IRyS,10.36
FuwaMoco,IRyS,8.83
Gigi,IRyS,10.52
Ina,IRyS,10.64
Kiara,IRyS,11.92
Kronii,IRyS,17.25
Mumei,IRyS,27.99
Nerissa,IRyS,12.94
Raora,IRyS,10.38
Shiori,IRyS,13.36
Baelz,Ina,18.89
Bijou,Ina,16.26
Calli,Ina,16.41
Cecilia,Ina,16.31
Elizabeth,Ina,15.13
Fauna,Ina,14.88
FuwaMoco,Ina,12.29
Gigi,Ina,15.03
IRyS,Ina,20.39
Kiara,Ina,18.46
Kronii,Ina,16.88
Mumei,Ina,34.11
Nerissa,Ina,16.06
Raora,Ina,13.7
Shiori,Ina,14.86
Baelz,Kiara,14.97
Bijou,Kiara,10.87
Calli,Kiara,17.37
Cecilia,Kiara,13.27
Elizabeth,Kiara,14.87
Fauna,Kiara,11.45
FuwaMoco,Kiara,8.22
Gigi,Kiara,14.14
IRyS,Kiara,14.68
Ina,Kiara,11.86
Kronii,Kiara,13.73
Mumei,Kiara,20.12
Nerissa,Kiara,16.23
Raora,Kiara,12.15
Shiori,Kiara,14.04
Baelz,Kronii,19.83
Bijou,Kronii,13.72
Calli,Kronii,17.37
Cecilia,Kronii,14.0
Elizabeth,Kronii,16.99
Fauna,Kronii,13.28
FuwaMoco,Kronii,9.17
Gigi,Kronii,14.84
