from,to,value
Anya,Anya,
Iofi,Anya,14.8
Kaela,Anya,10.71
Kobo,Anya,4.07
Ollie,Anya,15.68
Reine,Anya,14.72
Risu,Anya,12.57
Zeta,Anya,13.86
Anya,Iofi,27.28
Kaela,Iofi,14.94
Kobo,Iofi,9.45
Ollie,Iofi,26.02
Reine,Iofi,24.69
Risu,Iofi,33.19
Zeta,Iofi,22.82
Anya,Kaela,43.84
Iofi,Kaela,33.18
Kobo,Kaela,14.79
Ollie,Kaela,38.12
Reine,Kaela,33.01
Risu,Kaela,35.22
Zeta,Kaela,35.08
Anya,Kobo,18.3
Iofi,Kobo,23.07
Kaela,Kobo,16.27
Ollie,Kobo,20.45
Reine,Kobo,18.14
Risu,Kobo,26.83
Zeta,Kobo,27.7
Anya,Ollie,28.92
Iofi,Ollie,26.03
Kaela,Ollie,17.17
Kobo,Ollie,8.38
Reine,Ollie,23.77
Risu,Ollie,24.33
Zeta,Ollie,19.37
Anya,Reine,18.54
Iofi,Reine,16.87
Kaela,Reine,10.16
Kobo,Reine,5.07
Ollie,Reine,16.23
Risu,Reine,14.94
Zeta,Reine,15.35
Anya,Risu,23.08
Iofi,Risu,33.05
Kaela,Risu,15.79
Kobo,Risu,10.94
Ollie,Risu,24.21
Reine,Risu,21.78
Zeta,Risu,23.96
Anya,Zeta,23.47
Iofi,Zeta,20.95
Kaela,Zeta,14.51
Kobo,Zeta,10.42
Ollie,Zeta,17.77
Reine,Zeta,20.63
Risu,Zeta,22.09
