from,to,value
Baelz,Baelz,
Bijou,Baelz,20.65
Calli,Baelz,28.27
Cecilia,Baelz,25.12
Elizabeth,Baelz,31.5
Fauna,Baelz,21.06
FuwaMoco,Baelz,25.21
Gigi,Baelz,26.59
IRyS,Baelz,36.94
Ina,Baelz,31.02
Kiara,Baelz,24.82
Kronii,Baelz,30.22
Mumei,Baelz,51.65
Nerissa,Baelz,29.52
Raora,Baelz,22.35
Shiori,Baelz,29.67
Baelz,Bijou,28.97
Calli,Bijou,38.91
Cecilia,Bijou,41.53
Elizabeth,Bijou,40.48
Fauna,Bijou,33.51
FuwaMoco,Bijou,33.76
Gigi,Bijou,46.53
IRyS,Bijou,45.31
Ina,Bijou,34.84
Kiara,Bijou,34.74
Kronii,Bijou,38.53
Mumei,Bijou,59.03
Nerissa,Bijou,43.65
Raora,Bijou,39.86
Shiori,Bijou,42.93
Baelz,Calli,30.22
Bijou,Calli,29.65
Cecilia,Calli,34.65
Elizabeth,Calli,42.48
Fauna,Calli,27.82
FuwaMoco,Calli,31.46
Gigi,Calli,37.42
IRyS,Calli,44.33
Ina,Calli,34.96
Kiara,Calli,34.53
Kronii,Calli,36.58
Mumei,Calli,60.81
Nerissa,Calli,41.1
Raora,Calli,30.12
Shiori,Calli,38.58
Baelz,Cecilia,24.61
Bijou,Cecilia,29.0
Calli,Cecilia,31.75
Elizabeth,Cecilia,51.18
Fauna,Cecilia,32.42
FuwaMoco,Cecilia,27.94
Gigi,Cecilia,50.29
IRyS,Cecilia,35.21
Ina,Cecilia,35.29
Kiara,Cecilia,35.55
Kronii,Cecilia,33.24
Mumei,Cecilia,70.23
Nerissa,Cecilia,42.25
Raora,Cecilia,33.45
Shiori,Cecilia,44.18
Baelz,Elizabeth,14.47
Bijou,Elizabeth,13.25
Calli,Elizabeth,18.25
Cecilia,Elizabeth,24.0
Fauna,Elizabeth,15.37
FuwaMoco,Elizabeth,15.34
Gigi,Elizabeth,24.99
IRyS,Elizabeth,19.08
Ina,Elizabeth,19.33
Kiara,Elizabeth,20.26
Kronii,Elizabeth,18.91
Mumei,Elizabeth,42.24
Nerissa,Elizabeth,27.96
Raora,Elizabeth,18.4
Shiori,Elizabeth,25.59
Baelz,Fauna,34.05
Bijou,Fauna,38.61
Calli,Fauna,42.07
Cecilia,Fauna,53.5
Elizabeth,Fauna,54.11
FuwaMoco,Fauna,34.63
Gigi,Fauna,57.81
IRyS,Fauna,47.45
Ina,Fauna,46.1
Kiara,Fauna,45.29
Kronii,Fauna,46.64
Mumei,Fauna,86.51
Nerissa,Fauna,53.38
Raora,Fauna,39.78
Shiori,Fauna,51.22
Baelz,FuwaMoco,13.34
Bijou,FuwaMoco,12.73
Calli,FuwaMoco,15.57
Cecilia,FuwaMoco,15.09
Elizabeth,FuwaMoco,17.68
Fauna,FuwaMoco,11.34
Gigi,FuwaMoco,15.63
IRyS,FuwaMoco,16.63
Ina,FuwaMoco,16.76
Kiara,FuwaMoco,13.11
Kronii,FuwaMoco,13.66
Mumei,FuwaMoco,33.84
Nerissa,FuwaMoco,18.62
Raora,FuwaMoco,14.11
Shiori,FuwaMoco,18.72
Baelz,Gigi,22.98
Bijou,Gigi,28.65
Calli,Gigi,30.24
Cecilia,Gigi,44.35
Elizabeth,Gigi,47.01
Fauna,Gigi,30.89
FuwaMoco,Gigi,25.51
IRyS,Gigi,31.79
Ina,Gigi,30.61
Kiara,Gigi,32.45
Kronii,Gigi,30.6
Mumei,Gigi,65.14
Nerissa,Gigi,39.47
Raora,Gigi,29.7
Shiori,Gigi,39.35
Baelz,IRyS,18.14
Bijou,IRyS,15.86
Calli,IRyS,20.36
Cecilia,IRyS,17.65
Elizabeth,IRyS,20.4
Fauna,IRyS,14.41
FuwaMoco,IRyS,15.42
Gigi,IRyS,18.07
Ina,IRyS,19.42
Kiara,IRyS,16.8
Kronii,IRyS,23.33
Mumei,IRyS,36.64
Nerissa,IRyS,21.67
Raora,IRyS,15.4
Shiori,IRyS,22.05
Baelz,Ina,22.29
Bijou,Ina,17.83
Calli,Ina,23.49
Cecilia,Ina,25.87
Elizabeth,Ina,30.23
Fauna,Ina,20.48
FuwaMoco,Ina,22.75
Gigi,Ina,25.45
IRyS,Ina,28.4
Kiara,Ina,24.43
Kronii,Ina,24.82
Mumei,Ina,57.76
Nerissa,Ina,25.26
Raora,Ina,19.51
Shiori,Ina,28.05
Baelz,Kiara,23.0
Bijou,Kiara,22.94
Calli,Kiara,29.92
Cecilia,Kiara,33.61
Elizabeth,Kiara,40.86
Fauna,Kiara,25.95
FuwaMoco,Kiara,22.95
Gigi,Kiara,34.79
IRyS,Kiara,31.7
Ina,Kiara,31.51
Kronii,Kiara,27.9
Mumei,Kiara,57.76
Nerissa,Kiara,34.77
Raora,Kiara,24.36
Shiori,Kiara,33.5
Baelz,Kronii,19.95
Bijou,Kronii,18.13
Calli,Kronii,22.59
Cecilia,Kronii,22.4
Elizabeth,Kronii,27.18
Fauna,Kronii,19.04
FuwaMoco,Kronii,17.04
Gigi,Kronii,23.38
IRyS,Kronii,31.36
Ina,Kronii,22.81
Kiara,Kronii,19.88
Mumei,Kronii,39.44
Nerissa,Kronii,28.3
