from,to,value
Amelia,Amelia,
Baelz,Amelia,19.61
Bijou,Amelia,12.47
Calli,Amelia,21.32
Fauna,Amelia,26.74
FuwaMoco,Amelia,10.69
Gura,Amelia,40.75
Ina,Amelia,29.8
IRyS,Amelia,7.09
Kiara,Amelia,27.33
Kronii,Amelia,26.65
Mumei,Amelia,26.96
Nerissa,Amelia,16.68
Shiori,Amelia,14.59
Amelia,Baelz,16.38
Bijou,Baelz,9.3
Calli,Baelz,14.14
Fauna,Baelz,18.94
FuwaMoco,Baelz,9.17
Gura,Baelz,18.92
Ina,Baelz,17.04
IRyS,Baelz,18.54
Kiara,Baelz,15.27
Kronii,Baelz,25.13
Mumei,Baelz,21.95
Nerissa,Baelz,14.05
Shiori,Baelz,11.76
Amelia,Bijou,41.73
Baelz,Bijou,37.27
Calli,Bijou,35.59
Fauna,Bijou,48.38
FuwaMoco,Bijou,28.91
Gura,Bijou,37.88
Ina,Bijou,37.49
IRyS,Bijou,16.9
Kiara,Bijou,35.14
Kronii,Bijou,40.54
Mumei,Bijou,48.97
Nerissa,Bijou,44.97
Shiori,Bijou,36.74
Amelia,Calli,40.67
Baelz,Calli,32.3
Bijou,Calli,20.29
Fauna,Calli,32.03
FuwaMoco,Calli,17.17
Gura,Calli,40.38
Ina,Calli,35.13
IRyS,Calli,13.63
Kiara,Calli,39.52
Kronii,Calli,39.37
Mumei,Calli,35.29
Nerissa,Calli,28.89
Shiori,Calli,23.91
Amelia,Fauna,27.83
Baelz,Fauna,23.6
Bijou,Fauna,15.05
Calli,Fauna,17.47
FuwaMoco,Fauna,11.52
Gura,Fauna,27.74
Ina,Fauna,25.06
IRyS,Fauna,9.49
Kiara,Fauna,22.76
Kronii,Fauna,33.71
Mumei,Fauna,30.93
Nerissa,Fauna,20.5
Shiori,Fauna,15.91
Amelia,FuwaMoco,34.62
Baelz,FuwaMoco,35.56
Bijou,FuwaMoco,27.99
Calli,FuwaMoco,29.16
Fauna,FuwaMoco,35.85
Gura,FuwaMoco,37.7
Ina,FuwaMoco,31.79
IRyS,FuwaMoco,34.46
Kiara,FuwaMoco,30.96
Kronii,FuwaMoco,33.79
Mumei,FuwaMoco,42.13
Nerissa,FuwaMoco,33.4
Shiori,FuwaMoco,30.84
Amelia,Gura,30.45
Baelz,Gura,16.92
Bijou,Gura,8.46
Calli,Gura,15.82
Fauna,Gura,19.92
FuwaMoco,Gura,8.7
Ina,Gura,23.54
IRyS,Gura,6.65
Kiara,Gura,19.82
Kronii,Gura,21.03
Mumei,Gura,21.35
Nerissa,Gura,12.13
Shiori,Gura,10.22
Amelia,Ina,33.98
Baelz,Ina,23.27
Bijou,Ina,12.78
Calli,Ina,21
Fauna,Ina,27.46
FuwaMoco,Ina,11.19
Gura,Ina,35.93
IRyS,Ina,8.83
Kiara,Ina,28.13
Kronii,Ina,27.27
Mumei,Ina,25.23
Nerissa,Ina,17.42
Shiori,Ina,14.31
Amelia,IRyS,2.21
Baelz,IRyS,6.92
Bijou,IRyS,1.57
Calli,IRyS,2.23
Fauna,IRyS,2.84
FuwaMoco,IRyS,3.31
Gura,IRyS,2.77
Ina,IRyS,2.41
Kiara,IRyS,2.21
Kronii,IRyS,3.55
Mumei,IRyS,3.02
Nerissa,IRyS,2.03
Shiori,IRyS,1.86
Amelia,Kiara,37.34
Baelz,Kiara,24.98
Bijou,Kiara,14.35
Calli,Kiara,28.3
Fauna,Kiara,29.87
FuwaMoco,Kiara,13.06
Gura,Kiara,36.24
Ina,Kiara,33.7
IRyS,Kiara,9.71
Kronii,Kiara,29.54
Mumei,Kiara,28.19
Nerissa,Kiara,23.38
Shiori,Kiara,16.87
Amelia,Kronii,23.21
Baelz,Kronii,26.2
Bijou,Kronii,10.55
Calli,Kronii,17.97
Fauna,Kronii,28.21
FuwaMoco,Kronii,9.08
Gura,Kronii,24.51
Ina,Kronii,20.83
IRyS,Kronii,9.92
Kiara,Kronii,18.83
Mumei,Kronii,29.23
Nerissa,Kronii,19.3
Shiori,Kronii,15.76
Amelia,Mumei,30.68
Baelz,Mumei,29.9
Bijou,Mumei,16.65
Calli,Mumei,21.05
Fauna,Mumei,33.82
FuwaMoco,Mumei,14.8
Gura,Mumei,32.51
Ina,Mumei,25.18
IRyS,Mumei,11.01
Kiara,Mumei,23.48
Kronii,Mumei,38.2
Nerissa,Mumei,24.19
Shiori,Mumei,20.15
Amelia,Nerissa,26.54
Baelz,Nerissa,26.77
Bijou,Nerissa,21.39
Calli,Nerissa,24.1
Fauna,Nerissa,31.34
FuwaMoco,Nerissa,16.41
Gura,Nerissa,25.83
Ina,Nerissa,24.31
IRyS,Nerissa,10.36
Kiara,Nerissa,27.23
Kronii,Nerissa,35.27
Mumei,Nerissa,33.83
Shiori,Nerissa,30.45
Amelia,Shiori,23.17
Baelz,Shiori,22.38
Bijou,Shiori,17.45
Calli,Shiori,19.91
Fauna,Shiori,24.29
FuwaMoco,Shiori,15.13
Gura,Shiori,21.74
Ina,Shiori,19.93
IRyS,Shiori,9.49
Kiara,Shiori,19.62
Kronii,Shiori,28.76
Mumei,Shiori,28.13
Nerissa,Shiori,30.41
