from,to,value
Amelia,Amelia,
Baelz,Amelia,34.95
Calli,Amelia,39.38
Fauna,Amelia,37.65
Gura,Amelia,37.89
Ina,Amelia,40.84
IRyS,Amelia,38.2
Kiara,Amelia,33.39
Kronii,Amelia,41.4
Mumei,Amelia,41.01
Amelia,Baelz,30.68
Calli,Baelz,33.57
Fauna,Baelz,35.11
Gura,Baelz,29.29
Ina,Baelz,33.34
IRyS,Baelz,41.56
Kiara,Baelz,26.64
Kronii,Baelz,41.45
Mumei,Baelz,39.79
Amelia,Calli,21.9
Baelz,Calli,21.26
Fauna,Calli,18.48
Gura,Calli,18.74
Ina,Calli,23.1
IRyS,Calli,22.23
Kiara,Calli,19.55
Kronii,Calli,24.38
Mumei,Calli,21.47
Amelia,Fauna,29.73
Baelz,Fauna,31.58
Calli,Fauna,26.25
Gura,Fauna,26.98
Ina,Fauna,33.02
IRyS,Fauna,34.82
Kiara,Fauna,24.48
Kronii,Fauna,36.76
Mumei,Fauna,37.15
Amelia,Gura,37.47
Baelz,Gura,32.99
Calli,Gura,33.32
Fauna,Gura,33.79
Ina,Gura,35.33
IRyS,Gura,35.69
Kiara,Gura,26.39
Kronii,Gura,37.25
Mumei,Gura,38.88
Amelia,Ina,26.2
Baelz,Ina,24.35
Calli,Ina,26.65
Fauna,Ina,26.82
Gura,Ina,22.91
IRyS,Ina,26.57
Kiara,Ina,21.03
Kronii,Ina,27.88
Mumei,Ina,27.07
Amelia,IRyS,25.06
Baelz,IRyS,31.04
Calli,IRyS,26.22
Fauna,IRyS,28.91
Gura,IRyS,23.67
Ina,IRyS,27.17
Kiara,IRyS,21.79
Kronii,IRyS,31.74
Mumei,IRyS,29.57
Amelia,Kiara,32.57
Baelz,Kiara,29.6
Calli,Kiara,34.3
Fauna,Kiara,30.24
Gura,Kiara,26.03
Ina,Kiara,31.99
IRyS,Kiara,32.41
Kronii,Kiara,31.07
Mumei,Kiara,30.48
Amelia,Kronii,16.97
Baelz,Kronii,19.35
Calli,Kronii,17.97
Fauna,Kronii,19.08
Gura,Kronii,15.44
Ina,Kronii,17.82
IRyS,Kronii,19.84
Kiara,Kronii,13.06
Mumei,Kronii,22.45
Amelia,Mumei,26.06
Baelz,Mumei,28.79
Calli,Mumei,24.54
Fauna,Mumei,29.89
Gura,Mumei,24.98
Ina,Mumei,26.82
IRyS,Mumei,28.65
Kiara,Mumei,19.85
Kronii,Mumei,34.81
