from,to,value
Anya,Anya,
Iofi,Anya,31.85
Kaela,Anya,16.54
Kobo,Anya,8.5
Moona,Anya,27.56
Ollie,Anya,32.67
Reine,Anya,27.34
Risu,Anya,26.36
Zeta,Anya,18.85
Anya,Iofi,21.67
Kaela,Iofi,15.81
Kobo,Iofi,8.3
Moona,Iofi,29.5
Ollie,Iofi,22.49
Reine,Iofi,17.83
Risu,Iofi,34.02
Zeta,Iofi,17.08
Anya,Kaela,24.64
Iofi,Kaela,34.62
Kobo,Kaela,14.26
Moona,Kaela,38.56
Ollie,Kaela,26.47
Reine,Kaela,23.52
Risu,Kaela,39.75
Zeta,Kaela,27.89
Anya,Kobo,18.54
Iofi,Kobo,26.61
Kaela,Kobo,20.87
Moona,Kobo,32.99
Ollie,Kobo,21.64
Reine,Kobo,21.1
Risu,Kobo,28.4
Zeta,Kobo,24.05
Anya,Moona,17.49
Iofi,Moona,27.51
Kaela,Moona,16.42
Kobo,Moona,9.6
Ollie,Moona,19.41
Reine,Moona,18.21
Risu,Moona,28.06
Zeta,Moona,18.38
Anya,Ollie,38.07
Iofi,Ollie,38.52
Kaela,Ollie,20.71
Kobo,Ollie,11.57
Moona,Ollie,35.65
Reine,Ollie,31.36
Risu,Ollie,33.77
Zeta,Ollie,22.46
Anya,Reine,44.9
Iofi,Reine,43.04
Kaela,Reine,25.93
Kobo,Reine,15.9
Moona,Reine,47.15
Ollie,Reine,44.21
Risu,Reine,37.98
Zeta,Reine,30.63
Anya,Risu,14.94
Iofi,Risu,28.34
Kaela,Risu,15.13
Kobo,Risu,7.38
Moona,Risu,25.07
Ollie,Risu,16.43
Reine,Risu,13.11
Zeta,Risu,14.86
Anya,Zeta,19.1
Iofi,Zeta,25.45
Kaela,Zeta,18.97
Kobo,Zeta,11.18
Moona,Zeta,29.36
Ollie,Zeta,19.53
Reine,Zeta,18.9
Risu,Zeta,26.57
