from,to,value
Aki,Aki,
Aqua,Aki,9.46
Ayame,Aki,9.38
AZki,Aki,15.31
Botan,Aki,10.76
Chloe,Aki,9.41
Choco,Aki,19.18
Flare,Aki,14.85
Fubuki,Aki,8.86
Haato,Aki,12.22
Iroha,Aki,11.83
Kanata,Aki,12.58
Korone,Aki,10.14
Koyori,Aki,9.62
Lamy,Aki,10.92
Laplus,Aki,10.2
Lui,Aki,12.1
Luna,Aki,15.64
Marine,Aki,11.07
Matsuri,Aki,13.75
Mel,Aki,20.78
Miko,Aki,8.09
Mio,Aki,14.31
Nene,Aki,13.22
Noel,Aki,12.8
Okayu,Aki,11.13
Pekora,Aki,6.59
Polka,Aki,15.75
Roboco,Aki,22.25
Shion,Aki,12.75
Sora,Aki,16.09
Subaru,Aki,8.91
Suisei,Aki,8.6
Towa,Aki,11.91
Watame,Aki,11.85
Aki,Aqua,24.6
Ayame,Aqua,26.72
AZki,Aqua,28.92
Botan,Aqua,24.24
Chloe,Aqua,24.98
Choco,Aqua,28.23
Flare,Aqua,24.64
Fubuki,Aqua,20.05
Haato,Aqua,20.61
Iroha,Aqua,27.68
Kanata,Aqua,29.22
Korone,Aqua,21.71
Koyori,Aqua,21.94
Lamy,Aqua,23.88
Laplus,Aqua,27.16
Lui,Aqua,23.48
Luna,Aqua,24.69
Marine,Aqua,24.5
Matsuri,Aqua,28.04
Mel,Aqua,31.6
Miko,Aqua,19.85
Mio,Aqua,27.08
Nene,Aqua,25.73
Noel,Aqua,26.16
Okayu,Aqua,23.73
Pekora,Aqua,16.31
Polka,Aqua,29.35
Roboco,Aqua,29.88
Shion,Aqua,37.54
Sora,Aqua,24.34
Subaru,Aqua,20.26
Suisei,Aqua,22.37
Towa,Aqua,26.54
Watame,Aqua,19.6
Aki,Ayame,14.03
Aqua,Ayame,15.38
AZki,Ayame,17.57
Botan,Ayame,13.1
Chloe,Ayame,12.55
Choco,Ayame,15.96
Flare,Ayame,12.92
Fubuki,Ayame,10.93
Haato,Ayame,11.72
Iroha,Ayame,15.91
Kanata,Ayame,13.82
Korone,Ayame,11.02
Koyori,Ayame,10.91
Lamy,Ayame,12.87
Laplus,Ayame,15.6
Lui,Ayame,13.39
Luna,Ayame,13.54
Marine,Ayame,12.39
Matsuri,Ayame,15.65
Mel,Ayame,17.27
Miko,Ayame,9.5
Mio,Ayame,16.57
Nene,Ayame,13.93
Noel,Ayame,14.65
Okayu,Ayame,15.15
Pekora,Ayame,7.53
Polka,Ayame,14.97
Roboco,Ayame,18.47
Shion,Ayame,20.04
Sora,Ayame,14.25
Subaru,Ayame,10.48
Suisei,Ayame,11.98
Towa,Ayame,16.32
Watame,Ayame,11.66
Aki,AZki,16.23
