from,to,value
Altare,Altare,
Aruran,Altare,23.72
Astel,Altare,40.88
Axel,Altare,67.2
Dezmond,Altare,57.31
Fuma,Altare,30.6
Gamma,Altare,22.81
Izuru,Altare,28.57
Miyabi,Altare,31.72
Oga,Altare,18.71
Rikka,Altare,25.17
Rio,Altare,34.14
Roberu,Altare,10.02
Shien,Altare,23.39
Temma,Altare,27.95
Uyu,Altare,36.1
Vesper,Altare,47.05
Altare,Aruran,4.89
Astel,Aruran,22.76
Axel,Aruran,6.97
Dezmond,Aruran,4.5
Fuma,Aruran,30.34
Gamma,Aruran,23.41
Izuru,Aruran,30.91
Miyabi,Aruran,54.04
Oga,Aruran,39.5
Rikka,Aruran,41.34
Rio,Aruran,30.23
Roberu,Aruran,20.53
Shien,Aruran,41.19
Temma,Aruran,58.26
Uyu,Aruran,29.77
Vesper,Aruran,4.02
Altare,Astel,6.68
Aruran,Astel,18.02
Axel,Astel,9.11
Dezmond,Astel,5.72
Fuma,Astel,25.65
Gamma,Astel,16.86
Izuru,Astel,42.86
Miyabi,Astel,34.21
Oga,Astel,16.84
Rikka,Astel,27.48
Rio,Astel,24.21
Roberu,Astel,10.56
Shien,Astel,24.91
Temma,Astel,32.12
Uyu,Astel,26.83
Vesper,Astel,4.67
Altare,Axel,46.92
Aruran,Axel,23.59
Astel,Axel,38.93
Dezmond,Axel,46.58
Fuma,Axel,33.28
Gamma,Axel,25.01
Izuru,Axel,32.08
Miyabi,Axel,34.36
Oga,Axel,26.2
Rikka,Axel,29.1
Rio,Axel,34.64
Roberu,Axel,11.87
Shien,Axel,28.69
Temma,Axel,33.03
Uyu,Axel,37.88
Vesper,Axel,36.99
Altare,Dezmond,58.21
Aruran,Dezmond,22.17
Astel,Dezmond,35.58
Axel,Dezmond,67.76
Fuma,Dezmond,30.43
Gamma,Dezmond,21.9
Izuru,Dezmond,27.63
Miyabi,Dezmond,29.81
Oga,Dezmond,18.71
Rikka,Dezmond,21.25
Rio,Dezmond,31.72
Roberu,Dezmond,10.2
Shien,Dezmond,22.06
Temma,Dezmond,26.32
Uyu,Dezmond,34.22
Vesper,Dezmond,48.77
Altare,Fuma,3.33
Aruran,Fuma,15.99
Astel,Fuma,17.07
Axel,Fuma,5.18
Dezmond,Fuma,3.26
Gamma,Fuma,22.81
Izuru,Fuma,29.27
Miyabi,Fuma,33.92
Oga,Fuma,19.13
Rikka,Fuma,30.25
Rio,Fuma,29.67
Roberu,Fuma,9.79
Shien,Fuma,26.23
Temma,Fuma,34.66
Uyu,Fuma,36.63
Vesper,Fuma,2.3
Altare,Gamma,4.54
Aruran,Gamma,22.57
Astel,Gamma,20.52
Axel,Gamma,7.13
Dezmond,Gamma,4.29
Fuma,Gamma,41.74
Izuru,Gamma,32.32
Miyabi,Gamma,39.79
Oga,Gamma,27.03
Rikka,Gamma,38.57
Rio,Gamma,34.89
Roberu,Gamma,16.34
Shien,Gamma,35.32
Temma,Gamma,42.65
Uyu,Gamma,42.69
Vesper,Gamma,3.17
Altare,Izuru,1.11
Aruran,Izuru,5.83
Astel,Izuru,10.21
Axel,Izuru,1.79
Dezmond,Izuru,1.06
Fuma,Izuru,10.48
Gamma,Izuru,6.32
Miyabi,Izuru,18.06
Oga,Izuru,8.32
Rikka,Izuru,20.09
Rio,Izuru,9.5
Roberu,Izuru,3.75
Shien,Izuru,12.97
Temma,Izuru,17.24
Uyu,Izuru,11.23
Vesper,Izuru,0.71
Altare,Miyabi,1.97
Aruran,Miyabi,16.25
Astel,Miyabi,12.99
Axel,Miyabi,3.05
Dezmond,Miyabi,1.82
Fuma,Miyabi,19.36
Gamma,Miyabi,12.41
Izuru,Miyabi,28.81
Oga,Miyabi,14.97
Rikka,Miyabi,31.41
Rio,Miyabi,18.62
Roberu,Miyabi,7.08
Shien,Miyabi,23.48
Temma,Miyabi,50.27
Uyu,Miyabi,21.03
Vesper,Miyabi,1.25
Altare,Oga,0.82
Aruran,Oga,8.39
Astel,Oga,4.52
Axel,Oga,1.64
Dezmond,Oga,0.81
Fuma,Oga,7.71
Gamma,Oga,5.96
Izuru,Oga,9.37
Miyabi,Oga,10.57
Rikka,Oga,13.16
Rio,Oga,6.95
Roberu,Oga,6.41
Shien,Oga,14.68
Temma,Oga,12.34
Uyu,Oga,8.38
Vesper,Oga,0.61
Altare,Rikka,0.99
Aruran,Rikka,7.91
Astel,Rikka,6.64
Axel,Rikka,1.64
Dezmond,Rikka,0.83
Fuma,Rikka,10.98
Gamma,Rikka,7.65
Izuru,Rikka,20.37
Miyabi,Rikka,19.97
Oga,Rikka,11.85
Rio,Rikka,9.81
Roberu,Rikka,4.83
Shien,Rikka,21.02
Temma,Rikka,19.42
Uyu,Rikka,12.83
Vesper,Rikka,0.61
Altare,Rio,5.01
Aruran,Rio,21.51
Astel,Rio,21.75
Axel,Rio,7.28
