from,to,value
Anya,Anya,
Iofi,Anya,12.95
Kaela,Anya,6.22
Kobo,Anya,2.12
Moona,Anya,10.55
Ollie,Anya,9.24
Reine,Anya,11.51
Risu,Anya,12.15
Zeta,Anya,9.36
Anya,Iofi,29.12
Kaela,Iofi,9.99
Kobo,Iofi,5.06
Moona,Iofi,26.52
Ollie,Iofi,15.8
Reine,Iofi,19.47
Risu,Iofi,33.52
Zeta,Iofi,14.21
Anya,Kaela,56.57
Iofi,Kaela,40.44
Kobo,Kaela,16.44
Moona,Kaela,45.21
Ollie,Kaela,38.13
Reine,Kaela,47.84
Risu,Kaela,44.3
Zeta,Kaela,40.98
Anya,Kobo,36.8
Iofi,Kobo,39.13
Kaela,Kobo,31.41
Moona,Kobo,37.61
Ollie,Kobo,36.77
Reine,Kobo,33.15
Risu,Kobo,40.71
Zeta,Kobo,40.07
Anya,Moona,44.42
Iofi,Moona,49.66
Kaela,Moona,20.92
Kobo,Moona,9.11
Ollie,Moona,25.55
Reine,Moona,34.49
Risu,Moona,46.13
Zeta,Moona,25.49
Anya,Ollie,38.84
Iofi,Ollie,29.55
Kaela,Ollie,17.61
Kobo,Ollie,8.89
Moona,Ollie,25.51
Reine,Ollie,30.83
Risu,Ollie,28.91
Zeta,Ollie,22.05
Anya,Reine,46.3
Iofi,Reine,34.83
Kaela,Reine,21.15
Kobo,Reine,7.67
Moona,Reine,32.95
Ollie,Reine,29.5
Risu,Reine,34.99
Zeta,Reine,26.26
Anya,Risu,30.72
Iofi,Risu,37.71
Kaela,Risu,12.31
Kobo,Risu,5.92
Moona,Risu,27.71
Ollie,Risu,17.39
Reine,Risu,22
Zeta,Risu,16.66
Anya,Zeta,44.64
Iofi,Zeta,30.16
Kaela,Zeta,21.49
Kobo,Zeta,11
Moona,Zeta,28.89
Ollie,Zeta,25.03
Reine,Zeta,31.15
Risu,Zeta,31.42
