from,to,value
Anya,Anya,
Iofi,Anya,29.29
Kaela,Anya,15.62
Kobo,Anya,6.04
Moona,Anya,23.7
Ollie,Anya,17.98
Reine,Anya,23.97
Risu,Anya,28.7
Zeta,Anya,20.21
Anya,Iofi,21.75
Kaela,Iofi,10.81
Kobo,Iofi,5.55
Moona,Iofi,17.29
Ollie,Iofi,14.85
Reine,Iofi,15.09
Risu,Iofi,30.43
Zeta,Iofi,13.3
Anya,Kaela,56.5
Iofi,Kaela,52.64
Kobo,Kaela,20.48
Moona,Kaela,52.43
Ollie,Kaela,41.39
Reine,Kaela,45.23
Risu,Kaela,56.05
Zeta,Kaela,46.07
Anya,Kobo,29.66
Iofi,Kobo,36.66
Kaela,Kobo,27.8
Moona,Kobo,33.03
Ollie,Kobo,30.56
Reine,Kobo,23.74
Risu,Kobo,36.6
Zeta,Kobo,29.97
Anya,Moona,46.94
Iofi,Moona,46.11
Kaela,Moona,28.71
Kobo,Moona,13.33
Ollie,Moona,30.85
Reine,Moona,32.84
Risu,Moona,44.56
Zeta,Moona,31.69
Anya,Ollie,35.66
Iofi,Ollie,39.66
Kaela,Ollie,22.7
Kobo,Ollie,12.35
Moona,Ollie,30.89
Reine,Ollie,30.39
Risu,Ollie,39.44
Zeta,Ollie,26.15
Anya,Reine,43.27
Iofi,Reine,36.66
Kaela,Reine,22.57
Kobo,Reine,8.73
Moona,Reine,29.92
Ollie,Reine,27.65
Risu,Reine,37.31
Zeta,Reine,26.83
Anya,Risu,18.92
Iofi,Risu,27.02
Kaela,Risu,10.22
Kobo,Risu,4.92
Moona,Risu,14.83
Ollie,Risu,13.11
Reine,Risu,13.63
Zeta,Risu,12.56
Anya,Zeta,47
Iofi,Zeta,41.65
Kaela,Zeta,29.62
Kobo,Zeta,14.2
Moona,Zeta,37.21
Ollie,Zeta,30.66
Reine,Zeta,34.57
Risu,Zeta,44.31
