from,to,value
Aki,Aki,
Ao,Aki,16.33
Aqua,Aki,15.32
Ayame,Aki,13.9
AZki,Aki,18.91
Botan,Aki,19.19
Chloe,Aki,14.49
Choco,Aki,38.05
Flare,Aki,22.16
Fubuki,Aki,14.26
Haato,Aki,14.82
Hajime,Aki,17.2
Iroha,Aki,17.35
Kanade,Aki,12.55
Kanata,Aki,18.85
Korone,Aki,14.89
Koyori,Aki,14.45
Lamy,Aki,17.03
Laplus,Aki,15.15
Lui,Aki,16.56
Luna,Aki,30.21
Marine,Aki,11.46
Matsuri,Aki,20.97
Mel,Aki,32.32
Miko,Aki,12.91
Mio,Aki,16.15
Nene,Aki,17.92
Noel,Aki,19.76
Okayu,Aki,13.18
Pekora,Aki,9.79
Polka,Aki,19.9
Raden,Aki,15.73
Ririka,Aki,15.34
Roboco,Aki,26.88
Shion,Aki,23.99
Sora,Aki,23.39
Subaru,Aki,15.08
Suisei,Aki,17.58
Towa,Aki,25.01
Watame,Aki,17.2
Aki,Ao,18.89
Aqua,Ao,17.12
Ayame,Ao,11.83
AZki,Ao,20.09
Botan,Ao,19.14
Chloe,Ao,19.47
Choco,Ao,27.25
Flare,Ao,22.88
Fubuki,Ao,16.22
Haato,Ao,17.18
Hajime,Ao,34.98
Iroha,Ao,20.8
Kanade,Ao,24.88
Kanata,Ao,23.15
Korone,Ao,14.54
Koyori,Ao,16.07
Lamy,Ao,20.61
Laplus,Ao,19.93
Lui,Ao,20.23
Luna,Ao,23.08
Marine,Ao,13.46
Matsuri,Ao,22.16
Mel,Ao,24.84
Miko,Ao,14.76
Mio,Ao,18.04
Nene,Ao,19.7
Noel,Ao,19.81
Okayu,Ao,16.72
Pekora,Ao,10.03
Polka,Ao,24.14
Raden,Ao,29.8
Ririka,Ao,25.53
Roboco,Ao,23.38
Shion,Ao,19.26
Sora,Ao,19.96
Subaru,Ao,15.6
Suisei,Ao,17.65
Towa,Ao,19.72
Watame,Ao,16.89
Aki,Aqua,15.93
Ao,Aqua,15.39
Ayame,Aqua,15.96
