from,to,value
Aki,Aki,
Aqua,Aki,10.25
Ayame,Aki,9.92
AZki,Aki,17.31
Botan,Aki,12.28
Chloe,Aki,11.12
Choco,Aki,26.7
Flare,Aki,16.19
Fubuki,Aki,10.47
Iroha,Aki,12.94
Kanata,Aki,10.65
Korone,Aki,9.53
Koyori,Aki,10.71
Lamy,Aki,11.75
Laplus,Aki,8.27
Lui,Aki,14.77
Luna,Aki,14.37
Marine,Aki,8.69
Matsuri,Aki,13
Mel,Aki,26.33
Miko,Aki,9.31
Mio,Aki,14.29
Nene,Aki,13.46
Noel,Aki,12.72
Okayu,Aki,10.28
Pekora,Aki,7.39
Polka,Aki,15.23
Roboco,Aki,22.88
Shion,Aki,14.56
Sora,Aki,18.05
Subaru,Aki,8.59
Suisei,Aki,10.03
Towa,Aki,10.88
Watame,Aki,12.73
Aki,Aqua,24.91
Ayame,Aqua,22.81
AZki,Aqua,26.43
Botan,Aqua,18.94
Chloe,Aqua,23.44
Choco,Aqua,35.05
Flare,Aqua,22.52
Fubuki,Aqua,19.27
Iroha,Aqua,24.31
Kanata,Aqua,20.05
Korone,Aqua,17.62
Koyori,Aqua,19.26
Lamy,Aqua,22.11
Laplus,Aqua,17.77
Lui,Aqua,21.5
Luna,Aqua,20.81
Marine,Aqua,17.54
Matsuri,Aqua,21.28
Mel,Aqua,33.2
Miko,Aqua,18.13
Mio,Aqua,23.35
Nene,Aqua,22.69
Noel,Aqua,21.68
Okayu,Aqua,19.92
Pekora,Aqua,15.37
Polka,Aqua,20.95
Roboco,Aqua,27.24
Shion,Aqua,36.78
Sora,Aqua,22.71
Subaru,Aqua,15.97
Suisei,Aqua,20.99
Towa,Aqua,20.66
Watame,Aqua,20.47
Aki,Ayame,21.65
Aqua,Ayame,20.47
AZki,Ayame,20.06
Botan,Ayame,16.8
Chloe,Ayame,18.03
Choco,Ayame,27.13
Flare,Ayame,18.15
Fubuki,Ayame,15.53
Iroha,Ayame,18.74
Kanata,Ayame,14.55
Korone,Ayame,13.12
Koyori,Ayame,14.36
Lamy,Ayame,18.27
Laplus,Ayame,14.85
Lui,Ayame,16.83
Luna,Ayame,16.16
Marine,Ayame,12.05
Matsuri,Ayame,16.99
Mel,Ayame,25.9
Miko,Ayame,12.51
Mio,Ayame,20.22
Nene,Ayame,17.8
Noel,Ayame,17.2
Okayu,Ayame,14.7
Pekora,Ayame,10.5
Polka,Ayame,16.33
Roboco,Ayame,25.17
Shion,Ayame,27.65
Sora,Ayame,17.97
Subaru,Ayame,11.49
Suisei,Ayame,15.59
Towa,Ayame,17.34
Watame,Ayame,15.98
Aki,AZki,36.23
Aqua,AZki,22.76
Ayame,AZki,19.24
Botan,AZki,23.76
Chloe,AZki,25.71
Choco,AZki,39.72
Flare,AZki,30.25
Fubuki,AZki,20.94
Iroha,AZki,30.17
Kanata,AZki,26.02
Korone,AZki,19.51
Koyori,AZki,23.81
Lamy,AZki,25.32
Laplus,AZki,16.08
Lui,AZki,26.53
Luna,AZki,23.15
Marine,AZki,20.77
Matsuri,AZki,22.12
Mel,AZki,40.62
Miko,AZki,18.64
Mio,AZki,27.03
Nene,AZki,24.73
Noel,AZki,23.43
Okayu,AZki,19.71
Pekora,AZki,16.73
Polka,AZki,26.59
Roboco,AZki,32.7
Shion,AZki,29.07
Sora,AZki,31.18
Subaru,AZki,18.27
Suisei,AZki,20.66
Towa,AZki,19.26
Watame,AZki,22.71
Aki,Botan,26.41
Aqua,Botan,16.75
Ayame,Botan,16.55
AZki,Botan,24.4
Chloe,Botan,19.64
Choco,Botan,38.79
Flare,Botan,23.86
Fubuki,Botan,18.27
Iroha,Botan,21.8
Kanata,Botan,19.1
Korone,Botan,17.1
Koyori,Botan,19.58
Lamy,Botan,23.48
Laplus,Botan,14.61
Lui,Botan,24.27
Luna,Botan,21.3
Marine,Botan,16.06
Matsuri,Botan,18.05
Mel,Botan,27.87
Miko,Botan,16.28
Mio,Botan,26.23
Nene,Botan,23.86
Noel,Botan,20.86
Okayu,Botan,18.81
Pekora,Botan,14.21
Polka,Botan,26.03
Roboco,Botan,26.05
Shion,Botan,23.49
Sora,Botan,22.99
Subaru,Botan,19.33
Suisei,Botan,16.03
Towa,Botan,18.47
Watame,Botan,22.6
Aki,Chloe,31.25
Aqua,Chloe,27.09
Ayame,Chloe,23.22
AZki,Chloe,34.51
Botan,Chloe,25.67
Choco,Chloe,42.08
Flare,Chloe,29.12
Fubuki,Chloe,23.56
Iroha,Chloe,32.63
Kanata,Chloe,28.48
Korone,Chloe,21.79
Koyori,Chloe,27.64
Lamy,Chloe,32.67
Laplus,Chloe,21.81
Lui,Chloe,31.06
Luna,Chloe,26.9
Marine,Chloe,22.25
Matsuri,Chloe,25.13
Mel,Chloe,40.37
Miko,Chloe,22.12
Mio,Chloe,28.51
Nene,Chloe,29.52
Noel,Chloe,28.82
Okayu,Chloe,23.28
Pekora,Chloe,18.51
Polka,Chloe,30.54
Roboco,Chloe,34.09
Shion,Chloe,36.84
Sora,Chloe,27.24
Subaru,Chloe,20.06
Suisei,Chloe,22.43
Towa,Chloe,21.47
Watame,Chloe,25.15
Aki,Choco,10.79
Aqua,Choco,5.82
Ayame,Choco,5.02
AZki,Choco,7.66
Botan,Choco,7.29
Chloe,Choco,6.05
Flare,Choco,7.38
Fubuki,Choco,5.06
Iroha,Choco,6.72
Kanata,Choco,5.32
Korone,Choco,4.46
Koyori,Choco,5.2
Lamy,Choco,6.15
Laplus,Choco,4.08
Lui,Choco,8
Luna,Choco,7.23
Marine,Choco,4.04
Matsuri,Choco,5.86
Mel,Choco,13.04
Miko,Choco,4.4
Mio,Choco,7.55
Nene,Choco,7.11
Noel,Choco,6.66
Okayu,Choco,5.36
Pekora,Choco,3.46
Polka,Choco,6.47
Roboco,Choco,10.7
Shion,Choco,8.71
Sora,Choco,8.88
Subaru,Choco,4.7
Suisei,Choco,4.96
Towa,Choco,5.68
Watame,Choco,7.47
Aki,Flare,36.63
Aqua,Flare,20.95
Ayame,Flare,18.81
AZki,Flare,32.69
Botan,Flare,25.1
Chloe,Flare,23.44
Choco,Flare,41.31
Fubuki,Flare,22.93
Iroha,Flare,28.11
Kanata,Flare,23.49
Korone,Flare,19.78
Koyori,Flare,22.09
Lamy,Flare,25.14
Laplus,Flare,16.09
Lui,Flare,28.64
Luna,Flare,23.57
Marine,Flare,20.67
Matsuri,Flare,22.73
Mel,Flare,39.03
Miko,Flare,19.68
Mio,Flare,29.3
Nene,Flare,23.64
Noel,Flare,29.15
Okayu,Flare,20.98
Pekora,Flare,16.41
Polka,Flare,30.24
Roboco,Flare,32.25
Shion,Flare,27.45
Sora,Flare,27.22
Subaru,Flare,18.79
Suisei,Flare,21.94
Towa,Flare,20.67
Watame,Flare,23.72
Aki,Fubuki,44.33
Aqua,Fubuki,33.56
Ayame,Fubuki,30.14
AZki,Fubuki,42.36
Botan,Fubuki,35.98
Chloe,Fubuki,35.49
Choco,Fubuki,53.05
Flare,Fubuki,42.92
Iroha,Fubuki,41.7
Kanata,Fubuki,33.83
Korone,Fubuki,30.47
Koyori,Fubuki,34.49
Lamy,Fubuki,34.96
Laplus,Fubuki,25.89
Lui,Fubuki,39.02
Luna,Fubuki,33.64
Marine,Fubuki,28.39
Matsuri,Fubuki,34.17
Mel,Fubuki,48.31
Miko,Fubuki,29.76
Mio,Fubuki,43.34
Nene,Fubuki,34.8
Noel,Fubuki,35.87
Okayu,Fubuki,34.25
Pekora,Fubuki,24.91
Polka,Fubuki,39.67
Roboco,Fubuki,46.5
Shion,Fubuki,40.43
Sora,Fubuki,37.53
Subaru,Fubuki,28.95
Suisei,Fubuki,30.55
Towa,Fubuki,29.4
Watame,Fubuki,37.18
Aki,Iroha,38.86
Aqua,Iroha,30.02
Ayame,Iroha,25.79
AZki,Iroha,43.28
Botan,Iroha,30.45
Chloe,Iroha,34.86
Choco,Iroha,49.96
Flare,Iroha,37.31
Fubuki,Iroha,29.57
Kanata,Iroha,29.89
Korone,Iroha,23.74
Koyori,Iroha,31.37
Lamy,Iroha,31.76
Laplus,Iroha,25.54
Lui,Iroha,38.52
Luna,Iroha,27.28
Marine,Iroha,24.41
Matsuri,Iroha,27.19
Mel,Iroha,47.13
Miko,Iroha,25.38
Mio,Iroha,34.05
Nene,Iroha,31.18
Noel,Iroha,31.32
Okayu,Iroha,27.19
Pekora,Iroha,21.66
Polka,Iroha,32.85
Roboco,Iroha,40.08
Shion,Iroha,35.9
Sora,Iroha,35.52
Subaru,Iroha,23.88
Suisei,Iroha,28.45
Towa,Iroha,26.45
Watame,Iroha,29.95
Aki,Kanata,44.3
Aqua,Kanata,34.3
Ayame,Kanata,27.75
AZki,Kanata,51.71
Botan,Kanata,36.95
Chloe,Kanata,42.16
Choco,Kanata,54.83
