from,to,value
Anya,Anya,
Iofi,Anya,9.75
Kaela,Anya,4.93
Kobo,Anya,5.31
Moona,Anya,9.74
Ollie,Anya,8.89
Reine,Anya,10.12
Risu,Anya,6.77
Zeta,Anya,9.94
Anya,Iofi,26.02
Kaela,Iofi,18.49
Kobo,Iofi,25.66
Moona,Iofi,39.19
Ollie,Iofi,25.96
Reine,Iofi,24.19
Risu,Iofi,25.67
Zeta,Iofi,25.31
Anya,Kaela,28.48
Iofi,Kaela,40.0
Kobo,Kaela,32.58
Moona,Kaela,38.8
Ollie,Kaela,35.74
Reine,Kaela,32.07
Risu,Kaela,28.87
Zeta,Kaela,39.33
Anya,Kobo,7.91
Iofi,Kobo,14.33
Kaela,Kobo,8.41
Moona,Kobo,17.24
Ollie,Kobo,9.29
Reine,Kobo,7.1
Risu,Kobo,9.35
Zeta,Kobo,12.37
Anya,Moona,17.99
Iofi,Moona,27.11
Kaela,Moona,12.4
Kobo,Moona,21.36
Ollie,Moona,18.71
Reine,Moona,18.79
Risu,Moona,18.83
Zeta,Moona,19.7
Anya,Ollie,18.53
Iofi,Ollie,20.26
Kaela,Ollie,12.89
Kobo,Ollie,12.99
Moona,Ollie,21.1
Reine,Ollie,22.17
Risu,Ollie,13.56
Zeta,Ollie,17.54
Anya,Reine,20.08
Iofi,Reine,17.99
Kaela,Reine,11.02
Kobo,Reine,9.45
Moona,Reine,20.19
Ollie,Reine,21.12
Risu,Reine,11.51
Zeta,Reine,16.64
Anya,Risu,28.18
Iofi,Risu,40.02
Kaela,Risu,20.8
Kobo,Risu,26.11
Moona,Risu,42.44
Ollie,Risu,27.08
Reine,Risu,24.13
Zeta,Risu,28.77
Anya,Zeta,26.74
Iofi,Zeta,25.51
Kaela,Zeta,18.32
Kobo,Zeta,22.33
Moona,Zeta,28.7
Ollie,Zeta,22.65
Reine,Zeta,22.56
Risu,Zeta,18.6
