from,to,value
Anya,Anya,
Iofi,Anya,18.72
Kaela,Anya,9.27
Kobo,Anya,3.08
Moona,Anya,12.61
Ollie,Anya,14.95
Reine,Anya,19.89
Risu,Anya,14.25
Zeta,Anya,9.46
Anya,Iofi,30.46
Kaela,Iofi,14.03
Kobo,Iofi,5.33
Moona,Iofi,21.68
Ollie,Iofi,22.97
Reine,Iofi,25.4
Risu,Iofi,25.09
Zeta,Iofi,13.33
Anya,Kaela,48.59
Iofi,Kaela,45.2
Kobo,Kaela,12.7
Moona,Kaela,41.29
Ollie,Kaela,40.1
Reine,Kaela,41.64
Risu,Kaela,42.59
Zeta,Kaela,30.44
Anya,Kobo,33.92
Iofi,Kobo,36.09
Kaela,Kobo,26.68
Moona,Kobo,31.75
Ollie,Kobo,30.39
Reine,Kobo,29.66
Risu,Kobo,34.54
Zeta,Kobo,29.9
Anya,Moona,33.79
Iofi,Moona,35.71
Kaela,Moona,21.11
Kobo,Moona,7.73
Ollie,Moona,27.3
Reine,Moona,30.14
Risu,Moona,30.91
Zeta,Moona,18.64
Anya,Ollie,40.12
Iofi,Ollie,37.89
Kaela,Ollie,20.53
Kobo,Ollie,7.41
Moona,Ollie,27.34
Reine,Ollie,35.47
Risu,Ollie,29.97
Zeta,Ollie,18.74
Anya,Reine,36.34
Iofi,Reine,28.53
Kaela,Reine,14.52
Kobo,Reine,4.92
Moona,Reine,20.55
Ollie,Reine,24.15
Risu,Reine,22.05
Zeta,Reine,14.97
Anya,Risu,38.9
Iofi,Risu,42.09
Kaela,Risu,22.18
Kobo,Risu,8.56
Moona,Risu,31.49
Ollie,Risu,30.49
Reine,Risu,32.94
Zeta,Risu,20.5
Anya,Zeta,43.24
Iofi,Zeta,37.45
Kaela,Zeta,26.56
Kobo,Zeta,12.42
Moona,Zeta,31.8
Ollie,Zeta,31.92
Reine,Zeta,37.45
Risu,Zeta,34.34
