from,to,value
Anya,Anya,
Iofi,Anya,14.63
Kaela,Anya,4.98
Kobo,Anya,1.85
Moona,Anya,10
Ollie,Anya,6.75
Reine,Anya,10.06
Risu,Anya,11.42
Zeta,Anya,5
Anya,Iofi,13.53
Kaela,Iofi,5.38
Kobo,Iofi,2.72
Moona,Iofi,11.73
Ollie,Iofi,7.68
Reine,Iofi,7.94
Risu,Iofi,15.25
Zeta,Iofi,5.79
Anya,Kaela,35.56
Iofi,Kaela,41.56
Kobo,Kaela,23.04
Moona,Kaela,49.87
Ollie,Kaela,37.92
Reine,Kaela,38.7
Risu,Kaela,50.23
Zeta,Kaela,38.1
Anya,Kobo,18.04
Iofi,Kobo,28.71
Kaela,Kobo,31.53
Moona,Kobo,30.14
Ollie,Kobo,27.72
Reine,Kobo,29.77
Risu,Kobo,37.38
Zeta,Kobo,35.86
Anya,Moona,22.98
Iofi,Moona,29.17
Kaela,Moona,16.06
Kobo,Moona,7.09
Ollie,Moona,20.48
Reine,Moona,19.42
Risu,Moona,31.26
Zeta,Moona,13.58
Anya,Ollie,27.84
Iofi,Ollie,34.24
Kaela,Ollie,21.91
Kobo,Ollie,11.7
Moona,Ollie,36.74
Reine,Ollie,28.58
Risu,Ollie,36.97
Zeta,Ollie,20.52
Anya,Reine,26.37
Iofi,Reine,22.51
Kaela,Reine,14.22
Kobo,Reine,7.99
Moona,Reine,22.14
Ollie,Reine,18.17
Risu,Reine,26.57
Zeta,Reine,14.75
Anya,Risu,19.43
Iofi,Risu,28.05
Kaela,Risu,11.97
Kobo,Risu,6.51
Moona,Risu,23.12
Ollie,Risu,15.25
Reine,Risu,17.23
Zeta,Risu,11.59
Anya,Zeta,29.58
Iofi,Zeta,37.05
Kaela,Zeta,31.57
Kobo,Zeta,21.71
Moona,Zeta,34.93
Ollie,Zeta,29.42
Reine,Zeta,33.28
Risu,Zeta,40.29
