from,to,value
Anya,Anya,
Iofi,Anya,12.51
Kaela,Anya,8.53
Kobo,Anya,3.5
Moona,Anya,16.92
Ollie,Anya,12.86
Reine,Anya,15.4
Risu,Anya,11.1
Zeta,Anya,11.36
Anya,Iofi,30.97
Kaela,Iofi,15.68
Kobo,Iofi,10.49
Moona,Iofi,34.05
Ollie,Iofi,24.83
Reine,Iofi,29.54
Risu,Iofi,30.79
Zeta,Iofi,26.27
Anya,Kaela,54.28
Iofi,Kaela,40.27
Kobo,Kaela,18.99
Moona,Kaela,58.71
Ollie,Kaela,41.64
Reine,Kaela,42.09
Risu,Kaela,43.95
Zeta,Kaela,39.02
Anya,Kobo,22.29
Iofi,Kobo,26.95
Kaela,Kobo,19.0
Moona,Kobo,32.95
Ollie,Kobo,23.21
Reine,Kobo,27.37
Risu,Kobo,30.35
Zeta,Kobo,28.69
Anya,Moona,24.03
Iofi,Moona,19.53
Kaela,Moona,13.11
Kobo,Moona,7.35
Ollie,Moona,18.66
Reine,Moona,20.1
Risu,Moona,19.91
Zeta,Moona,16.56
Anya,Ollie,34.68
Iofi,Ollie,27.06
Kaela,Ollie,17.66
Kobo,Ollie,9.84
Moona,Ollie,35.45
Reine,Ollie,30.05
Risu,Ollie,25.64
Zeta,Ollie,21.25
Anya,Reine,27.01
Iofi,Reine,20.93
Kaela,Reine,11.61
Kobo,Reine,7.54
Moona,Reine,24.83
Ollie,Reine,19.53
Risu,Reine,18.87
Zeta,Reine,18.55
Anya,Risu,26.78
Iofi,Risu,30.0
Kaela,Risu,16.67
Kobo,Risu,11.5
Moona,Risu,33.81
Ollie,Risu,22.93
Reine,Risu,25.95
Zeta,Risu,22.68
Anya,Zeta,24.47
Iofi,Zeta,22.85
Kaela,Zeta,13.21
Kobo,Zeta,9.71
Moona,Zeta,25.12
Ollie,Zeta,16.96
Reine,Zeta,22.78
Risu,Zeta,20.25
