from,to,value
Aki,Aki,
Aqua,Aki,19.98
Aruran,Aki,23.18
Astel,Aki,20.49
Ayame,Aki,19.4
AZki,Aki,32.19
Choco,Aki,35.32
Coco,Aki,13.2
Flare,Aki,25.02
Fubuki,Aki,11.54
Haato,Aki,18.91
Iofi,Aki,12.67
Izuru,Aki,16.72
Kanata,Aki,21.6
Kira,Aki,20.17
Korone,Aki,9.73
Luna,Aki,21.89
Marine,Aki,13.33
Matsuri,Aki,17.31
Mel,Aki,27.51
Miko,Aki,18.79
Mio,Aki,22.66
Miyabi,Aki,18.24
Moona,Aki,10.55
Noel,Aki,18.69
Oga,Aki,21.15
Okayu,Aki,15.06
Pekora,Aki,12.12
Rikka,Aki,22.46
Risu,Aki,7.06
Roberu,Aki,19.81
Rushia,Aki,15.72
Shien,Aki,17.49
Shion,Aki,22.26
Sora,Aki,30.01
Subaru,Aki,19.2
Suisei,Aki,15.28
Temma,Aki,23.49
Towa,Aki,28.73
Watame,Aki,21.01
Aki,Aqua,13.52
Aruran,Aqua,7.91
Astel,Aqua,8.01
Ayame,Aqua,15.6
AZki,Aqua,13.91
Choco,Aqua,11.75
Coco,Aqua,6.73
Flare,Aqua,11.48
Fubuki,Aqua,7.82
Haato,Aqua,11.79
Iofi,Aqua,6.58
Izuru,Aqua,7.22
Kanata,Aqua,11.41
Kira,Aqua,7.2
Korone,Aqua,6.42
Luna,Aqua,10.84
Marine,Aqua,8.75
Matsuri,Aqua,11.41
Mel,Aqua,16.1
Miko,Aqua,8.96
Mio,Aqua,12.46
Miyabi,Aqua,6.18
Moona,Aqua,4.33
Noel,Aqua,10.11
Oga,Aqua,8.75
Okayu,Aqua,11.69
Pekora,Aqua,7.81
Rikka,Aqua,11.11
Risu,Aqua,4.06
Roberu,Aqua,8.45
Rushia,Aqua,11.11
Shien,Aqua,7.46
Shion,Aqua,17.99
Sora,Aqua,16.49
Subaru,Aqua,11.46
Suisei,Aqua,10.11
Temma,Aqua,7.91
Towa,Aqua,11.65
Watame,Aqua,9.89
Aki,Aruran,3.28
Aqua,Aruran,1.66
Astel,Aruran,37.57
Ayame,Aruran,2.19
AZki,Aruran,3.66
Choco,Aruran,2.55
Coco,Aruran,1.25
Flare,Aruran,2.22
Fubuki,Aruran,1.9
Haato,Aruran,1.82
Iofi,Aruran,2.89
Izuru,Aruran,29.1
Kanata,Aruran,1.94
Kira,Aruran,39.34
Korone,Aruran,0.94
Luna,Aruran,2.11
Marine,Aruran,1.38
Matsuri,Aruran,2.67
Mel,Aruran,2.76
Miko,Aruran,1.36
Mio,Aruran,2.08
Miyabi,Aruran,39.26
Moona,Aruran,2.03
Noel,Aruran,1.55
Oga,Aruran,25.97
Okayu,Aruran,1.69
Pekora,Aruran,1.04
Rikka,Aruran,15.28
Risu,Aruran,1.52
Roberu,Aruran,14.53
Rushia,Aruran,1.42
Shien,Aruran,23.23
Shion,Aruran,2
Sora,Aruran,3.28
Subaru,Aruran,2.11
Suisei,Aruran,1.66
Temma,Aruran,35.15
Towa,Aruran,3.11
Watame,Aruran,1.74
Aki,Astel,1.73
Aqua,Astel,1
Aruran,Astel,22.34
Ayame,Astel,0.94
AZki,Astel,2.37
Choco,Astel,1.42
Coco,Astel,0.56
Flare,Astel,1
Fubuki,Astel,0.93
Haato,Astel,0.82
Iofi,Astel,1.4
Izuru,Astel,37.05
Kanata,Astel,0.86
Kira,Astel,44.09
Korone,Astel,0.49
Luna,Astel,1.04
Marine,Astel,0.56
Matsuri,Astel,1.34
Mel,Astel,1.48
Miko,Astel,0.66
Mio,Astel,0.86
Miyabi,Astel,46.21
Moona,Astel,1.15
Noel,Astel,0.72
Oga,Astel,18.66
Okayu,Astel,0.75
Pekora,Astel,0.51
Rikka,Astel,13.74
Risu,Astel,0.78
Roberu,Astel,11.36
Rushia,Astel,0.64
Shien,Astel,20.32
Shion,Astel,0.93
Sora,Astel,1.42
Subaru,Astel,0.89
Suisei,Astel,0.77
Temma,Astel,37.28
Towa,Astel,1.49
Watame,Astel,0.82
Aki,Ayame,20.42
Aqua,Ayame,24.28
Aruran,Ayame,16.32
Astel,Ayame,11.78
AZki,Ayame,23.23
Choco,Ayame,16.72
Coco,Ayame,9.7
Flare,Ayame,19.12
Fubuki,Ayame,12.62
Haato,Ayame,15.9
Iofi,Ayame,10.47
Izuru,Ayame,11.76
Kanata,Ayame,16.74
Kira,Ayame,13.54
Korone,Ayame,10.72
Luna,Ayame,15.35
Marine,Ayame,13.04
Matsuri,Ayame,15.97
Mel,Ayame,22.99
Miko,Ayame,12.78
Mio,Ayame,23.12
Miyabi,Ayame,10.51
Moona,Ayame,8.53
Noel,Ayame,15.09
Oga,Ayame,18.44
Okayu,Ayame,19.32
Pekora,Ayame,9.99
Rikka,Ayame,18.84
Risu,Ayame,6.21
Roberu,Ayame,15.98
Rushia,Ayame,16.53
Shien,Ayame,13.65
Shion,Ayame,25.01
Sora,Ayame,26.31
Subaru,Ayame,20.48
Suisei,Ayame,17.41
Temma,Ayame,14.55
Towa,Ayame,20.13
Watame,Ayame,14.93
Aki,AZki,4.45
Aqua,AZki,2.84
Aruran,AZki,3.57
Astel,AZki,3.89
Ayame,AZki,3.05
Choco,AZki,3.6
Coco,AZki,1.4
Flare,AZki,2.91
Fubuki,AZki,1.42
Haato,AZki,2.39
Iofi,AZki,2.17
Izuru,AZki,4.54
Kanata,AZki,2.21
Kira,AZki,4.47
Korone,AZki,1.06
Luna,AZki,2.6
Marine,AZki,1.89
Matsuri,AZki,2.4
Mel,AZki,4.69
Miko,AZki,1.78
Mio,AZki,3.21
Miyabi,AZki,4.64
Moona,AZki,1.62
Noel,AZki,2.03
Oga,AZki,3.43
Okayu,AZki,1.98
Pekora,AZki,1.18
Rikka,AZki,5.28
Risu,AZki,1.14
Roberu,AZki,3.19
Rushia,AZki,1.82
Shien,AZki,3.53
Shion,AZki,2.75
