from,to,value
Dooby,Dooby,
Rica,Dooby,10.74
Sakuna,Dooby,2.15
Dooby,Rica,1.59
Sakuna,Rica,3.13
Dooby,Sakuna,1.63
Rica,Sakuna,16.03
