from,to,value
Aruran,Aruran,
Astel,Aruran,18.01
Fuma,Aruran,26.26
Gamma,Aruran,28.12
Izuru,Aruran,26.65
Miyabi,Aruran,36.86
Oga,Aruran,24.01
Rikka,Aruran,40.57
Rio,Aruran,32.12
Roberu,Aruran,13.13
Shien,Aruran,33.43
Temma,Aruran,41.2
Uyu,Aruran,33.13
Aruran,Astel,16.57
Fuma,Astel,30.2
Gamma,Astel,25.96
Izuru,Astel,51.1
Miyabi,Astel,41.62
Oga,Astel,14.97
Rikka,Astel,40.57
Rio,Astel,31.26
Roberu,Astel,9.12
Shien,Astel,34.64
Temma,Astel,37.68
Uyu,Astel,34.06
Aruran,Fuma,11.11
Astel,Fuma,13.88
Gamma,Fuma,25.24
Izuru,Fuma,25.18
Miyabi,Fuma,21.16
Oga,Fuma,10.45
Rikka,Fuma,24
Rio,Fuma,31.05
Roberu,Fuma,5.25
Shien,Fuma,24.4
Temma,Fuma,25.88
Uyu,Fuma,30.96
Aruran,Gamma,21.67
Astel,Gamma,21.73
Fuma,Gamma,45.95
Izuru,Gamma,31.78
Miyabi,Gamma,40.04
Oga,Gamma,27.97
Rikka,Gamma,42.29
Rio,Gamma,54.82
Roberu,Gamma,13.58
Shien,Gamma,50
Temma,Gamma,52.59
Uyu,Gamma,50.46
Aruran,Izuru,10.09
Astel,Izuru,21.03
Fuma,Izuru,22.54
Gamma,Izuru,15.62
Miyabi,Izuru,29.98
Oga,Izuru,9.89
Rikka,Izuru,36
Rio,Izuru,19.27
Roberu,Izuru,5.85
Shien,Izuru,24.1
Temma,Izuru,27.74
Uyu,Izuru,17.65
Aruran,Miyabi,19.35
Astel,Miyabi,23.74
Fuma,Miyabi,26.26
Gamma,Miyabi,27.28
Izuru,Miyabi,41.56
Oga,Miyabi,18.36
Rikka,Miyabi,53.14
Rio,Miyabi,31.91
Roberu,Miyabi,7.88
Shien,Miyabi,45.48
Temma,Miyabi,53.21
Uyu,Miyabi,31.27
Aruran,Oga,7.87
Astel,Oga,5.33
Fuma,Oga,8.1
Gamma,Oga,11.9
Izuru,Oga,8.56
Miyabi,Oga,11.46
Rikka,Oga,12.29
Rio,Oga,11.78
Roberu,Oga,5
Shien,Oga,19.28
Temma,Oga,12.42
Uyu,Oga,12.69
Aruran,Rikka,13.15
Astel,Rikka,14.29
Fuma,Rikka,18.38
Gamma,Rikka,17.79
Izuru,Rikka,30.81
Miyabi,Rikka,32.8
Oga,Rikka,12.15
Rio,Rikka,22.48
Roberu,Rikka,5.3
Shien,Rikka,33.13
Temma,Rikka,31.06
Uyu,Rikka,22.29
Aruran,Rio,13.89
Astel,Rio,14.69
Fuma,Rio,31.73
Gamma,Rio,30.77
Izuru,Rio,22
Miyabi,Rio,26.28
Oga,Rio,15.54
Rikka,Rio,30
Roberu,Rio,6.49
Shien,Rio,31.63
Temma,Rio,34.78
Uyu,Rio,43.34
Aruran,Roberu,24.54
Astel,Roberu,18.51
Fuma,Roberu,23.19
Gamma,Roberu,32.93
Izuru,Roberu,28.85
Miyabi,Roberu,28.04
Oga,Roberu,28.53
Rikka,Roberu,30.57
Rio,Roberu,28.05
Shien,Roberu,37.35
Temma,Roberu,34.16
Uyu,Roberu,27.86
Aruran,Shien,10.28
Astel,Shien,11.57
Fuma,Shien,17.72
Gamma,Shien,19.95
Izuru,Shien,19.56
Miyabi,Shien,26.63
Oga,Shien,18.08
Rikka,Shien,31.43
Rio,Shien,22.48
Roberu,Shien,6.14
Temma,Shien,27.95
Uyu,Shien,20.43
Aruran,Temma,18.43
Astel,Temma,18.31
Fuma,Temma,27.35
Gamma,Temma,30.53
Izuru,Temma,32.76
Miyabi,Temma,45.33
Oga,Temma,16.95
Rikka,Temma,42.86
Rio,Temma,35.97
Roberu,Temma,8.18
Shien,Temma,40.66
Uyu,Temma,35.29
Aruran,Uyu,9.91
Astel,Uyu,11.07
Fuma,Uyu,21.88
Gamma,Uyu,19.59
Izuru,Uyu,13.94
Miyabi,Uyu,17.81
Oga,Uyu,11.58
Rikka,Uyu,20.57
Rio,Uyu,29.98
Roberu,Uyu,4.46
Shien,Uyu,19.88
Temma,Uyu,23.6
