from,to,value
Aki,Aki,
Aqua,Aki,3.3
Ayame,Aki,3.71
AZki,Aki,7.25
Botan,Aki,4.79
Chloe,Aki,3.6
Choco,Aki,8.97
Flare,Aki,6.27
Fubuki,Aki,4.61
Haato,Aki,6.52
Iroha,Aki,4.23
Kanata,Aki,4.06
Korone,Aki,3.6
Koyori,Aki,3.34
Lamy,Aki,4.34
Lui,Aki,5.14
Luna,Aki,6.32
Marine,Aki,3.59
Matsuri,Aki,5.94
Mel,Aki,9.36
Miko,Aki,3.21
Mio,Aki,6.21
Nene,Aki,5.03
Noel,Aki,4.79
Okayu,Aki,4.07
Pekora,Aki,2.41
Polka,Aki,6.52
Roboco,Aki,9.55
Shion,Aki,5.23
Sora,Aki,7
Subaru,Aki,3.24
Suisei,Aki,3.06
Towa,Aki,4.52
Watame,Aki,5.21
Aki,Aqua,13.72
Ayame,Aqua,18.47
AZki,Aqua,14.66
Botan,Aqua,9.58
Chloe,Aqua,15.12
Choco,Aqua,17.06
Flare,Aqua,12.8
Fubuki,Aqua,14.78
Haato,Aqua,14.28
Iroha,Aqua,14.44
Kanata,Aqua,14.07
Korone,Aqua,9.95
Koyori,Aqua,11.64
Lamy,Aqua,12.65
Lui,Aqua,11.27
Luna,Aqua,13.76
Marine,Aqua,15.23
Matsuri,Aqua,15.33
Mel,Aqua,15.95
Miko,Aqua,10.48
Mio,Aqua,15.23
Nene,Aqua,14.14
Noel,Aqua,13.58
Okayu,Aqua,12.78
Pekora,Aqua,9.44
Polka,Aqua,15.57
Roboco,Aqua,13.76
Shion,Aqua,32.74
Sora,Aqua,13.58
Subaru,Aqua,10.46
Suisei,Aqua,13.85
Towa,Aqua,13.14
Watame,Aqua,11.17
Aki,Ayame,11.35
Aqua,Ayame,13.57
AZki,Ayame,12.16
Botan,Ayame,10.11
Chloe,Ayame,11.32
Choco,Ayame,13.49
Flare,Ayame,10.98
Fubuki,Ayame,11.81
Haato,Ayame,11.37
Iroha,Ayame,11.89
Kanata,Ayame,8.97
Korone,Ayame,7.57
Koyori,Ayame,7.43
Lamy,Ayame,9.4
Lui,Ayame,9.03
Luna,Ayame,10.27
Marine,Ayame,8.56
Matsuri,Ayame,11.83
Mel,Ayame,12.74
Miko,Ayame,7.21
Mio,Ayame,13.93
Nene,Ayame,10.16
Noel,Ayame,9.27
Okayu,Ayame,10.05
Pekora,Ayame,6.17
Polka,Ayame,11.84
Roboco,Ayame,13.44
Shion,Ayame,23.21
Sora,Ayame,11.28
Subaru,Ayame,7.58
Suisei,Ayame,9
Towa,Ayame,10.55
Watame,Ayame,9.34
Aki,AZki,24.44
Aqua,AZki,11.86
Ayame,AZki,13.4
Botan,AZki,15.86
Chloe,AZki,14.24
