from,to,value
Amelia,Amelia,
Baelz,Amelia,19.07
Bijou,Amelia,12.25
Calli,Amelia,15.08
Fauna,Amelia,18.61
FuwaMoco,Amelia,12.04
Gura,Amelia,21.85
Ina,Amelia,21.21
IRyS,Amelia,17.54
Kiara,Amelia,17.74
Kronii,Amelia,19.86
Mumei,Amelia,19.24
Nerissa,Amelia,14.37
Shiori,Amelia,17.62
Amelia,Baelz,28.28
Bijou,Baelz,18.73
Calli,Baelz,23.76
Fauna,Baelz,25.26
FuwaMoco,Baelz,19.87
Gura,Baelz,26.06
Ina,Baelz,29.11
IRyS,Baelz,31.18
Kiara,Baelz,27.1
Kronii,Baelz,29.43
Mumei,Baelz,26.45
Nerissa,Baelz,22.56
Shiori,Baelz,27.05
Amelia,Bijou,44.11
Baelz,Bijou,45.47
Calli,Bijou,40.36
Fauna,Bijou,46.3
FuwaMoco,Bijou,39.14
Gura,Bijou,41.38
Ina,Bijou,43.96
IRyS,Bijou,43.34
Kiara,Bijou,41.26
Kronii,Bijou,45.73
Mumei,Bijou,47.29
Nerissa,Bijou,46.12
Shiori,Bijou,52.43
Amelia,Calli,38.35
Baelz,Calli,40.75
Bijou,Calli,28.51
Fauna,Calli,34.76
FuwaMoco,Calli,28.24
Gura,Calli,34.82
Ina,Calli,39.66
IRyS,Calli,38.68
Kiara,Calli,41.1
Kronii,Calli,42.19
Mumei,Calli,35.26
Nerissa,Calli,35.59
Shiori,Calli,42.56
Amelia,Fauna,31.35
Baelz,Fauna,28.69
Bijou,Fauna,21.66
Calli,Fauna,23.02
FuwaMoco,Fauna,20.61
Gura,Fauna,27.71
Ina,Fauna,32.22
IRyS,Fauna,28.16
Kiara,Fauna,25.42
Kronii,Fauna,31.5
Mumei,Fauna,28.93
Nerissa,Fauna,27.62
Shiori,Fauna,31.37
Amelia,FuwaMoco,35.03
Baelz,FuwaMoco,38.97
Bijou,FuwaMoco,31.62
Calli,FuwaMoco,32.3
Fauna,FuwaMoco,35.6
Gura,FuwaMoco,36.31
Ina,FuwaMoco,35.35
IRyS,FuwaMoco,38.46
Kiara,FuwaMoco,37.06
Kronii,FuwaMoco,33.74
Mumei,FuwaMoco,35.53
Nerissa,FuwaMoco,35.49
Shiori,FuwaMoco,45.27
Amelia,Gura,18.47
Baelz,Gura,14.86
Bijou,Gura,9.72
Calli,Gura,11.58
Fauna,Gura,13.91
FuwaMoco,Gura,10.55
Ina,Gura,16.58
IRyS,Gura,13.65
Kiara,Gura,13.23
Kronii,Gura,14.74
Mumei,Gura,13.31
Nerissa,Gura,11.7
Shiori,Gura,14.46
Amelia,Ina,22.45
Baelz,Ina,20.77
Bijou,Ina,12.92
Calli,Ina,16.5
Fauna,Ina,20.24
FuwaMoco,Ina,12.86
Gura,Ina,20.75
IRyS,Ina,20.34
Kiara,Ina,19.47
Kronii,Ina,19.61
Mumei,Ina,16.97
Nerissa,Ina,16.21
Shiori,Ina,18.73
Amelia,IRyS,25.36
Baelz,IRyS,30.41
Bijou,IRyS,17.41
Calli,IRyS,22
Fauna,IRyS,24.18
FuwaMoco,IRyS,19.12
Gura,IRyS,23.35
Ina,IRyS,27.8
Kiara,IRyS,25.93
Kronii,IRyS,28.17
Mumei,IRyS,25.19
Nerissa,IRyS,21.77
Shiori,IRyS,26.78
Amelia,Kiara,29.66
Baelz,Kiara,30.56
Bijou,Kiara,19.17
Calli,Kiara,27.02
Fauna,Kiara,25.24
FuwaMoco,Kiara,21.3
Gura,Kiara,26.17
Ina,Kiara,30.77
IRyS,Kiara,29.98
Kronii,Kiara,27.47
Mumei,Kiara,26.03
Nerissa,Kiara,25.34
Shiori,Kiara,28.16
Amelia,Kronii,26.36
Baelz,Kronii,26.34
Bijou,Kronii,16.86
Calli,Kronii,22.01
Fauna,Kronii,24.82
FuwaMoco,Kronii,15.39
Gura,Kronii,23.14
Ina,Kronii,24.59
IRyS,Kronii,25.85
Kiara,Kronii,21.8
Mumei,Kronii,25.23
Nerissa,Kronii,23.65
Shiori,Kronii,26.85
Amelia,Mumei,39.82
Baelz,Mumei,36.92
Bijou,Mumei,27.19
Calli,Mumei,28.7
Fauna,Mumei,35.55
FuwaMoco,Mumei,25.29
Gura,Mumei,32.58
Ina,Mumei,33.19
IRyS,Mumei,36.06
Kiara,Mumei,32.23
Kronii,Mumei,39.36
Nerissa,Mumei,31.38
Shiori,Mumei,37.17
Amelia,Nerissa,32.92
Baelz,Nerissa,34.85
Bijou,Nerissa,29.34
Calli,Nerissa,32.05
Fauna,Nerissa,37.57
FuwaMoco,Nerissa,27.95
Gura,Nerissa,31.7
Ina,Nerissa,35.08
IRyS,Nerissa,34.48
Kiara,Nerissa,34.71
Kronii,Nerissa,40.82
Mumei,Nerissa,34.73
Shiori,Nerissa,48.48
Amelia,Shiori,25.42
Baelz,Shiori,26.31
Bijou,Shiori,21.01
Calli,Shiori,24.14
Fauna,Shiori,26.87
FuwaMoco,Shiori,22.45
Gura,Shiori,24.67
Ina,Shiori,25.53
IRyS,Shiori,26.71
Kiara,Shiori,24.29
Kronii,Shiori,29.19
Mumei,Shiori,25.91
Nerissa,Shiori,30.53
