from,to,value
Aki,Aki,
Aqua,Aki,9.73
Ayame,Aki,9
AZki,Aki,24.14
Botan,Aki,11.85
Chloe,Aki,11.47
Choco,Aki,17.89
Flare,Aki,17.05
Fubuki,Aki,10.55
Haato,Aki,12.04
Iroha,Aki,15.63
Kanata,Aki,12.83
Korone,Aki,11.21
Koyori,Aki,10
Lamy,Aki,12.56
Laplus,Aki,9.79
Lui,Aki,13.13
Luna,Aki,16.79
Marine,Aki,10.49
Matsuri,Aki,17.06
Mel,Aki,24.74
Miko,Aki,9.4
Mio,Aki,15.25
Nene,Aki,14.02
Noel,Aki,13.71
Okayu,Aki,12.29
Pekora,Aki,7.2
Polka,Aki,13.85
Roboco,Aki,22.66
Shion,Aki,17.15
Sora,Aki,13.85
Subaru,Aki,8.58
Suisei,Aki,11.37
Towa,Aki,13
Watame,Aki,12.21
Aki,Aqua,10.17
Ayame,Aqua,11.64
AZki,Aqua,17.5
Botan,Aqua,8.51
Chloe,Aqua,12.11
Choco,Aqua,10.77
Flare,Aqua,11.05
Fubuki,Aqua,9
Haato,Aqua,9.07
Iroha,Aqua,12.81
Kanata,Aqua,11.57
Korone,Aqua,8.18
Koyori,Aqua,8.41
Lamy,Aqua,10.58
Laplus,Aqua,13.32
Lui,Aqua,8.38
Luna,Aqua,10.18
Marine,Aqua,10.72
Matsuri,Aqua,13.92
Mel,Aqua,15.26
Miko,Aqua,8.07
Mio,Aqua,10.72
Nene,Aqua,10.19
Noel,Aqua,11.67
Okayu,Aqua,9.43
Pekora,Aqua,7.01
Polka,Aqua,9.07
Roboco,Aqua,11.83
Shion,Aqua,24.07
Sora,Aqua,10.63
Subaru,Aqua,6.89
Suisei,Aqua,12.96
Towa,Aqua,12.89
Watame,Aqua,8.1
Aki,Ayame,23.06
Aqua,Ayame,28.53
AZki,Ayame,33.25
Botan,Ayame,21.43
Chloe,Ayame,22.27
Choco,Ayame,23.67
Flare,Ayame,23.63
Fubuki,Ayame,20.67
Haato,Ayame,17.98
Iroha,Ayame,26.96
Kanata,Ayame,20.29
Korone,Ayame,17.74
Koyori,Ayame,16.54
Lamy,Ayame,20.67
Laplus,Ayame,24.46
Lui,Ayame,19.01
Luna,Ayame,20.48
Marine,Ayame,19.76
Matsuri,Ayame,24.45
Mel,Ayame,28.58
Miko,Ayame,15.51
Mio,Ayame,24.84
Nene,Ayame,20.31
Noel,Ayame,20.37
Okayu,Ayame,20.2
Pekora,Ayame,13.68
Polka,Ayame,19.24
Roboco,Ayame,25.17
Shion,Ayame,33.3
Sora,Ayame,24.15
Subaru,Ayame,14.13
Suisei,Ayame,23.9
Towa,Ayame,26.42
Watame,Ayame,17.49
Aki,AZki,8.12
Aqua,AZki,5.64
Ayame,AZki,4.37
Botan,AZki,5.09
Chloe,AZki,4.35
Choco,AZki,7.67
Flare,AZki,6.13
Fubuki,AZki,4.09
Haato,AZki,5.26
Iroha,AZki,6.97
Kanata,AZki,4.98
Korone,AZki,3.7
Koyori,AZki,3.9
Lamy,AZki,4.85
Laplus,AZki,4.73
Lui,AZki,5.15
Luna,AZki,5.59
Marine,AZki,3.74
Matsuri,AZki,7.12
Mel,AZki,10.08
Miko,AZki,3.38
Mio,AZki,5.83
Nene,AZki,5.18
Noel,AZki,5.61
Okayu,AZki,4.06
Pekora,AZki,2.75
Polka,AZki,5.08
Roboco,AZki,8.28
Shion,AZki,5.7
Sora,AZki,8.63
Subaru,AZki,3.12
Suisei,AZki,6.07
Towa,AZki,6
Watame,AZki,4.93
Aki,Botan,28.37
Aqua,Botan,19.51
Ayame,Botan,20.02
AZki,Botan,36.21
Chloe,Botan,24.81
Choco,Botan,32.15
Flare,Botan,31.64
Fubuki,Botan,23.03
Haato,Botan,22.8
Iroha,Botan,29.83
Kanata,Botan,26.54
Korone,Botan,22.56
Koyori,Botan,22.95
Lamy,Botan,32.91
Laplus,Botan,22.59
Lui,Botan,28.5
Luna,Botan,27.71
Marine,Botan,25.13
Matsuri,Botan,29.76
Mel,Botan,31.97
Miko,Botan,20.45
Mio,Botan,32.44
Nene,Botan,26.05
Noel,Botan,25.29
Okayu,Botan,23.93
Pekora,Botan,17.08
Polka,Botan,30.95
Roboco,Botan,31.23
Shion,Botan,25.74
Sora,Botan,26.99
Subaru,Botan,21.06
Suisei,Botan,25.74
Towa,Botan,27.67
Watame,Botan,23.99
Aki,Chloe,22.04
Aqua,Chloe,22.26
Ayame,Chloe,16.7
AZki,Chloe,24.85
Botan,Chloe,19.91
Choco,Chloe,26.66
Flare,Chloe,25.04
Fubuki,Chloe,19.71
Haato,Chloe,20.88
Iroha,Chloe,29.53
Kanata,Chloe,25.16
Korone,Chloe,17.85
Koyori,Chloe,21.12
Lamy,Chloe,27.06
Laplus,Chloe,27.11
Lui,Chloe,23.05
Luna,Chloe,23.7
Marine,Chloe,24.29
Matsuri,Chloe,28.47
Mel,Chloe,29.61
Miko,Chloe,17.41
Mio,Chloe,21.69
Nene,Chloe,22.46
Noel,Chloe,25.26
Okayu,Chloe,18.81
Pekora,Chloe,15.36
Polka,Chloe,23.42
Roboco,Chloe,26.73
Shion,Chloe,29.8
Sora,Chloe,19.55
Subaru,Chloe,14.65
Suisei,Chloe,21.41
Towa,Chloe,20.4
Watame,Chloe,17.97
Aki,Choco,25.72
Aqua,Choco,14.81
Ayame,Choco,13.28
AZki,Choco,32.76
Botan,Choco,19.3
Chloe,Choco,19.94
Flare,Choco,25.58
Fubuki,Choco,17.2
Haato,Choco,22.4
Iroha,Choco,20.8
Kanata,Choco,23.65
Korone,Choco,16.13
Koyori,Choco,18.65
Lamy,Choco,24.47
Laplus,Choco,15.92
Lui,Choco,21.52
Luna,Choco,30.1
Marine,Choco,17.02
Matsuri,Choco,31.13
Mel,Choco,35.83
Miko,Choco,16.17
Mio,Choco,21.61
Nene,Choco,20.44
Noel,Choco,22.42
Okayu,Choco,15.74
Pekora,Choco,13.72
Polka,Choco,25.56
Roboco,Choco,31.33
Shion,Choco,18.97
Sora,Choco,21.62
Subaru,Choco,14.14
Suisei,Choco,17.48
Towa,Choco,19.09
Watame,Choco,16.72
Aki,Flare,28.65
Aqua,Flare,17.75
Ayame,Flare,15.49
AZki,Flare,30.58
Botan,Flare,22.2
Chloe,Flare,21.89
Choco,Flare,29.89
Fubuki,Flare,20.62
Haato,Flare,20.13
Iroha,Flare,25.7
Kanata,Flare,25.31
Korone,Flare,17.43
Koyori,Flare,19.49
Lamy,Flare,26.08
Laplus,Flare,18.01
Lui,Flare,23.4
Luna,Flare,25.95
Marine,Flare,22.91
Matsuri,Flare,28.09
Mel,Flare,30.66
Miko,Flare,18.92
Mio,Flare,25.65
Nene,Flare,21.78
Noel,Flare,29
Okayu,Flare,18.8
Pekora,Flare,14.11
Polka,Flare,27.9
Roboco,Flare,28.65
Shion,Flare,26.13
Sora,Flare,22.41
Subaru,Flare,16.03
Suisei,Flare,24.56
Towa,Flare,19.38
Watame,Flare,21
Aki,Fubuki,30.71
Aqua,Fubuki,25.08
Ayame,Fubuki,23.49
AZki,Fubuki,35.34
Botan,Fubuki,28
Chloe,Fubuki,29.87
Choco,Fubuki,34.83
Flare,Fubuki,35.74
Haato,Fubuki,25.87
Iroha,Fubuki,34.03
Kanata,Fubuki,30.76
Korone,Fubuki,25.3
Koyori,Fubuki,25.83
Lamy,Fubuki,29.9
Laplus,Fubuki,26.16
Lui,Fubuki,27.34
Luna,Fubuki,31.52
Marine,Fubuki,25.74
Matsuri,Fubuki,37.68
Mel,Fubuki,35.3
Miko,Fubuki,23.01
Mio,Fubuki,34.71
Nene,Fubuki,26.65
Noel,Fubuki,28.58
Okayu,Fubuki,29.04
Pekora,Fubuki,19.76
Polka,Fubuki,31.43
Roboco,Fubuki,36.38
Shion,Fubuki,30.04
Sora,Fubuki,28.1
Subaru,Fubuki,19.77
Suisei,Fubuki,28.41
Towa,Fubuki,25.92
Watame,Fubuki,27
Aki,Haato,26.15
Aqua,Haato,18.84
Ayame,Haato,15.24
AZki,Haato,33.92
Botan,Haato,20.68
Chloe,Haato,23.59
Choco,Haato,33.85
Flare,Haato,26.02
Fubuki,Haato,19.3
Iroha,Haato,23.78
Kanata,Haato,27.93
Korone,Haato,20.35
Koyori,Haato,21.23
Lamy,Haato,25.42
Laplus,Haato,20.34
Lui,Haato,21.94
Luna,Haato,33.11
Marine,Haato,20.96
Matsuri,Haato,34.02
Mel,Haato,37.68
Miko,Haato,21.03
Mio,Haato,22.86
Nene,Haato,26
Noel,Haato,23.68
Okayu,Haato,17.92
Pekora,Haato,16.65
Polka,Haato,28.45
Roboco,Haato,32.49
Shion,Haato,24.45
Sora,Haato,25.52
Subaru,Haato,15.35
Suisei,Haato,20.11
Towa,Haato,18.98
Watame,Haato,21.16
Aki,Iroha,18.64
Aqua,Iroha,14.62
Ayame,Iroha,12.55
AZki,Iroha,24.7
Botan,Iroha,14.86
Chloe,Iroha,18.34
Choco,Iroha,17.26
Flare,Iroha,18.25
Fubuki,Iroha,13.94
Haato,Iroha,13.06
Kanata,Iroha,16.5
Korone,Iroha,12.65
Koyori,Iroha,14.31
Lamy,Iroha,17.46
Laplus,Iroha,18.42
Lui,Iroha,18.45
Luna,Iroha,15.73
Marine,Iroha,14.36
Matsuri,Iroha,18.44
Mel,Iroha,20.79
Miko,Iroha,11.41
Mio,Iroha,18.07
Nene,Iroha,15.4
Noel,Iroha,17.67
Okayu,Iroha,15.6
Pekora,Iroha,9.13
Polka,Iroha,15.2
Roboco,Iroha,20.59
Shion,Iroha,19.73
Sora,Iroha,16.52
Subaru,Iroha,10.6
Suisei,Iroha,16.55
Towa,Iroha,15.6
Watame,Iroha,13.68
Aki,Kanata,22.48
Aqua,Kanata,19.4
Ayame,Kanata,13.87
AZki,Kanata,25.9
Botan,Kanata,19.42
Chloe,Kanata,22.94
Choco,Kanata,28.83
Flare,Kanata,26.4
Fubuki,Kanata,18.51
Haato,Kanata,22.53
Iroha,Kanata,24.23
Korone,Kanata,19.15
Koyori,Kanata,21.4
Lamy,Kanata,27.13
Laplus,Kanata,19.9
Lui,Kanata,22.55
Luna,Kanata,28.34
Marine,Kanata,22.15
Matsuri,Kanata,26.88
Mel,Kanata,30
Miko,Kanata,19.09
Mio,Kanata,22.66
Nene,Kanata,21.46
Noel,Kanata,25.3
Okayu,Kanata,18.39
Pekora,Kanata,16.43
Polka,Kanata,24.84
Roboco,Kanata,26.28
Shion,Kanata,26.18
Sora,Kanata,18.82
Subaru,Kanata,17.26
Suisei,Kanata,19.89
Towa,Kanata,18.65
Watame,Kanata,17.54
Aki,Korone,29.16
Aqua,Korone,20.36
Ayame,Korone,18.01
AZki,Korone,28.6
Botan,Korone,24.5
Chloe,Korone,24.16
Choco,Korone,29.18
Flare,Korone,26.99
Fubuki,Korone,22.6
Haato,Korone,24.37
Iroha,Korone,27.59
Kanata,Korone,28.43
Koyori,Korone,22.91
Lamy,Korone,27.38
Laplus,Korone,21.59
Lui,Korone,26.88
Luna,Korone,31.99
Marine,Korone,26.39
Matsuri,Korone,27.22
Mel,Korone,31.64
Miko,Korone,23.32
Mio,Korone,32.02
