from,to,value
Amelia,Amelia,
Baelz,Amelia,28.72
Calli,Amelia,26.71
Fauna,Amelia,29.03
Gura,Amelia,24.61
Ina,Amelia,36.57
IRyS,Amelia,31.6
Kiara,Amelia,32.78
Kronii,Amelia,33.36
Mumei,Amelia,39.18
Amelia,Baelz,32.07
Calli,Baelz,30.55
Fauna,Baelz,36.37
Gura,Baelz,25.01
Ina,Baelz,40.55
IRyS,Baelz,42.13
Kiara,Baelz,35.94
Kronii,Baelz,41.01
Mumei,Baelz,47.87
Amelia,Calli,29.58
Baelz,Calli,30.3
Fauna,Calli,26.76
Gura,Calli,20.7
Ina,Calli,34.34
IRyS,Calli,32.16
Kiara,Calli,34.67
Kronii,Calli,34.5
Mumei,Calli,34.33
Amelia,Fauna,30.96
Baelz,Fauna,34.75
Calli,Fauna,25.77
Gura,Fauna,24.74
Ina,Fauna,39.23
IRyS,Fauna,37.27
Kiara,Fauna,33.51
Kronii,Fauna,38.49
Mumei,Fauna,48.07
Amelia,Gura,37.58
Baelz,Gura,34.2
Calli,Gura,28.54
Fauna,Gura,35.41
Ina,Gura,40.55
IRyS,Gura,36.32
Kiara,Gura,35.63
Kronii,Gura,37.17
Mumei,Gura,46.56
Amelia,Ina,20.96
Baelz,Ina,20.82
Calli,Ina,17.77
Fauna,Ina,21.08
Gura,Ina,15.22
IRyS,Ina,23.45
Kiara,Ina,22.77
Kronii,Ina,24.52
Mumei,Ina,28.82
Amelia,IRyS,28.32
Baelz,IRyS,33.82
Calli,IRyS,26.03
Fauna,IRyS,31.31
Gura,IRyS,21.32
Ina,IRyS,36.67
Kiara,IRyS,31.21
Kronii,IRyS,38.53
Mumei,IRyS,41.36
Amelia,Kiara,33.29
Baelz,Kiara,32.69
Calli,Kiara,31.79
Fauna,Kiara,31.9
Gura,Kiara,23.7
Ina,Kiara,40.35
IRyS,Kiara,35.36
Kronii,Kiara,35.26
Mumei,Kiara,38.75
Amelia,Kronii,20.2
Baelz,Kronii,22.23
Calli,Kronii,18.85
Fauna,Kronii,21.84
Gura,Kronii,14.74
Ina,Kronii,25.9
IRyS,Kronii,26.02
Kiara,Kronii,21.02
Mumei,Kronii,33.34
Amelia,Mumei,16.04
Baelz,Mumei,17.55
Calli,Mumei,12.69
Fauna,Mumei,18.44
Gura,Mumei,12.48
Ina,Mumei,20.58
IRyS,Mumei,18.89
Kiara,Mumei,15.62
Kronii,Mumei,22.54
