from,to,value
Aki,Aki,
Ao,Aki,11.88
Aqua,Aki,10.93
AZki,Aki,13.68
Botan,Aki,19.61
Chloe,Aki,12.88
Choco,Aki,21.98
Flare,Aki,18.05
Fubuki,Aki,12.19
Haato,Aki,17.47
Hajime,Aki,11.66
Iroha,Aki,12.42
Kanade,Aki,10.76
Kanata,Aki,12.41
Korone,Aki,11.32
Koyori,Aki,11.11
Lamy,Aki,14.67
Laplus,Aki,12.48
Lui,Aki,13.84
Luna,Aki,15.3
Marine,Aki,10.33
Matsuri,Aki,21.34
Miko,Aki,9.03
Mio,Aki,14.89
Nene,Aki,14.34
Noel,Aki,12.31
Okayu,Aki,10.14
Pekora,Aki,8.6
Polka,Aki,13.3
Raden,Aki,12.05
Ririka,Aki,11.2
Roboco,Aki,28.2
Sora,Aki,16.26
Subaru,Aki,10.81
Suisei,Aki,10.75
Towa,Aki,16.93
Watame,Aki,12.38
Aki,Ao,19.51
Aqua,Ao,14.96
AZki,Ao,20.09
Botan,Ao,19.46
Chloe,Ao,21.16
Choco,Ao,28.35
Flare,Ao,25.46
Fubuki,Ao,17.39
Haato,Ao,22.58
Hajime,Ao,27.78
Iroha,Ao,20.55
Kanade,Ao,24.16
Kanata,Ao,20.54
Korone,Ao,18.13
Koyori,Ao,18.27
Lamy,Ao,21.41
Laplus,Ao,22.15
Lui,Ao,22.9
Luna,Ao,22.12
Marine,Ao,22.65
Matsuri,Ao,23.56
Miko,Ao,15.65
Mio,Ao,22.38
Nene,Ao,20.73
Noel,Ao,21.21
Okayu,Ao,17.85
Pekora,Ao,14.8
Polka,Ao,21.64
Raden,Ao,25.61
Ririka,Ao,20.81
Roboco,Ao,34.64
Sora,Ao,21.71
Subaru,Ao,16.22
Suisei,Ao,21.42
Towa,Ao,18.05
Watame,Ao,18.13
Aki,Aqua,44.69
Ao,Aqua,37.22
AZki,Aqua,42.52
Botan,Aqua,40.08
Chloe,Aqua,43.6
Choco,Aqua,44.86
Flare,Aqua,45.33
Fubuki,Aqua,34.73
Haato,Aqua,39.26
Hajime,Aqua,37.14
Iroha,Aqua,39.32
Kanade,Aqua,35.85
Kanata,Aqua,42.78
Korone,Aqua,36.6
Koyori,Aqua,37.33
Lamy,Aqua,43.36
Laplus,Aqua,38.11
Lui,Aqua,35.65
Luna,Aqua,43.83
Marine,Aqua,42.07
Matsuri,Aqua,45.98
Miko,Aqua,33.45
Mio,Aqua,40.42
Nene,Aqua,41.53
Noel,Aqua,38.9
Okayu,Aqua,32.03
Pekora,Aqua,39.58
Polka,Aqua,34.65
Raden,Aqua,30.47
Ririka,Aqua,30.06
Roboco,Aqua,51.22
Sora,Aqua,39.47
Subaru,Aqua,34.25
Suisei,Aqua,39.62
Towa,Aqua,43.04
Watame,Aqua,34.89
Aki,AZki,31.11
Ao,AZki,27.83
Aqua,AZki,23.66
Botan,AZki,29.11
Chloe,AZki,36.82
Choco,AZki,42.22
Flare,AZki,38.78
Fubuki,AZki,27.89
Haato,AZki,32.15
Hajime,AZki,29.5
Iroha,AZki,34.62
Kanade,AZki,29.8
Kanata,AZki,31.9
Korone,AZki,29.92
Koyori,AZki,28.83
Lamy,AZki,38.47
Laplus,AZki,27.01
Lui,AZki,29.27
Luna,AZki,34.1
Marine,AZki,26.65
Matsuri,AZki,36.55
Miko,AZki,22.9
Mio,AZki,36.18
Nene,AZki,29.3
Noel,AZki,28.4
Okayu,AZki,26.4
Pekora,AZki,19.96
Polka,AZki,30.49
Raden,AZki,28.16
Ririka,AZki,25.53
Roboco,AZki,47.59
Sora,AZki,43.72
Subaru,AZki,21.87
Suisei,AZki,32.36
Towa,AZki,27.45
Watame,AZki,28.91
Aki,Botan,34.11
Ao,Botan,20.61
Aqua,Botan,17.06
AZki,Botan,22.26
Chloe,Botan,21.36
Choco,Botan,32.97
Flare,Botan,30.63
Fubuki,Botan,19.45
Haato,Botan,21.75
Hajime,Botan,21.66
Iroha,Botan,21.26
Kanade,Botan,17.45
Kanata,Botan,20.75
Korone,Botan,20.65
Koyori,Botan,19.24
Lamy,Botan,31.21
Laplus,Botan,20.81
Lui,Botan,23.97
Luna,Botan,24.13
Marine,Botan,18.09
Matsuri,Botan,26.18
Miko,Botan,14.82
Mio,Botan,25.36
Nene,Botan,24.92
Noel,Botan,20.45
Okayu,Botan,18.49
Pekora,Botan,14.7
Polka,Botan,23.88
Raden,Botan,20.19
Ririka,Botan,17.14
Roboco,Botan,34.62
Sora,Botan,23.3
Subaru,Botan,18.45
Suisei,Botan,18.37
Towa,Botan,27.38
Watame,Botan,20.08
Aki,Chloe,21.02
Ao,Chloe,21.03
Aqua,Chloe,17.41
AZki,Chloe,26.42
Botan,Chloe,20.05
Choco,Chloe,30.44
Flare,Chloe,27.77
Fubuki,Chloe,19.95
Haato,Chloe,24.69
Hajime,Chloe,22.43
Iroha,Chloe,26.81
Kanade,Chloe,21.95
Kanata,Chloe,26.51
Korone,Chloe,18.55
Koyori,Chloe,22.18
Lamy,Chloe,30.78
Laplus,Chloe,25.27
Lui,Chloe,22.68
Luna,Chloe,24.42
Marine,Chloe,21.36
Matsuri,Chloe,30.26
Miko,Chloe,16.24
Mio,Chloe,24.22
Nene,Chloe,23.02
Noel,Chloe,22.8
Okayu,Chloe,19.35
Pekora,Chloe,15.64
Polka,Chloe,22.69
Raden,Chloe,21.48
Ririka,Chloe,21.59
Roboco,Chloe,35.31
Sora,Chloe,25.87
Subaru,Chloe,15.73
Suisei,Chloe,22.18
Towa,Chloe,20.82
Watame,Chloe,19.65
Aki,Choco,15.92
Ao,Choco,12.5
Aqua,Choco,7.95
AZki,Choco,13.44
Botan,Choco,13.72
Chloe,Choco,13.5
Flare,Choco,19.22
Fubuki,Choco,11.14
Haato,Choco,17.25
Hajime,Choco,12.1
Iroha,Choco,14.3
Kanade,Choco,11.59
Kanata,Choco,11.75
Korone,Choco,10.19
Koyori,Choco,10.5
Lamy,Choco,15.16
Laplus,Choco,13.73
Lui,Choco,13.89
Luna,Choco,15.3
Marine,Choco,10.38
Matsuri,Choco,22.02
Miko,Choco,7.43
Mio,Choco,14.11
Nene,Choco,12.85
Noel,Choco,12.72
Okayu,Choco,10.05
Pekora,Choco,7.13
Polka,Choco,12.52
Raden,Choco,12.22
Ririka,Choco,12.17
Roboco,Choco,27.27
Sora,Choco,18.15
Subaru,Choco,7.89
Suisei,Choco,10.81
Towa,Choco,13.22
Watame,Choco,12.08
Aki,Flare,18.67
Ao,Flare,16.04
Aqua,Flare,11.48
AZki,Flare,17.64
Botan,Flare,18.22
Chloe,Flare,17.6
Choco,Flare,27.47
Fubuki,Flare,18.21
Haato,Flare,18.26
Hajime,Flare,15.97
Iroha,Flare,19.17
Kanade,Flare,15.45
Kanata,Flare,16.47
Korone,Flare,13.86
Koyori,Flare,14.14
Lamy,Flare,20.66
Laplus,Flare,16.09
Lui,Flare,19.04
Luna,Flare,18.92
Marine,Flare,15.96
Matsuri,Flare,25.07
Miko,Flare,12.86
Mio,Flare,22.24
Nene,Flare,16.87
Noel,Flare,17.99
Okayu,Flare,13.52
Pekora,Flare,10.37
Polka,Flare,18.85
Raden,Flare,15.53
Ririka,Flare,13.29
Roboco,Flare,31.7
Sora,Flare,20.58
Subaru,Flare,12.19
Suisei,Flare,17.95
Towa,Flare,15.89
Watame,Flare,17.89
Aki,Fubuki,26.79
Ao,Fubuki,23.26
Aqua,Fubuki,18.67
AZki,Fubuki,26.94
Botan,Fubuki,24.57
Chloe,Fubuki,26.85
Choco,Fubuki,33.81
Flare,Fubuki,38.68
Haato,Fubuki,27.05
Hajime,Fubuki,23.01
Iroha,Fubuki,30.62
Kanade,Fubuki,21.88
Kanata,Fubuki,24.18
Korone,Fubuki,22.85
Koyori,Fubuki,23.93
Lamy,Fubuki,29.05
Laplus,Fubuki,24.37
Lui,Fubuki,27.63
Luna,Fubuki,25.91
Marine,Fubuki,20.9
Matsuri,Fubuki,36.84
Miko,Fubuki,20.92
Mio,Fubuki,34.26
Nene,Fubuki,22.7
Noel,Fubuki,23.53
Okayu,Fubuki,25.17
Pekora,Fubuki,16.85
Polka,Fubuki,27.44
Raden,Fubuki,22.16
Ririka,Fubuki,19.39
Roboco,Fubuki,45.62
Sora,Fubuki,29.28
Subaru,Fubuki,19.82
Suisei,Fubuki,25.2
Towa,Fubuki,22.45
Watame,Fubuki,26.28
Aki,Haato,17.89
Ao,Haato,14.08
Aqua,Haato,9.83
AZki,Haato,14.47
Botan,Haato,12.8
Chloe,Haato,15.49
Choco,Haato,24.4
Flare,Haato,18.07
Fubuki,Haato,12.6
Hajime,Haato,14.47
Iroha,Haato,13.86
Kanade,Haato,15.02
Kanata,Haato,14.79
Korone,Haato,12.9
Koyori,Haato,11.83
Lamy,Haato,16.15
Laplus,Haato,15.98
Lui,Haato,13.61
Luna,Haato,18.67
Marine,Haato,12.36
Matsuri,Haato,26.61
Miko,Haato,9.08
Mio,Haato,14.35
Nene,Haato,16.52
Noel,Haato,13.42
Okayu,Haato,11.19
Pekora,Haato,9.14
Polka,Haato,14.38
Raden,Haato,14.59
Ririka,Haato,16.96
Roboco,Haato,30.98
Sora,Haato,19.78
Subaru,Haato,8.96
Suisei,Haato,11.92
Towa,Haato,14.22
Watame,Haato,13.85
Aki,Hajime,22.91
Ao,Hajime,33.23
Aqua,Hajime,17.85
AZki,Hajime,25.48
Botan,Hajime,24.46
Chloe,Hajime,26.99
Choco,Hajime,32.82
Flare,Hajime,30.32
Fubuki,Hajime,20.58
Haato,Hajime,27.77
Iroha,Hajime,28.23
Kanade,Hajime,31.89
Kanata,Hajime,25.04
Korone,Hajime,21.85
Koyori,Hajime,21.56
Lamy,Hajime,28.92
Laplus,Hajime,27.26
Lui,Hajime,26.47
Luna,Hajime,28.51
Marine,Hajime,21.81
Matsuri,Hajime,29.89
Miko,Hajime,18.17
Mio,Hajime,27.4
Nene,Hajime,25.65
Noel,Hajime,23.51
Okayu,Hajime,21.34
Pekora,Hajime,16.78
Polka,Hajime,23.84
Raden,Hajime,30
Ririka,Hajime,26.3
