from,to,value
Anya,Anya,
Iofi,Anya,7.01
Kaela,Anya,3.2
Kobo,Anya,3.04
Moona,Anya,8.45
Ollie,Anya,7.67
Reine,Anya,7.24
Risu,Anya,5.46
Zeta,Anya,7.57
Anya,Iofi,19.05
Kaela,Iofi,15.38
Kobo,Iofi,20.82
Moona,Iofi,40.66
Ollie,Iofi,22.95
Reine,Iofi,19.38
Risu,Iofi,23.87
Zeta,Iofi,21.37
Anya,Kaela,20.83
Iofi,Kaela,36.79
Kobo,Kaela,31.58
Moona,Kaela,36.01
Ollie,Kaela,30.55
Reine,Kaela,27.31
Risu,Kaela,26.41
Zeta,Kaela,35.89
Anya,Kobo,3.84
Iofi,Kobo,9.67
Kaela,Kobo,6.13
Moona,Kobo,14.2
Ollie,Kobo,5.12
Reine,Kobo,3.84
Risu,Kobo,6.16
Zeta,Kobo,8.35
Anya,Moona,14.77
Iofi,Moona,26.14
Kaela,Moona,9.68
Kobo,Moona,19.65
Ollie,Moona,14.82
Reine,Moona,14.35
Risu,Moona,17.33
Zeta,Moona,17.08
Anya,Ollie,15.07
Iofi,Ollie,16.58
Kaela,Ollie,9.22
Kobo,Ollie,7.95
Moona,Ollie,16.65
Reine,Ollie,17.81
Risu,Ollie,10.61
Zeta,Ollie,14.08
Anya,Reine,16.99
Iofi,Reine,16.74
Kaela,Reine,9.86
Kobo,Reine,7.13
Moona,Reine,19.27
Ollie,Reine,21.29
Risu,Reine,10.86
Zeta,Reine,15.53
Anya,Risu,23.19
Iofi,Risu,37.28
Kaela,Risu,17.24
Kobo,Risu,20.7
Moona,Risu,42.1
Ollie,Risu,22.95
Reine,Risu,19.63
Zeta,Risu,24.54
Anya,Zeta,20.09
Iofi,Zeta,20.87
Kaela,Zeta,14.65
Kobo,Zeta,17.54
Moona,Zeta,25.95
Ollie,Zeta,19.04
Reine,Zeta,17.56
Risu,Zeta,15.34
