from,to,value
Aki,Aki,
Ao,Aki,14.06
Aqua,Aki,12.92
Ayame,Aki,13.01
AZki,Aki,16.45
Botan,Aki,17.52
Chloe,Aki,12.39
Choco,Aki,38
Flare,Aki,18.29
Fubuki,Aki,11.8
Haato,Aki,14.37
Hajime,Aki,13.82
Iroha,Aki,14.23
Kanade,Aki,9.79
Kanata,Aki,15.4
Korone,Aki,12.42
Koyori,Aki,12.54
Lamy,Aki,13.98
Laplus,Aki,13.68
Lui,Aki,14.42
Luna,Aki,25.04
Marine,Aki,11.23
Matsuri,Aki,18.52
Mel,Aki,30.14
Miko,Aki,10.85
Mio,Aki,13.8
Nene,Aki,15.83
Noel,Aki,18.18
Okayu,Aki,11.62
Pekora,Aki,8.37
Polka,Aki,16.99
Raden,Aki,12.45
Ririka,Aki,12.89
Roboco,Aki,24
Shion,Aki,21.03
Sora,Aki,20.93
Subaru,Aki,12.67
Suisei,Aki,16.19
Towa,Aki,24.9
Watame,Aki,14.08
Aki,Ao,16.5
Aqua,Ao,15.51
Ayame,Ao,10.15
AZki,Ao,17.46
Botan,Ao,17.53
Chloe,Ao,18.88
Choco,Ao,26.06
Flare,Ao,20.11
Fubuki,Ao,14.42
Haato,Ao,18.06
Hajime,Ao,34.6
Iroha,Ao,18.88
Kanade,Ao,23.3
Kanata,Ao,19.64
Korone,Ao,12.87
Koyori,Ao,14.52
Lamy,Ao,18.83
Laplus,Ao,19.62
Lui,Ao,18.29
Luna,Ao,18.73
Marine,Ao,13.39
Matsuri,Ao,19.8
Mel,Ao,23.59
Miko,Ao,13.19
Mio,Ao,15.99
Nene,Ao,18.39
Noel,Ao,18.42
Okayu,Ao,15.75
Pekora,Ao,8.93
Polka,Ao,23.12
Raden,Ao,28.69
Ririka,Ao,24.49
Roboco,Ao,21.39
Shion,Ao,16.2
Sora,Ao,17.73
Subaru,Ao,13.36
Suisei,Ao,16.25
Towa,Ao,18.97
Watame,Ao,14.48
Aki,Aqua,12.36
Ao,Aqua,12.65
Ayame,Aqua,15.23
AZki,Aqua,16.71
Botan,Aqua,14.67
Chloe,Aqua,18.66
Choco,Aqua,15.22
Flare,Aqua,22.52
Fubuki,Aqua,13.97
Haato,Aqua,16.16
Hajime,Aqua,17.25
Iroha,Aqua,16.32
Kanade,Aqua,13.66
Kanata,Aqua,18.7
Korone,Aqua,11.39
Koyori,Aqua,12
Lamy,Aqua,17.65
Laplus,Aqua,19.23
Lui,Aqua,14.12
Luna,Aqua,16.35
Marine,Aqua,13.82
Matsuri,Aqua,21.68
Mel,Aqua,17.38
Miko,Aqua,14.03
Mio,Aqua,15.08
Nene,Aqua,17.15
Noel,Aqua,15.22
Okayu,Aqua,12.42
Pekora,Aqua,8.62
Polka,Aqua,15.74
Raden,Aqua,12.31
Ririka,Aqua,11.52
Roboco,Aqua,16.39
Shion,Aqua,22.96
Sora,Aqua,14.04
Subaru,Aqua,10.05
Suisei,Aqua,22.18
Towa,Aqua,16.76
Watame,Aqua,13.4
Aki,Ayame,14.12
Ao,Ayame,9.38
Aqua,Ayame,17.26
AZki,Ayame,13.37
Botan,Ayame,12.16
Chloe,Ayame,12.26
Choco,Ayame,15.33
Flare,Ayame,12.78
Fubuki,Ayame,11.13
Haato,Ayame,10.61
Hajime,Ayame,11.7
Iroha,Ayame,14.06
Kanade,Ayame,10.08
Kanata,Ayame,11.95
Korone,Ayame,9.2
Koyori,Ayame,8.6
Lamy,Ayame,11.41
Laplus,Ayame,14.89
Lui,Ayame,9.84
Luna,Ayame,12.46
Marine,Ayame,9.29
Matsuri,Ayame,17.11
Mel,Ayame,15.04
Miko,Ayame,7.78
Mio,Ayame,10.96
Nene,Ayame,12.74
Noel,Ayame,10.66
Okayu,Ayame,9.3
Pekora,Ayame,6.07
Polka,Ayame,11.4
Raden,Ayame,9.01
Ririka,Ayame,8.43
Roboco,Ayame,18.68
Shion,Ayame,14.41
Sora,Ayame,11.4
Subaru,Ayame,6.89
Suisei,Ayame,14.26
Towa,Ayame,19.52
Watame,Ayame,9.38
Aki,AZki,21.93
Ao,AZki,19.82
Aqua,AZki,23.28
Ayame,AZki,16.42
Botan,AZki,30.27
Chloe,AZki,26.62
Choco,AZki,28.95
Flare,AZki,28.68
Fubuki,AZki,19.69
Haato,AZki,24.38
Hajime,AZki,21.53
Iroha,AZki,32.36
Kanade,AZki,19.76
Kanata,AZki,28.07
Korone,AZki,15.37
Koyori,AZki,19.35
Lamy,AZki,27.36
Laplus,AZki,30.3
Lui,AZki,23.41
Luna,AZki,24.16
Marine,AZki,19.8
Matsuri,AZki,36.31
Mel,AZki,29.78
Miko,AZki,15.42
Mio,AZki,22.78
Nene,AZki,29.9
Noel,AZki,24.32
Okayu,AZki,16.61
Pekora,AZki,9.91
Polka,AZki,29.16
Raden,AZki,20.39
Ririka,AZki,17.54
Roboco,AZki,33.22
Shion,AZki,21.83
Sora,AZki,34.72
Subaru,AZki,13.59
Suisei,AZki,23.13
Towa,AZki,22.78
Watame,AZki,22.03
Aki,Botan,21.47
Ao,Botan,18.31
Aqua,Botan,18.8
Ayame,Botan,13.73
AZki,Botan,27.83
Chloe,Botan,21.55
Choco,Botan,29.65
Flare,Botan,27.44
Fubuki,Botan,18.15
Haato,Botan,19.35
Hajime,Botan,18.98
Iroha,Botan,25.16
Kanade,Botan,13.57
Kanata,Botan,21.55
Korone,Botan,14.99
Koyori,Botan,17.29
Lamy,Botan,27.02
Laplus,Botan,27.59
Lui,Botan,22.74
Luna,Botan,24.46
Marine,Botan,17.82
