from,to,value
Aki,Aki,
Aqua,Aki,4.34
Ayame,Aki,2.17
AZki,Aki,16.02
Botan,Aki,11.78
Chloe,Aki,8.82
Choco,Aki,15.72
Flare,Aki,16.06
Fubuki,Aki,8.62
Haato,Aki,11.94
Iroha,Aki,10.1
Kanata,Aki,9.92
Korone,Aki,7.86
Koyori,Aki,10.32
Lamy,Aki,12.15
Laplus,Aki,5.89
Lui,Aki,11.11
Luna,Aki,14.36
Marine,Aki,7.42
Matsuri,Aki,10.08
Mel,Aki,18.19
Miko,Aki,9.06
Mio,Aki,11.13
Nene,Aki,11.33
Noel,Aki,10.81
Okayu,Aki,9.84
Pekora,Aki,7.48
Polka,Aki,12.2
Roboco,Aki,21.17
Shion,Aki,8
Sora,Aki,14.75
Subaru,Aki,7.62
Suisei,Aki,6.36
Towa,Aki,7.82
Watame,Aki,8.85
Aki,Aqua,13.31
Ayame,Aqua,24.84
AZki,Aqua,24.44
Botan,Aqua,14.99
Chloe,Aqua,16.93
Choco,Aqua,22.6
Flare,Aqua,14.94
Fubuki,Aqua,16.14
Haato,Aqua,19.38
Iroha,Aqua,19.31
Kanata,Aqua,20.85
Korone,Aqua,16.82
Koyori,Aqua,15.75
Lamy,Aqua,16.15
Laplus,Aqua,19.57
Lui,Aqua,14
Luna,Aqua,18.05
Marine,Aqua,21.99
Matsuri,Aqua,25.94
Mel,Aqua,18.89
Miko,Aqua,17.09
Mio,Aqua,20.6
Nene,Aqua,19.37
Noel,Aqua,12.54
Okayu,Aqua,16.8
Pekora,Aqua,14.97
Polka,Aqua,18.63
Roboco,Aqua,23.06
Shion,Aqua,34.27
Sora,Aqua,16.72
Subaru,Aqua,15.81
Suisei,Aqua,25.85
Towa,Aqua,27.3
Watame,Aqua,13.45
Aki,Ayame,0.16
Aqua,Ayame,0.59
AZki,Ayame,0.87
Botan,Ayame,0.33
Chloe,Ayame,0.43
Choco,Ayame,0.51
Flare,Ayame,0.45
Fubuki,Ayame,0.61
Haato,Ayame,0.36
Iroha,Ayame,0.81
Kanata,Ayame,0.56
Korone,Ayame,0.38
Koyori,Ayame,0.38
Lamy,Ayame,0.39
Laplus,Ayame,0.4
Lui,Ayame,0.26
Luna,Ayame,0.49
Marine,Ayame,0.46
Matsuri,Ayame,0.42
Mel,Ayame,0.83
Miko,Ayame,0.38
Mio,Ayame,0.88
Nene,Ayame,0.45
Noel,Ayame,0.24
Okayu,Ayame,0.43
Pekora,Ayame,0.25
Polka,Ayame,0.54
Roboco,Ayame,0.88
Shion,Ayame,1.28
Sora,Ayame,0.51
Subaru,Ayame,0.34
Suisei,Ayame,0.6
Towa,Ayame,1.25
Watame,Ayame,0.42
Aki,AZki,11.68
Aqua,AZki,5.8
Ayame,AZki,8.7
Botan,AZki,7.34
Chloe,AZki,7.25
Choco,AZki,14.55
Flare,AZki,10.97
Fubuki,AZki,7.71
Haato,AZki,13.28
Iroha,AZki,11.62
Kanata,AZki,12.08
Korone,AZki,7.93
Koyori,AZki,8.57
Lamy,AZki,8.75
Laplus,AZki,6.93
Lui,AZki,9.08
Luna,AZki,11.63
Marine,AZki,11.63
Matsuri,AZki,11.59
Mel,AZki,16.83
Miko,AZki,7.65
Mio,AZki,14.76
Nene,AZki,14.23
Noel,AZki,6.27
Okayu,AZki,8.36
Pekora,AZki,5.62
Polka,AZki,13.58
Roboco,AZki,17.19
Shion,AZki,10.23
Sora,AZki,19.58
Subaru,AZki,7.66
Suisei,AZki,8.61
Towa,AZki,7.99
Watame,AZki,9.17
Aki,Botan,21.86
Aqua,Botan,9.06
Ayame,Botan,8.39
AZki,Botan,18.7
Chloe,Botan,15.41
Choco,Botan,22.19
Flare,Botan,25.78
Fubuki,Botan,12.79
Haato,Botan,12.17
Iroha,Botan,15.49
Kanata,Botan,13.78
Korone,Botan,12.41
Koyori,Botan,16.96
Lamy,Botan,23.61
Laplus,Botan,10.89
Lui,Botan,16.59
Luna,Botan,13.24
Marine,Botan,13.18
Matsuri,Botan,11.59
Mel,Botan,14.53
Miko,Botan,15.92
Mio,Botan,17.33
Nene,Botan,15.55
Noel,Botan,22.36
Okayu,Botan,17.35
Pekora,Botan,15.19
Polka,Botan,19.98
Roboco,Botan,23.87
Shion,Botan,11.75
Sora,Botan,13.86
Subaru,Botan,13.54
Suisei,Botan,11.81
Towa,Botan,12.98
Watame,Botan,11.93
Aki,Chloe,24.3
Aqua,Chloe,15.19
Ayame,Chloe,16.15
AZki,Chloe,27.39
Botan,Chloe,22.88
Choco,Chloe,25.29
Flare,Chloe,25.24
Fubuki,Chloe,17.66
Haato,Chloe,21.73
Iroha,Chloe,28.37
Kanata,Chloe,24.55
Korone,Chloe,18.2
Koyori,Chloe,27.05
Lamy,Chloe,27.56
Laplus,Chloe,24.95
Lui,Chloe,26.28
Luna,Chloe,21.36
Marine,Chloe,23.75
Matsuri,Chloe,20.94
Mel,Chloe,29.66
Miko,Chloe,19.85
Mio,Chloe,23.96
Nene,Chloe,23.25
Noel,Chloe,23.03
Okayu,Chloe,21.88
Pekora,Chloe,16.83
Polka,Chloe,25.29
Roboco,Chloe,25.62
Shion,Chloe,24.7
Sora,Chloe,19.19
Subaru,Chloe,16.78
Suisei,Chloe,16.58
Towa,Chloe,16.14
Watame,Chloe,17.36
Aki,Choco,21.43
Aqua,Choco,10.04
Ayame,Choco,9.63
AZki,Choco,27.24
Botan,Choco,16.31
Chloe,Choco,12.52
Flare,Choco,16.93
Fubuki,Choco,13.5
Haato,Choco,18
Iroha,Choco,21.31
Kanata,Choco,18.52
Korone,Choco,14.06
Koyori,Choco,14.02
Lamy,Choco,15.9
Laplus,Choco,12.19
Lui,Choco,15.68
Luna,Choco,25.91
Marine,Choco,15.78
Matsuri,Choco,17.65
Mel,Choco,27.24
Miko,Choco,13.24
Mio,Choco,22.08
Nene,Choco,19.13
Noel,Choco,12.15
Okayu,Choco,16.47
Pekora,Choco,10
Polka,Choco,22.84
Roboco,Choco,35.87
Shion,Choco,17.54
Sora,Choco,19.88
Subaru,Choco,17.44
Suisei,Choco,12.96
Towa,Choco,13.25
Watame,Choco,14.48
Aki,Flare,30.75
Aqua,Flare,9.32
Ayame,Flare,11.8
AZki,Flare,28.82
Botan,Flare,26.6
Chloe,Flare,17.54
Choco,Flare,23.76
Fubuki,Flare,16.04
Haato,Flare,16.84
Iroha,Flare,19.31
Kanata,Flare,19.59
Korone,Flare,14.31
Koyori,Flare,20.25
Lamy,Flare,24.76
Laplus,Flare,12.26
Lui,Flare,19.6
Luna,Flare,23
Marine,Flare,19.06
Matsuri,Flare,16.61
Mel,Flare,24.01
Miko,Flare,19.44
Mio,Flare,23.17
Nene,Flare,17.87
Noel,Flare,24
Okayu,Flare,20.55
Pekora,Flare,15.09
Polka,Flare,28.59
Roboco,Flare,26.43
Shion,Flare,16.52
Sora,Flare,19.96
Subaru,Flare,14.79
Suisei,Flare,13.61
Towa,Flare,13.24
Watame,Flare,17.05
Aki,Fubuki,16.43
Aqua,Fubuki,10.03
Ayame,Fubuki,15.84
AZki,Fubuki,20.19
Botan,Fubuki,13.15
Chloe,Fubuki,12.23
Choco,Fubuki,18.88
Flare,Fubuki,15.98
Haato,Fubuki,14.23
Iroha,Fubuki,18.83
Kanata,Fubuki,16.13
Korone,Fubuki,13.71
Koyori,Fubuki,14.07
Lamy,Fubuki,13.77
Laplus,Fubuki,11.45
Lui,Fubuki,13.4
Luna,Fubuki,16.99
Marine,Fubuki,13.2
Matsuri,Fubuki,17.82
Mel,Fubuki,19.79
Miko,Fubuki,11.44
Mio,Fubuki,19.67
Nene,Fubuki,14.46
Noel,Fubuki,10.82
Okayu,Fubuki,14.24
Pekora,Fubuki,9.27
Polka,Fubuki,17.99
Roboco,Fubuki,24.81
Shion,Fubuki,14.39
Sora,Fubuki,17.38
Subaru,Fubuki,11.58
Suisei,Fubuki,12.44
Towa,Fubuki,13.1
Watame,Fubuki,14.54
Aki,Haato,17.95
Aqua,Haato,9.49
Ayame,Haato,7.45
AZki,Haato,27.39
Botan,Haato,9.85
Chloe,Haato,11.86
Choco,Haato,19.83
Flare,Haato,13.22
Fubuki,Haato,11.21
