from,to,value
Altare,Altare,
Aruran,Altare,9.99
Astel,Altare,13.02
Axel,Altare,41.09
Dezmond,Altare,39.07
Fuma,Altare,8.29
Gamma,Altare,12.46
Izuru,Altare,12.5
Miyabi,Altare,10.87
Oga,Altare,6.76
Rikka,Altare,14.29
Rio,Altare,16.86
Roberu,Altare,1.72
Shien,Altare,11.46
Temma,Altare,9.22
Uyu,Altare,18.42
Vesper,Altare,33.35
Altare,Aruran,4.58
Astel,Aruran,27.73
Axel,Aruran,4.95
Dezmond,Aruran,3.43
Fuma,Aruran,25.91
Gamma,Aruran,34.27
Izuru,Aruran,30
Miyabi,Aruran,55.43
Oga,Aruran,34.5
Rikka,Aruran,37.84
Rio,Aruran,34.68
Roberu,Aruran,19.99
Shien,Aruran,40.45
Temma,Aruran,46.81
Uyu,Aruran,35.53
Vesper,Aruran,4.04
Altare,Astel,3.44
Aruran,Astel,16
Axel,Astel,4.23
Dezmond,Astel,2.74
Fuma,Astel,24.87
Gamma,Astel,19.44
Izuru,Astel,63.5
Miyabi,Astel,31.52
Oga,Astel,13.29
Rikka,Astel,29.82
Rio,Astel,25.42
Roberu,Astel,8.59
Shien,Astel,27.39
Temma,Astel,32.62
Uyu,Astel,30.7
Vesper,Astel,2.72
Altare,Axel,53.13
Aruran,Axel,13.97
Astel,Axel,20.7
Dezmond,Axel,45
Fuma,Axel,13.47
Gamma,Axel,16.47
Izuru,Axel,16
Miyabi,Axel,12.23
Oga,Axel,10.49
Rikka,Axel,15.79
Rio,Axel,23.28
Roberu,Axel,3.25
Shien,Axel,15.61
Temma,Axel,11.58
Uyu,Axel,25.88
Vesper,Axel,36.9
Altare,Dezmond,56.92
Aruran,Dezmond,10.89
Astel,Dezmond,15.1
Axel,Dezmond,50.71
Fuma,Dezmond,5.7
Gamma,Dezmond,11.72
Izuru,Dezmond,10
Miyabi,Dezmond,8.42
Oga,Dezmond,6.06
Rikka,Dezmond,12.53
Rio,Dezmond,16.63
Roberu,Dezmond,2.1
Shien,Dezmond,10.51
Temma,Dezmond,7.57
Uyu,Dezmond,18.86
Vesper,Dezmond,42.18
Altare,Fuma,0.55
Aruran,Fuma,3.76
Astel,Fuma,6.25
Axel,Fuma,0.69
Dezmond,Fuma,0.26
Gamma,Fuma,10.39
Izuru,Fuma,12
Miyabi,Fuma,11.96
Oga,Fuma,4.66
Rikka,Fuma,8.77
Rio,Fuma,15.68
Roberu,Fuma,3.37
Shien,Fuma,7.96
Temma,Fuma,9.22
Uyu,Fuma,17.98
Vesper,Fuma,0.56
Altare,Gamma,2.89
Aruran,Gamma,17.36
Astel,Gamma,17.06
Axel,Gamma,2.96
Dezmond,Gamma,1.87
Fuma,Gamma,36.27
Izuru,Gamma,24
Miyabi,Gamma,27.17
Oga,Gamma,19.11
Rikka,Gamma,23.56
Rio,Gamma,38
Roberu,Gamma,11.58
Shien,Gamma,28.66
Temma,Gamma,24.35
Uyu,Gamma,41.67
Vesper,Gamma,2.16
Altare,Izuru,0.86
Aruran,Izuru,4.51
Astel,Izuru,16.54
Axel,Izuru,0.85
Dezmond,Izuru,0.47
Fuma,Izuru,12.44
Gamma,Izuru,7.12
Miyabi,Izuru,14.4
Oga,Izuru,4.9
Rikka,Izuru,12.03
Rio,Izuru,9.74
Roberu,Izuru,2.67
Shien,Izuru,8.6
Temma,Izuru,14.18
Uyu,Izuru,11.84
Vesper,Izuru,0.66
Altare,Miyabi,1.38
Aruran,Miyabi,15.33
Astel,Miyabi,15.1
Axel,Miyabi,1.2
Dezmond,Miyabi,0.73
Fuma,Miyabi,22.8
Gamma,Miyabi,14.84
Izuru,Miyabi,26.5
Oga,Miyabi,12.82
Rikka,Miyabi,26.32
Rio,Miyabi,19.95
Roberu,Miyabi,6.37
Shien,Miyabi,24.84
Temma,Miyabi,37.59
Uyu,Miyabi,21.93
Vesper,Miyabi,0.94
Altare,Oga,1
Aruran,Oga,11.12
Astel,Oga,7.42
Axel,Oga,1.2
Dezmond,Oga,0.61
Fuma,Oga,10.36
Gamma,Oga,12.17
