from,to,value
Baelz,Baelz,
Bijou,Baelz,17.49
Calli,Baelz,23.65
Fauna,Baelz,21.19
FuwaMoco,Baelz,16.11
Gura,Baelz,22.88
IRyS,Baelz,28.1
Ina,Baelz,24.68
Kiara,Baelz,26.81
Kronii,Baelz,26.94
Mumei,Baelz,28.99
Nerissa,Baelz,21.47
Shiori,Baelz,24.43
Baelz,Bijou,37.02
Calli,Bijou,32.98
Fauna,Bijou,39.92
FuwaMoco,Bijou,33.61
Gura,Bijou,43.98
IRyS,Bijou,41.06
Ina,Bijou,45.36
Kiara,Bijou,40.72
Kronii,Bijou,38.8
Mumei,Bijou,45.74
Nerissa,Bijou,45.05
Shiori,Bijou,49.52
Baelz,Calli,35.25
Bijou,Calli,23.22
Fauna,Calli,24.56
FuwaMoco,Calli,21.15
Gura,Calli,32.33
IRyS,Calli,30.23
Ina,Calli,31.45
Kiara,Calli,37.5
Kronii,Calli,32.77
Mumei,Calli,32.85
Nerissa,Calli,30.49
Shiori,Calli,33.57
Baelz,Fauna,23.58
Bijou,Fauna,20.98
Calli,Fauna,18.33
FuwaMoco,Fauna,15.85
Gura,Fauna,28.14
IRyS,Fauna,22.51
Ina,Fauna,28.71
Kiara,Fauna,31.22
Kronii,Fauna,28.37
Mumei,Fauna,33.65
Nerissa,Fauna,27.32
Shiori,Fauna,32.76
Baelz,FuwaMoco,17.7
Bijou,FuwaMoco,17.45
Calli,FuwaMoco,15.6
Fauna,FuwaMoco,15.66
Gura,FuwaMoco,22.67
IRyS,FuwaMoco,17.66
Ina,FuwaMoco,18.37
Kiara,FuwaMoco,19.41
Kronii,FuwaMoco,16.2
Mumei,FuwaMoco,21.03
Nerissa,FuwaMoco,20.48
Shiori,FuwaMoco,21.37
Baelz,Gura,13.85
Bijou,Gura,12.58
Calli,Gura,13.13
Fauna,Gura,15.31
FuwaMoco,Gura,12.49
IRyS,Gura,13.81
Ina,Gura,19.85
Kiara,Gura,17.31
Kronii,Gura,17.08
Mumei,Gura,21.2
Nerissa,Gura,14.01
Shiori,Gura,17
Baelz,IRyS,30.73
Bijou,IRyS,21.22
Calli,IRyS,22.19
Fauna,IRyS,22.14
FuwaMoco,IRyS,17.58
Gura,IRyS,24.96
Ina,IRyS,29.59
Kiara,IRyS,24.21
Kronii,IRyS,30.05
Mumei,IRyS,30.17
Nerissa,IRyS,22.68
Shiori,IRyS,23.38
Baelz,Ina,13.65
Bijou,Ina,11.85
Calli,Ina,11.67
Fauna,Ina,14.28
FuwaMoco,Ina,9.24
Gura,Ina,18.14
IRyS,Ina,14.96
Kiara,Ina,15.89
Kronii,Ina,14.33
Mumei,Ina,15.92
Nerissa,Ina,11.81
Shiori,Ina,16.52
Baelz,Kiara,23.24
Bijou,Kiara,16.68
Calli,Kiara,21.81
Fauna,Kiara,24.33
FuwaMoco,Kiara,15.31
Gura,Kiara,24.79
IRyS,Kiara,19.18
Ina,Kiara,24.91
Kronii,Kiara,25.2
Mumei,Kiara,27.25
Nerissa,Kiara,27.89
Shiori,Kiara,28.39
Baelz,Kronii,21.81
Bijou,Kronii,14.84
Calli,Kronii,17.8
Fauna,Kronii,20.64
FuwaMoco,Kronii,11.93
Gura,Kronii,22.84
IRyS,Kronii,22.23
Ina,Kronii,20.96
Kiara,Kronii,23.53
Mumei,Kronii,27.81
Nerissa,Kronii,23.34
Shiori,Kronii,24.55
Baelz,Mumei,21.4
Bijou,Mumei,15.95
Calli,Mumei,16.27
Fauna,Mumei,22.32
FuwaMoco,Mumei,14.12
Gura,Mumei,25.85
IRyS,Mumei,20.36
Ina,Mumei,21.24
Kiara,Mumei,23.2
Kronii,Mumei,25.36
Nerissa,Mumei,19.58
Shiori,Mumei,24.22
Baelz,Nerissa,25.04
Bijou,Nerissa,24.82
Calli,Nerissa,23.86
Fauna,Nerissa,28.64
FuwaMoco,Nerissa,21.73
Gura,Nerissa,26.99
IRyS,Nerissa,24.18
Ina,Nerissa,24.91
Kiara,Nerissa,37.53
Kronii,Nerissa,33.63
Mumei,Nerissa,30.94
Shiori,Nerissa,41.88
Baelz,Shiori,20.91
Bijou,Shiori,20.02
Calli,Shiori,19.28
Fauna,Shiori,25.21
FuwaMoco,Shiori,16.64
Gura,Shiori,24.03
IRyS,Shiori,18.29
Ina,Shiori,25.56
Kiara,Shiori,28.03
Kronii,Shiori,25.96
Mumei,Shiori,28.08
Nerissa,Shiori,30.73
