from,to,value
Amelia,Amelia,
Baelz,Amelia,18.04
Bijou,Amelia,12.39
Calli,Amelia,18.43
Fauna,Amelia,17.17
FuwaMoco,Amelia,12.41
Gura,Amelia,19.05
IRyS,Amelia,20.98
Ina,Amelia,22.03
Kiara,Amelia,24.63
Kronii,Amelia,23.7
Mumei,Amelia,31.41
Nerissa,Amelia,15.95
Shiori,Amelia,17.98
Amelia,Baelz,28.72
Bijou,Baelz,19.59
Calli,Baelz,28.71
Fauna,Baelz,22.82
FuwaMoco,Baelz,17.98
Gura,Baelz,19.45
IRyS,Baelz,39.12
Ina,Baelz,29.85
Kiara,Baelz,32.67
Kronii,Baelz,37.18
Mumei,Baelz,41.69
Nerissa,Baelz,24.71
Shiori,Baelz,25.33
Amelia,Bijou,42.63
Baelz,Bijou,42.32
Calli,Bijou,38.52
Fauna,Bijou,37.49
FuwaMoco,Bijou,33.89
Gura,Bijou,32.08
IRyS,Bijou,42.8
Ina,Bijou,38.99
Kiara,Bijou,40.57
Kronii,Bijou,44.3
Mumei,Bijou,42.96
Nerissa,Bijou,40.66
Shiori,Bijou,41.99
Amelia,Calli,33.31
Baelz,Calli,32.58
Bijou,Calli,20.23
Fauna,Calli,23.06
FuwaMoco,Calli,18.33
Gura,Calli,21.79
IRyS,Calli,32.49
Ina,Calli,27.33
Kiara,Calli,38.62
Kronii,Calli,37.75
Mumei,Calli,32.39
Nerissa,Calli,30.95
Shiori,Calli,30.17
Amelia,Fauna,33.96
Baelz,Fauna,28.35
Bijou,Fauna,21.55
Calli,Fauna,25.24
FuwaMoco,Fauna,17.68
Gura,Fauna,22.57
IRyS,Fauna,31.53
Ina,Fauna,28.41
Kiara,Fauna,31.62
Kronii,Fauna,34.21
Mumei,Fauna,35.63
Nerissa,Fauna,27.29
Shiori,Fauna,25.95
Amelia,FuwaMoco,34.04
Baelz,FuwaMoco,30.98
Bijou,FuwaMoco,27.02
Calli,FuwaMoco,27.82
Fauna,FuwaMoco,24.52
Gura,FuwaMoco,23.58
IRyS,FuwaMoco,35.54
Ina,FuwaMoco,31.16
Kiara,FuwaMoco,35.75
Kronii,FuwaMoco,31.95
Mumei,FuwaMoco,43.1
Nerissa,FuwaMoco,32.54
Shiori,FuwaMoco,36.53
Amelia,Gura,37.35
Baelz,Gura,23.96
Bijou,Gura,18.28
Calli,Gura,23.65
Fauna,Gura,22.38
FuwaMoco,Gura,16.85
IRyS,Gura,25.49
Ina,Gura,25.92
Kiara,Gura,25.63
Kronii,Gura,28.75
Mumei,Gura,33.1
Nerissa,Gura,21.03
Shiori,Gura,21.86
Amelia,IRyS,24.75
Baelz,IRyS,28.99
Bijou,IRyS,14.68
Calli,IRyS,21.21
Fauna,IRyS,18.81
FuwaMoco,IRyS,15.29
Gura,IRyS,15.33
Ina,IRyS,24.41
Kiara,IRyS,25.15
Kronii,IRyS,37.18
Mumei,IRyS,34.79
Nerissa,IRyS,20.06
Shiori,IRyS,21.1
Amelia,Ina,23.88
Baelz,Ina,20.32
Bijou,Ina,12.28
Calli,Ina,16.4
Fauna,Ina,15.57
FuwaMoco,Ina,12.31
Gura,Ina,14.33
IRyS,Ina,22.43
Kiara,Ina,21.46
Kronii,Ina,26.77
Mumei,Ina,29.72
Nerissa,Ina,15.54
Shiori,Ina,16.92
Amelia,Kiara,20.64
Baelz,Kiara,17.19
Bijou,Kiara,9.88
Calli,Kiara,17.91
Fauna,Kiara,13.4
FuwaMoco,Kiara,10.92
Gura,Kiara,10.95
IRyS,Kiara,17.86
Ina,Kiara,16.59
Kronii,Kiara,19.32
Mumei,Kiara,19.86
Nerissa,Kiara,23.42
Shiori,Kiara,16.19
Amelia,Kronii,18.31
Baelz,Kronii,18.04
Bijou,Kronii,9.95
Calli,Kronii,16.14
Fauna,Kronii,13.36
FuwaMoco,Kronii,9
Gura,Kronii,11.32
IRyS,Kronii,24.34
Ina,Kronii,19.07
Kiara,Kronii,17.81
Mumei,Kronii,24.23
Nerissa,Kronii,15.68
Shiori,Kronii,15.57
Amelia,Mumei,8.12
Baelz,Mumei,6.77
Bijou,Mumei,3.23
Calli,Mumei,4.63
Fauna,Mumei,4.66
FuwaMoco,Mumei,4.06
Gura,Mumei,4.36
IRyS,Mumei,7.62
Ina,Mumei,7.09
Kiara,Mumei,6.13
Kronii,Mumei,8.11
Nerissa,Mumei,4.49
Shiori,Mumei,5.13
Amelia,Nerissa,21.59
Baelz,Nerissa,21.01
Bijou,Nerissa,16
Calli,Nerissa,23.19
Fauna,Nerissa,18.68
FuwaMoco,Nerissa,16.06
Gura,Nerissa,14.52
IRyS,Nerissa,23.02
Ina,Nerissa,19.41
Kiara,Nerissa,37.84
Kronii,Nerissa,27.47
Mumei,Nerissa,23.52
Shiori,Nerissa,28.69
Amelia,Shiori,27.7
Baelz,Shiori,24.51
Bijou,Shiori,18.8
Calli,Shiori,25.73
Fauna,Shiori,20.21
FuwaMoco,Shiori,20.51
Gura,Shiori,17.17
IRyS,Shiori,27.55
Ina,Shiori,24.04
Kiara,Shiori,29.76
Kronii,Shiori,31.06
Mumei,Shiori,30.56
Nerissa,Shiori,32.64
