from,to,value
Aki,Aki,
Ao,Aki,12.34
Aqua,Aki,13.66
Ayame,Aki,15.37
AZki,Aki,16.22
Botan,Aki,18.34
Chloe,Aki,12.92
Choco,Aki,27.95
Flare,Aki,21.83
Fubuki,Aki,14.67
Haato,Aki,17.27
Hajime,Aki,13.56
Iroha,Aki,14.58
Kanade,Aki,11.51
Kanata,Aki,14.58
Korone,Aki,14.1
Koyori,Aki,10.32
Lamy,Aki,14.65
Laplus,Aki,21.52
Lui,Aki,14.59
Luna,Aki,16.97
Marine,Aki,12.9
Matsuri,Aki,21.64
Miko,Aki,9.55
Mio,Aki,19.8
Nene,Aki,18.91
Noel,Aki,14.84
Okayu,Aki,14.72
Pekora,Aki,8.59
Polka,Aki,18.14
Raden,Aki,13.59
Ririka,Aki,12.19
Roboco,Aki,31.46
Sora,Aki,18.38
Subaru,Aki,10.71
Suisei,Aki,16.45
Towa,Aki,24.87
Watame,Aki,14.52
Aki,Ao,20.58
Aqua,Ao,18.49
Ayame,Ao,15.45
AZki,Ao,22.29
Botan,Ao,18.89
Chloe,Ao,21.55
Choco,Ao,28.11
Flare,Ao,22.94
Fubuki,Ao,20.4
Haato,Ao,26.44
Hajime,Ao,34.84
Iroha,Ao,25.49
Kanade,Ao,35.23
Kanata,Ao,27.14
Korone,Ao,18.84
Koyori,Ao,16.68
Lamy,Ao,26.01
Laplus,Ao,27.06
Lui,Ao,25
Luna,Ao,20.82
Marine,Ao,19.27
Matsuri,Ao,22.27
Miko,Ao,17.11
Mio,Ao,23.5
Nene,Ao,23.88
Noel,Ao,21.28
Okayu,Ao,19.27
Pekora,Ao,13.37
Polka,Ao,25.56
Raden,Ao,27.83
Ririka,Ao,27.38
Roboco,Ao,28.01
Sora,Ao,26.81
Subaru,Ao,17.71
Suisei,Ao,21.88
Towa,Ao,20.59
Watame,Ao,17.26
Aki,Aqua,6.82
Ao,Aqua,5.54
Ayame,Aqua,14.32
AZki,Aqua,7.02
Botan,Aqua,5.87
Chloe,Aqua,9.51
Choco,Aqua,8.78
Flare,Aqua,9.27
Fubuki,Aqua,7.86
Haato,Aqua,7.61
Hajime,Aqua,8.33
Iroha,Aqua,10.1
Kanade,Aqua,9.04
Kanata,Aqua,8.75
Korone,Aqua,6.88
Koyori,Aqua,5.42
Lamy,Aqua,8.51
Laplus,Aqua,7.6
Lui,Aqua,6.35
Luna,Aqua,8.64
Marine,Aqua,8.33
Matsuri,Aqua,12.82
Miko,Aqua,5.33
Mio,Aqua,7.44
Nene,Aqua,10.28
Noel,Aqua,7.06
Okayu,Aqua,6.82
Pekora,Aqua,5.7
Polka,Aqua,7.23
Raden,Aqua,5.16
Ririka,Aqua,5.93
Roboco,Aqua,10.73
Sora,Aqua,8.33
Subaru,Aqua,4.61
Suisei,Aqua,12.83
Towa,Aqua,14.83
Watame,Aqua,5.77
Aki,Ayame,5.42
Ao,Ayame,3.27
Aqua,Ayame,10.1
AZki,Ayame,6.14
Botan,Ayame,5.58
Chloe,Ayame,7.32
Choco,Ayame,7.67
Flare,Ayame,7
Fubuki,Ayame,5.88
Haato,Ayame,5.2
Hajime,Ayame,5.48
Iroha,Ayame,7.93
Kanade,Ayame,4.52
Kanata,Ayame,5.41
Korone,Ayame,4.9
Koyori,Ayame,3.42
Lamy,Ayame,7.21
Laplus,Ayame,7.32
Lui,Ayame,3.96
Luna,Ayame,5.15
Marine,Ayame,4.84
Matsuri,Ayame,10.92
Miko,Ayame,3.21
Mio,Ayame,7.97
Nene,Ayame,7.96
Noel,Ayame,6.1
Okayu,Ayame,5.12
Pekora,Ayame,2.78
Polka,Ayame,6.95
Raden,Ayame,4.94
Ririka,Ayame,3.8
Roboco,Ayame,9.72
Sora,Ayame,6.27
Subaru,Ayame,3.38
Suisei,Ayame,7.37
Towa,Ayame,11.34
Watame,Ayame,4.78
Aki,AZki,19.01
Ao,AZki,15.67
Aqua,AZki,16.47
Ayame,AZki,20.42
Botan,AZki,16.01
Chloe,AZki,22.7
Choco,AZki,23.79
Flare,AZki,22.16
Fubuki,AZki,16.39
Haato,AZki,18.9
Hajime,AZki,17.56
Iroha,AZki,23.72
Kanade,AZki,17.18
Kanata,AZki,26.95
Korone,AZki,14.03
Koyori,AZki,13.28
Lamy,AZki,28.94
Laplus,AZki,15.2
Lui,AZki,14.92
Luna,AZki,17.54
Marine,AZki,14.19
Matsuri,AZki,23.11
Miko,AZki,11.18
Mio,AZki,21.82
Nene,AZki,21.65
Noel,AZki,17.53
Okayu,AZki,15.65
Pekora,AZki,9.12
Polka,AZki,19.04
Raden,AZki,16.83
Ririka,AZki,15.64
Roboco,AZki,25.56
Sora,AZki,29.13
Subaru,AZki,11.34
Suisei,AZki,19
Towa,AZki,22.25
Watame,AZki,16.03
Aki,Botan,13.36
Ao,Botan,8.25
Aqua,Botan,8.55
Ayame,Botan,11.53
AZki,Botan,9.95
Chloe,Botan,8.79
Choco,Botan,14.02
Flare,Botan,15.94
Fubuki,Botan,10.59
Haato,Botan,8.62
Hajime,Botan,10.85
Iroha,Botan,10.32
Kanade,Botan,7.55
Kanata,Botan,9.55
Korone,Botan,13.54
Koyori,Botan,7.23
Lamy,Botan,11.78
Laplus,Botan,14.84
Lui,Botan,11.67
Luna,Botan,9.96
Marine,Botan,8.5
Matsuri,Botan,10.29
Miko,Botan,5.82
Mio,Botan,13.08
Nene,Botan,13.7
Noel,Botan,10.95
Okayu,Botan,9.36
Pekora,Botan,5.88
Polka,Botan,15.54
Raden,Botan,10.56
Ririka,Botan,7.84
Roboco,Botan,14.9
Sora,Botan,11.6
Subaru,Botan,9.21
Suisei,Botan,10.36
Towa,Botan,18.5
Watame,Botan,9.74
Aki,Chloe,12.85
Ao,Chloe,12.85
Aqua,Chloe,18.92
Ayame,Chloe,20.65
AZki,Chloe,19.26
Botan,Chloe,12
Choco,Chloe,20.22
Flare,Chloe,19.07
Fubuki,Chloe,13.33
Haato,Chloe,16.95
Hajime,Chloe,17.06
Iroha,Chloe,22.51
Kanade,Chloe,16.66
Kanata,Chloe,22.88
Korone,Chloe,11.45
Koyori,Chloe,11.69
Lamy,Chloe,24.01
Laplus,Chloe,13.21
Lui,Chloe,13.33
Luna,Chloe,14.78
Marine,Chloe,13.89
Matsuri,Chloe,19.33
Miko,Chloe,9.69
Mio,Chloe,14.86
Nene,Chloe,21.24
Noel,Chloe,16.39
Okayu,Chloe,13.5
Pekora,Chloe,9.47
Polka,Chloe,15.93
Raden,Chloe,12.88
Ririka,Chloe,14.11
Roboco,Chloe,20.37
Sora,Chloe,15.21
Subaru,Chloe,9.93
Suisei,Chloe,15.33
Towa,Chloe,18.24
Watame,Chloe,11.76
Aki,Choco,23.23
Ao,Choco,14.02
Aqua,Choco,14.61
Ayame,Choco,18.09
AZki,Choco,16.88
Botan,Choco,16.01
Chloe,Choco,16.9
Flare,Choco,21
Fubuki,Choco,13.88
Haato,Choco,21.48
Hajime,Choco,18.5
Iroha,Choco,18.44
Kanade,Choco,14.31
Kanata,Choco,14.75
Korone,Choco,13.28
Koyori,Choco,10.5
Lamy,Choco,17.47
Laplus,Choco,19.03
Lui,Choco,15.3
Luna,Choco,16.41
Marine,Choco,13.76
Matsuri,Choco,24.79
Miko,Choco,8.68
Mio,Choco,17.86
Nene,Choco,21.14
Noel,Choco,17.87
Okayu,Choco,14.74
Pekora,Choco,7.73
Polka,Choco,19.39
Raden,Choco,14.76
Ririka,Choco,15.34
Roboco,Choco,30.96
Sora,Choco,20.19
Subaru,Choco,11.03
Suisei,Choco,16.19
Towa,Choco,28.53
Watame,Choco,14.92
Aki,Flare,14.07
Ao,Flare,8.87
Aqua,Flare,11.96
