from,to,value
Aki,Aki,
Ao,Aki,9.08
Aqua,Aki,6.12
Ayame,Aki,7.41
AZki,Aki,8.66
Botan,Aki,14.75
Chloe,Aki,8.58
Choco,Aki,22.24
Flare,Aki,11.78
Fubuki,Aki,8.45
Haato,Aki,10.24
Hajime,Aki,7.32
Iroha,Aki,9.24
Kanade,Aki,7.6
Kanata,Aki,8.18
Korone,Aki,8.46
Koyori,Aki,6.84
Lamy,Aki,9.1
Laplus,Aki,8.08
Lui,Aki,9.26
Luna,Aki,10.3
Marine,Aki,6.9
Matsuri,Aki,13.32
Miko,Aki,5.64
Nene,Aki,9.16
Noel,Aki,9.01
Okayu,Aki,6.91
Pekora,Aki,5.54
Polka,Aki,8.41
Raden,Aki,8.72
Ririka,Aki,8.37
Roboco,Aki,13.37
Sora,Aki,9.37
Subaru,Aki,6.77
Suisei,Aki,6.17
Towa,Aki,13.45
Watame,Aki,9
Aki,Ao,18.87
Aqua,Ao,15.02
Ayame,Ao,12.68
AZki,Ao,18.41
Botan,Ao,20.28
Chloe,Ao,19.79
Choco,Ao,33.86
Flare,Ao,24.22
Fubuki,Ao,20.35
Haato,Ao,21.05
Hajime,Ao,30.09
Iroha,Ao,24.16
Kanade,Ao,26.67
Kanata,Ao,20.87
Korone,Ao,17.89
Koyori,Ao,16.76
Lamy,Ao,21.1
Laplus,Ao,20.47
Lui,Ao,22.64
Luna,Ao,18.75
Marine,Ao,21.94
Matsuri,Ao,27.45
Miko,Ao,16.06
Nene,Ao,22.11
Noel,Ao,22.04
Okayu,Ao,17.13
Pekora,Ao,14.01
Polka,Ao,22.31
Raden,Ao,30.44
Ririka,Ao,27.13
Roboco,Ao,30.33
Sora,Ao,20.59
Subaru,Ao,15.72
Suisei,Ao,16.84
Towa,Ao,17.03
Watame,Ao,20.02
Aki,Aqua,34.64
Ao,Aqua,40.9
Ayame,Aqua,34.03
AZki,Aqua,37.28
Botan,Aqua,38.26
Chloe,Aqua,41.36
Choco,Aqua,48.06
Flare,Aqua,42.47
Fubuki,Aqua,36.35
Haato,Aqua,38.18
Hajime,Aqua,35.16
Iroha,Aqua,40.79
Kanade,Aqua,39.21
Kanata,Aqua,41.27
Korone,Aqua,40.01
Koyori,Aqua,37.05
Lamy,Aqua,44.09
Laplus,Aqua,35.68
Lui,Aqua,34.59
Luna,Aqua,42.38
Marine,Aqua,39.36
Matsuri,Aqua,44.9
Miko,Aqua,33.42
Nene,Aqua,46.7
Noel,Aqua,41.33
Okayu,Aqua,31.98
Pekora,Aqua,39.02
Polka,Aqua,36.47
Raden,Aqua,30.22
Ririka,Aqua,37.83
Roboco,Aqua,43.32
Sora,Aqua,38.35
Subaru,Aqua,31.51
Suisei,Aqua,35.74
Towa,Aqua,37.77
Watame,Aqua,36.74
Aki,Ayame,7.11
Ao,Ayame,5.85
Aqua,Ayame,5.77
AZki,Ayame,8.13
Botan,Ayame,6.95
Chloe,Ayame,10.09
Choco,Ayame,12.91
Flare,Ayame,8.11
Fubuki,Ayame,9.35
Haato,Ayame,7.64
Hajime,Ayame,7.16
Iroha,Ayame,8.73
Kanade,Ayame,6.43
Kanata,Ayame,7.25
Korone,Ayame,5.67
Koyori,Ayame,4.92
Lamy,Ayame,8.23
Laplus,Ayame,10.42
Lui,Ayame,6.13
Luna,Ayame,5.91
Marine,Ayame,5.89
Matsuri,Ayame,15.19
Miko,Ayame,4.24
Nene,Ayame,7.08
Noel,Ayame,5.91
Okayu,Ayame,6.17
Pekora,Ayame,4
Polka,Ayame,5.74
Raden,Ayame,6.69
Ririka,Ayame,6.37
Roboco,Ayame,11.14
Sora,Ayame,7.08
Subaru,Ayame,3.88
Suisei,Ayame,8.31
Towa,Ayame,8.77
Watame,Ayame,6.83
Aki,AZki,25.13
Ao,AZki,25.7
Aqua,AZki,19.12
Ayame,AZki,24.61
Botan,AZki,25.37
Chloe,AZki,30.39
Choco,AZki,40.32
Flare,AZki,33.12
Fubuki,AZki,27.24
Haato,AZki,27.29
Hajime,AZki,25.64
Iroha,AZki,35.01
Kanade,AZki,26.95
Kanata,AZki,29.76
Korone,AZki,21.19
Koyori,AZki,22.11
Lamy,AZki,30.38
Laplus,AZki,27.28
Lui,AZki,26.38
Luna,AZki,24.18
Marine,AZki,24.21
Matsuri,AZki,38.97
