from,to,value
Aki,Aki,
Ao,Aki,18.81
Aqua,Aki,20.72
Ayame,Aki,22.41
AZki,Aki,24.39
Botan,Aki,26.11
Chloe,Aki,17.8
Choco,Aki,34.82
Flare,Aki,28.99
Fubuki,Aki,21.89
Haato,Aki,23.42
Hajime,Aki,21.66
Iroha,Aki,21.32
Kanade,Aki,19.19
Kanata,Aki,25.32
Korone,Aki,22.31
Koyori,Aki,18.6
Lamy,Aki,24.87
Laplus,Aki,29.87
Lui,Aki,22.71
Luna,Aki,24.73
Marine,Aki,17.36
Matsuri,Aki,31.19
Miko,Aki,14.62
Mio,Aki,26.16
Nene,Aki,26.18
Noel,Aki,21.95
Okayu,Aki,19.53
Pekora,Aki,13
Polka,Aki,24.84
Raden,Aki,22
Ririka,Aki,18.36
Roboco,Aki,36.52
Sora,Aki,28.23
Subaru,Aki,17.24
Suisei,Aki,20.24
Towa,Aki,33.11
Watame,Aki,22.42
Aki,Ao,31.89
Aqua,Ao,27.83
Ayame,Ao,24.62
AZki,Ao,30.76
Botan,Ao,27.19
Chloe,Ao,25.89
Choco,Ao,36.83
Flare,Ao,33.06
Fubuki,Ao,28.24
Haato,Ao,30.12
Hajime,Ao,40.86
Iroha,Ao,32.32
Kanade,Ao,36.42
Kanata,Ao,35.94
Korone,Ao,27.72
Koyori,Ao,26.6
Lamy,Ao,33.6
Laplus,Ao,36.38
Lui,Ao,33.43
Luna,Ao,29.77
Marine,Ao,24.02
Matsuri,Ao,33.5
Miko,Ao,24.4
Mio,Ao,33.9
Nene,Ao,32.29
Noel,Ao,29.4
Okayu,Ao,25.96
Pekora,Ao,18.94
Polka,Ao,33.56
Raden,Ao,36.59
Ririka,Ao,31.56
Roboco,Ao,36.19
Sora,Ao,36.27
Subaru,Ao,25.41
Suisei,Ao,28.26
Towa,Ao,31.53
Watame,Ao,27.07
Aki,Aqua,12.08
Ao,Aqua,9.56
Ayame,Aqua,16.88
AZki,Aqua,12.83
Botan,Aqua,10.81
Chloe,Aqua,12.81
Choco,Aqua,13.7
Flare,Aqua,14.88
Fubuki,Aqua,11.87
Haato,Aqua,11.95
Hajime,Aqua,13.46
Iroha,Aqua,13.89
Kanade,Aqua,13.38
Kanata,Aqua,15.23
Korone,Aqua,11.38
Koyori,Aqua,11.01
Lamy,Aqua,14.81
Laplus,Aqua,13.76
Lui,Aqua,11.11
Luna,Aqua,13.93
Marine,Aqua,10.87
Matsuri,Aqua,21.01
Miko,Aqua,8.9
Mio,Aqua,12.82
Nene,Aqua,15.42
Noel,Aqua,12.31
Okayu,Aqua,10.62
Pekora,Aqua,8.96
Polka,Aqua,11.84
Raden,Aqua,10.09
Ririka,Aqua,10.05
Roboco,Aqua,16.62
Sora,Aqua,14.26
Subaru,Aqua,8.5
Suisei,Aqua,15.28
Towa,Aqua,19.6
Watame,Aqua,11.33
Aki,Ayame,13.41
Ao,Ayame,8.68
Aqua,Ayame,17.33
AZki,Ayame,13.89
Botan,Ayame,12.2
Chloe,Ayame,12.44
Choco,Ayame,15.68
Flare,Ayame,14.75
Fubuki,Ayame,11.99
Haato,Ayame,10.79
Hajime,Ayame,12.72
Iroha,Ayame,15.31
Kanade,Ayame,10.91
Kanata,Ayame,14.14
Korone,Ayame,11.02
Koyori,Ayame,9.83
Lamy,Ayame,15.13
Laplus,Ayame,15.35
Lui,Ayame,11
Luna,Ayame,12.19
Marine,Ayame,9.52
Matsuri,Ayame,22.03
Miko,Ayame,7.67
Mio,Ayame,14.82
Nene,Ayame,15.39
Noel,Ayame,12.73
Okayu,Ayame,11.09
Pekora,Ayame,6.66
Polka,Ayame,13.72
Raden,Ayame,11.69
Ririka,Ayame,9.19
Roboco,Ayame,18.95
Sora,Ayame,14.06
Subaru,Ayame,8.57
Suisei,Ayame,12.66
Towa,Ayame,19.85
Watame,Ayame,11.92
Aki,AZki,26.05
Ao,AZki,19.37
Aqua,AZki,23.52
Ayame,AZki,24.8
Botan,AZki,22.16
Chloe,AZki,23.26
Choco,AZki,29.88
Flare,AZki,29.62
Fubuki,AZki,21.74
Haato,AZki,22.37
Hajime,AZki,23.74
Iroha,AZki,27.85
Kanade,AZki,21.99
Kanata,AZki,32.74
Korone,AZki,20.07
Koyori,AZki,20.78
Lamy,AZki,32.45
Laplus,AZki,23.86
Lui,AZki,22.01
Luna,AZki,25.24
Marine,AZki,17.37
Matsuri,AZki,31.65
Miko,AZki,15.51
Mio,AZki,27.74
Nene,AZki,27.97
Noel,AZki,22.62
Okayu,AZki,19.59
Pekora,AZki,12.99
Polka,AZki,24.87
Raden,AZki,23.1
Ririka,AZki,19.57
Roboco,AZki,31.6
Sora,AZki,34.89
Subaru,AZki,16.9
Suisei,AZki,22.87
Towa,AZki,29.97
Watame,AZki,23.57
Aki,Botan,19.57
Ao,Botan,12.02
Aqua,Botan,13.91
Ayame,Botan,15.28
AZki,Botan,15.55
Chloe,Botan,11.92
Choco,Botan,19.56
Flare,Botan,20.83
Fubuki,Botan,15.21
Haato,Botan,13.11
Hajime,Botan,15.54
Iroha,Botan,15.56
Kanade,Botan,11.19
Kanata,Botan,16.34
Korone,Botan,18.89
Koyori,Botan,13.28
Lamy,Botan,18.78
Laplus,Botan,19.7
Lui,Botan,17.3
Luna,Botan,16.64
Marine,Botan,11.6
Matsuri,Botan,18.37
Miko,Botan,9.71
Mio,Botan,19.13
Nene,Botan,18.72
Noel,Botan,16.31
Okayu,Botan,13.35
Pekora,Botan,9.36
Polka,Botan,19.69
Raden,Botan,16.12
Ririka,Botan,11.57
Roboco,Botan,20.12
Sora,Botan,18.3
