from,to,value
Aruran,Aruran,
Astel,Aruran,10.21
Fuma,Aruran,17.47
Gamma,Aruran,17.88
Izuru,Aruran,30.97
Miyabi,Aruran,38.95
Oga,Aruran,28.57
Rikka,Aruran,30.61
Rio,Aruran,22.19
Roberu,Aruran,14.24
Shien,Aruran,29.71
Temma,Aruran,33.73
Uyu,Aruran,21.13
Aruran,Astel,20.11
Fuma,Astel,36.92
Gamma,Astel,23.61
Izuru,Astel,67.74
Miyabi,Astel,37.89
Oga,Astel,14.53
Rikka,Astel,34.79
Rio,Astel,35.51
Roberu,Astel,13.59
Shien,Astel,33.4
Temma,Astel,35.54
Uyu,Astel,29.72
Aruran,Fuma,22.43
Astel,Fuma,24.07
Gamma,Fuma,34.05
Izuru,Fuma,59.35
Miyabi,Fuma,44.21
Oga,Fuma,19.85
Rikka,Fuma,37.64
Rio,Fuma,50.65
Roberu,Fuma,13.52
Shien,Fuma,41.19
Temma,Fuma,39.96
Uyu,Fuma,44.06
Aruran,Gamma,32.38
Astel,Gamma,21.72
Fuma,Gamma,48.02
Izuru,Gamma,56.77
Miyabi,Gamma,52
Oga,Gamma,32.69
Rikka,Gamma,44.11
Rio,Gamma,53.66
Roberu,Gamma,22.37
Shien,Gamma,52.46
Temma,Gamma,51
Uyu,Gamma,51.51
Aruran,Izuru,5.3
Astel,Izuru,5.89
Fuma,Izuru,7.92
Gamma,Izuru,5.37
Miyabi,Izuru,13.68
Oga,Izuru,5.57
Rikka,Izuru,11.98
Rio,Izuru,10.05
Roberu,Izuru,2.93
Shien,Izuru,10.86
Temma,Izuru,13.65
Uyu,Izuru,6.79
Aruran,Miyabi,20.44
Astel,Miyabi,10.1
Fuma,Miyabi,18.07
Gamma,Miyabi,15.07
Izuru,Miyabi,41.94
Oga,Miyabi,15.74
Rikka,Miyabi,29.47
Rio,Miyabi,23.63
Roberu,Miyabi,7.41
Shien,Miyabi,28.07
Temma,Miyabi,43.17
Uyu,Miyabi,20.28
Aruran,Oga,13.04
Astel,Oga,3.37
Fuma,Oga,7.06
Gamma,Oga,8.24
Izuru,Oga,14.84
Miyabi,Oga,13.68
Rikka,Oga,14.45
Rio,Oga,9.79
Roberu,Oga,7.15
Shien,Oga,19.88
Temma,Oga,10.44
Uyu,Oga,9.15
Aruran,Rikka,17.79
Astel,Rikka,10.27
Fuma,Rikka,17.04
Gamma,Rikka,14.15
Izuru,Rikka,40.65
Miyabi,Rikka,32.63
Oga,Rikka,18.4
Rio,Rikka,22.58
Roberu,Rikka,7.48
Shien,Rikka,31.56
Temma,Rikka,29.72
Uyu,Rikka,17.55
Aruran,Rio,18.78
Astel,Rio,15.26
Fuma,Rio,33.39
Gamma,Rio,25.08
Izuru,Rio,49.68
Miyabi,Rio,38.11
Oga,Rio,18.16
Rikka,Rio,32.89
Roberu,Rio,8.97
Shien,Rio,31.15
Temma,Rio,32.73
Uyu,Rio,36.13
Aruran,Roberu,24.2
Astel,Roberu,11.73
Fuma,Roberu,17.9
Gamma,Roberu,20.99
Izuru,Roberu,29.03
Miyabi,Roberu,24
Oga,Roberu,26.63
Rikka,Roberu,21.86
Rio,Roberu,18.02
Shien,Roberu,30.94
Temma,Roberu,25.1
Uyu,Roberu,18.02
Aruran,Shien,16.02
Astel,Shien,9.15
Fuma,Shien,17.3
Gamma,Shien,15.62
Izuru,Shien,34.19
Miyabi,Shien,28.84
Oga,Shien,23.49
Rikka,Shien,29.28
Rio,Shien,19.84
Roberu,Shien,9.82
Temma,Shien,23.9
Uyu,Shien,17.64
Aruran,Temma,18.56
Astel,Temma,9.93
Fuma,Temma,17.13
Gamma,Temma,15.5
Izuru,Temma,43.87
Miyabi,Temma,45.26
Oga,Temma,12.59
Rikka,Temma,28.14
Rio,Temma,21.28
Roberu,Temma,8.13
Shien,Temma,24.39
Uyu,Temma,20.19
Aruran,Uyu,24.75
Astel,Uyu,17.68
Fuma,Uyu,40.19
Gamma,Uyu,33.31
Izuru,Uyu,46.45
Miyabi,Uyu,45.26
Oga,Uyu,23.49
Rikka,Uyu,35.36
Rio,Uyu,50
Roberu,Uyu,12.42
Shien,Uyu,38.32
Temma,Uyu,42.97
