from,to,value
Amelia,Amelia,
Baelz,Amelia,5.88
Bijou,Amelia,5.68
Calli,Amelia,7.24
Fauna,Amelia,8.77
FuwaMoco,Amelia,4.96
Gura,Amelia,13.36
IRyS,Amelia,8.01
Ina,Amelia,9.16
Kiara,Amelia,8.5
Kronii,Amelia,11.65
Mumei,Amelia,8.84
Nerissa,Amelia,6.13
Shiori,Amelia,7.96
Amelia,Baelz,37.61
Bijou,Baelz,31.99
Calli,Baelz,36.41
Fauna,Baelz,39.12
FuwaMoco,Baelz,27.0
Gura,Baelz,33.54
IRyS,Baelz,48.82
Ina,Baelz,38.55
Kiara,Baelz,35.98
Kronii,Baelz,46.01
Mumei,Baelz,44.36
Nerissa,Baelz,34.71
Shiori,Baelz,38.08
Amelia,Bijou,33.66
Baelz,Bijou,29.65
Calli,Bijou,28.26
Fauna,Bijou,35.72
FuwaMoco,Bijou,28.05
Gura,Bijou,31.73
IRyS,Bijou,34.85
Ina,Bijou,34.17
Kiara,Bijou,28.53
Kronii,Bijou,34.14
Mumei,Bijou,32.95
Nerissa,Bijou,36.69
Shiori,Bijou,38.59
Amelia,Calli,33.04
Baelz,Calli,25.96
Bijou,Calli,21.74
Fauna,Calli,25.72
FuwaMoco,Calli,20.9
Gura,Calli,25.44
IRyS,Calli,33.87
Ina,Calli,26.32
Kiara,Calli,30.11
Kronii,Calli,35.17
Mumei,Calli,29.43
Nerissa,Calli,29.62
Shiori,Calli,31.62
Amelia,Fauna,31.9
Baelz,Fauna,22.25
Bijou,Fauna,21.92
Calli,Fauna,20.52
FuwaMoco,Fauna,18.03
Gura,Fauna,28.38
IRyS,Fauna,30.4
Ina,Fauna,29.66
Kiara,Fauna,25.28
Kronii,Fauna,34.52
Mumei,Fauna,34.97
Nerissa,Fauna,24.81
Shiori,Fauna,28.94
Amelia,FuwaMoco,25.57
Baelz,FuwaMoco,21.74
Bijou,FuwaMoco,24.36
Calli,FuwaMoco,23.6
Fauna,FuwaMoco,25.53
Gura,FuwaMoco,25.75
IRyS,FuwaMoco,26.59
Ina,FuwaMoco,24.43
Kiara,FuwaMoco,22.52
Kronii,FuwaMoco,23.79
Mumei,FuwaMoco,27.4
Nerissa,FuwaMoco,27.48
Shiori,FuwaMoco,30.84
Amelia,Gura,22.76
Baelz,Gura,8.93
Bijou,Gura,9.11
Calli,Gura,9.5
Fauna,Gura,13.28
FuwaMoco,Gura,8.51
IRyS,Gura,13.14
Ina,Gura,12.75
Kiara,Gura,10.51
Kronii,Gura,14.56
Mumei,Gura,14.52
Nerissa,Gura,8.95
Shiori,Gura,10.9
Amelia,IRyS,22.93
Baelz,IRyS,21.84
Bijou,IRyS,16.82
Calli,IRyS,21.25
Fauna,IRyS,23.91
FuwaMoco,IRyS,14.77
Gura,IRyS,22.08
Ina,IRyS,22.24
Kiara,IRyS,19.99
Kronii,IRyS,30.26
Mumei,IRyS,26.49
Nerissa,IRyS,20.67
Shiori,IRyS,23.46
Amelia,Ina,24.6
Baelz,Ina,16.19
Bijou,Ina,15.49
Calli,Ina,15.51
Fauna,Ina,21.9
FuwaMoco,Ina,12.74
Gura,Ina,20.12
IRyS,Ina,20.88
Kiara,Ina,21.93
Kronii,Ina,20.82
Mumei,Ina,20.25
Nerissa,Ina,15.14
Shiori,Ina,18.99
Amelia,Kiara,22.76
Baelz,Kiara,15.05
Bijou,Kiara,12.88
Calli,Kiara,17.67
Fauna,Kiara,18.59
FuwaMoco,Kiara,11.7
Gura,Kiara,16.51
IRyS,Kiara,18.7
Ina,Kiara,21.84
Kronii,Kiara,20.17
Mumei,Kiara,16.9
Nerissa,Kiara,19.21
Shiori,Kiara,20.82
Amelia,Kronii,18.98
Baelz,Kronii,11.72
Bijou,Kronii,9.38
Calli,Kronii,12.56
Fauna,Kronii,15.46
FuwaMoco,Kronii,7.52
Gura,Kronii,13.93
IRyS,Kronii,17.22
Ina,Kronii,12.62
Kiara,Kronii,12.28
Mumei,Kronii,17.46
Nerissa,Kronii,11.94
Shiori,Kronii,15.78
Amelia,Mumei,28.03
Baelz,Mumei,21.99
Bijou,Mumei,17.62
Calli,Mumei,20.46
Fauna,Mumei,30.48
FuwaMoco,Mumei,16.87
Gura,Mumei,27.04
IRyS,Mumei,29.35
Ina,Mumei,23.9
Kiara,Mumei,20.03
Kronii,Mumei,33.98
Nerissa,Mumei,19.77
Shiori,Mumei,25.02
Amelia,Nerissa,26.98
Baelz,Nerissa,23.87
Bijou,Nerissa,27.22
Calli,Nerissa,28.57
Fauna,Nerissa,29.99
FuwaMoco,Nerissa,23.47
Gura,Nerissa,23.12
IRyS,Nerissa,31.78
Ina,Nerissa,24.79
Kiara,Nerissa,31.58
Kronii,Nerissa,32.25
Mumei,Nerissa,27.43
Shiori,Nerissa,44.31
Amelia,Shiori,20.65
Baelz,Shiori,15.45
Bijou,Shiori,16.89
Calli,Shiori,17.99
Fauna,Shiori,20.65
FuwaMoco,Shiori,15.54
Gura,Shiori,16.62
IRyS,Shiori,21.28
Ina,Shiori,18.35
Kiara,Shiori,20.19
Kronii,Shiori,25.13
Mumei,Shiori,20.48
Nerissa,Shiori,26.14
