from,to,value
Anya,Anya,
Iofi,Anya,19.83
Kaela,Anya,11.2
Kobo,Anya,6.41
Moona,Anya,18.57
Ollie,Anya,17.96
Reine,Anya,21.45
Risu,Anya,21.01
Zeta,Anya,14.3
Anya,Iofi,28.6
Kaela,Iofi,14.42
Kobo,Iofi,12.32
Moona,Iofi,26.61
Ollie,Iofi,22.06
Reine,Iofi,22.66
Risu,Iofi,29.59
Zeta,Iofi,18.06
Anya,Kaela,44.89
Iofi,Kaela,40.08
Kobo,Kaela,21.24
Moona,Kaela,43.63
Ollie,Kaela,44.32
Reine,Kaela,40.37
Risu,Kaela,46.49
Zeta,Kaela,39.42
Anya,Kobo,35.44
Iofi,Kobo,47.19
Kaela,Kobo,29.28
Moona,Kobo,37.95
Ollie,Kobo,32.47
Reine,Kobo,28.33
Risu,Kobo,38.9
Zeta,Kobo,40.69
Anya,Moona,26.72
Iofi,Moona,26.54
Kaela,Moona,15.66
Kobo,Moona,9.88
Ollie,Moona,25.05
Reine,Moona,25.29
Risu,Moona,29.9
Zeta,Moona,18.84
Anya,Ollie,35.82
Iofi,Ollie,30.5
Kaela,Ollie,22.06
Kobo,Ollie,11.72
Moona,Ollie,34.74
Reine,Ollie,31.6
Risu,Ollie,35.38
Zeta,Ollie,23.69
Anya,Reine,27.12
Iofi,Reine,19.87
Kaela,Reine,12.74
Kobo,Reine,6.48
Moona,Reine,22.23
Ollie,Reine,20.03
Risu,Reine,23.12
Zeta,Reine,15.36
Anya,Risu,27.59
Iofi,Risu,26.94
Kaela,Risu,15.23
Kobo,Risu,9.24
Moona,Risu,27.29
Ollie,Risu,23.29
Reine,Risu,24.01
Zeta,Risu,18.06
Anya,Zeta,41.05
Iofi,Zeta,35.93
Kaela,Zeta,28.23
Kobo,Zeta,21.14
Moona,Zeta,37.59
Ollie,Zeta,34.09
Reine,Zeta,34.86
Risu,Zeta,39.47
