from,to,value
Anya,Anya,
Iofi,Anya,13.46
Kaela,Anya,4.16
Kobo,Anya,3.69
Moona,Anya,10.64
Ollie,Anya,11.26
Reine,Anya,10.91
Risu,Anya,11.48
Zeta,Anya,7.84
Anya,Iofi,23.36
Kaela,Iofi,10.43
Kobo,Iofi,11.35
Moona,Iofi,27.12
Ollie,Iofi,23.59
Reine,Iofi,21.56
Risu,Iofi,31.61
Zeta,Iofi,16.91
Anya,Kaela,34.62
Iofi,Kaela,50.06
Kobo,Kaela,29.67
Moona,Kaela,53.83
Ollie,Kaela,53.55
Reine,Kaela,47.37
Risu,Kaela,49.33
Zeta,Kaela,44.96
Anya,Kobo,20.65
Iofi,Kobo,36.6
Kaela,Kobo,19.93
Moona,Kobo,41.08
Ollie,Kobo,28.27
Reine,Kobo,24.82
Risu,Kobo,30.34
Zeta,Kobo,31.97
Anya,Moona,23.77
Iofi,Moona,34.92
Kaela,Moona,14.44
Kobo,Moona,16.4
Ollie,Moona,29.87
Reine,Moona,27.48
Risu,Moona,35.3
Zeta,Moona,22.02
Anya,Ollie,27.11
Iofi,Ollie,32.75
Kaela,Ollie,15.49
Kobo,Ollie,12.17
Moona,Ollie,32.21
Reine,Ollie,28.94
Risu,Ollie,29.87
Zeta,Ollie,19.83
Anya,Reine,17.1
Iofi,Reine,19.47
Kaela,Reine,8.92
Kobo,Reine,6.95
Moona,Reine,19.28
Ollie,Reine,18.83
Risu,Reine,18.39
Zeta,Reine,12.6
Anya,Risu,17.83
Iofi,Risu,28.31
Kaela,Risu,9.2
Kobo,Risu,8.42
Moona,Risu,24.56
Ollie,Risu,19.26
Reine,Risu,18.23
Zeta,Risu,13.74
Anya,Zeta,30.24
Iofi,Zeta,37.56
Kaela,Zeta,20.81
Kobo,Zeta,22.03
Moona,Zeta,38
Ollie,Zeta,31.73
Reine,Zeta,31
Risu,Zeta,34.09
