from,to,value
Amelia,Amelia,
Baelz,Amelia,14.4
Bijou,Amelia,11.72
Calli,Amelia,15.55
Cecilia,Amelia,12.89
Elizabeth,Amelia,13.4
Fauna,Amelia,16.08
FuwaMoco,Amelia,9.15
Gigi,Amelia,15.2
Gura,Amelia,16.4
IRyS,Amelia,24.56
Ina,Amelia,22.84
Kiara,Amelia,17.7
Kronii,Amelia,21.39
Mumei,Amelia,16.6
Nerissa,Amelia,12.85
Raora,Amelia,11.21
Shiori,Amelia,16.4
Amelia,Baelz,36.47
Bijou,Baelz,27.08
Calli,Baelz,31.46
Cecilia,Baelz,25.76
Elizabeth,Baelz,29.6
Fauna,Baelz,29.36
FuwaMoco,Baelz,24.44
Gigi,Baelz,30.59
Gura,Baelz,25.61
IRyS,Baelz,40.85
Ina,Baelz,44.49
Kiara,Baelz,38.23
Kronii,Baelz,38.97
Mumei,Baelz,35.09
Nerissa,Baelz,29.58
Raora,Baelz,27.48
Shiori,Baelz,34.36
Amelia,Bijou,48.76
Baelz,Bijou,44.46
Calli,Bijou,40.42
Cecilia,Bijou,39.54
Elizabeth,Bijou,39.85
Fauna,Bijou,40.81
FuwaMoco,Bijou,36.09
Gigi,Bijou,46.91
Gura,Bijou,36.77
IRyS,Bijou,49.67
Ina,Bijou,48.78
Kiara,Bijou,44.74
Kronii,Bijou,47.37
Mumei,Bijou,47.15
Nerissa,Bijou,46.29
Raora,Bijou,38.25
Shiori,Bijou,54.66
Amelia,Calli,34.1
Baelz,Calli,27.24
Bijou,Calli,21.31
Cecilia,Calli,21.86
Elizabeth,Calli,27.74
Fauna,Calli,24.6
FuwaMoco,Calli,18.45
Gigi,Calli,25.72
Gura,Calli,24.23
IRyS,Calli,36.48
Ina,Calli,35.4
Kiara,Calli,35.68
Kronii,Calli,38.11
Mumei,Calli,28.82
Nerissa,Calli,27.02
Raora,Calli,22.67
Shiori,Calli,30.9
Amelia,Cecilia,41.84
Baelz,Cecilia,33.0
Bijou,Cecilia,30.85
Calli,Cecilia,32.34
Elizabeth,Cecilia,44.82
Fauna,Cecilia,41.67
FuwaMoco,Cecilia,24.07
Gigi,Cecilia,51.56
Gura,Cecilia,31.04
IRyS,Cecilia,42.1
Ina,Cecilia,42.74
Kiara,Cecilia,42.4
Kronii,Cecilia,41.0
Mumei,Cecilia,37.71
Nerissa,Cecilia,36.34
Raora,Cecilia,39.39
Shiori,Cecilia,41.45
Amelia,Elizabeth,21.21
Baelz,Elizabeth,18.5
Bijou,Elizabeth,15.17
Calli,Elizabeth,20.02
Cecilia,Elizabeth,21.86
Fauna,Elizabeth,18.44
FuwaMoco,Elizabeth,13.41
Gigi,Elizabeth,24.56
Gura,Elizabeth,15.96
IRyS,Elizabeth,22.57
Ina,Elizabeth,24.27
Kiara,Elizabeth,25.24
Kronii,Elizabeth,26.09
Mumei,Elizabeth,20.52
Nerissa,Elizabeth,21.17
Raora,Elizabeth,21.62
Shiori,Elizabeth,23.1
Amelia,Fauna,37.5
Baelz,Fauna,27.02
Bijou,Fauna,22.87
Calli,Fauna,26.15
Cecilia,Fauna,29.94
Elizabeth,Fauna,27.17
FuwaMoco,Fauna,18.21
Gigi,Fauna,32.52
Gura,Fauna,29.17
IRyS,Fauna,36.61
Ina,Fauna,37.23
Kiara,Fauna,32.5
