from,to,value
Anya,Anya,
Iofi,Anya,16.61
Kaela,Anya,10.17
Kobo,Anya,4.66
Moona,Anya,17.28
Ollie,Anya,12.11
Reine,Anya,15.21
Risu,Anya,15.6
Zeta,Anya,16.5
Anya,Iofi,30.2
Kaela,Iofi,18.18
Kobo,Iofi,9.97
Moona,Iofi,28.87
Ollie,Iofi,22.74
Reine,Iofi,25.41
Risu,Iofi,30.13
Zeta,Iofi,25.33
Anya,Kaela,39.11
Iofi,Kaela,38.45
Kobo,Kaela,19.02
Moona,Kaela,44.28
Ollie,Kaela,34.56
Reine,Kaela,37.71
Risu,Kaela,40.14
Zeta,Kaela,44.96
Anya,Kobo,23.3
Iofi,Kobo,27.44
Kaela,Kobo,24.76
Moona,Kobo,29.41
Ollie,Kobo,21.17
Reine,Kobo,27.54
Risu,Kobo,30.44
Zeta,Kobo,34.14
Anya,Moona,22.29
Iofi,Moona,20.48
Kaela,Moona,14.85
Kobo,Moona,7.58
Ollie,Moona,16.11
Reine,Moona,19.2
Risu,Moona,21.39
Zeta,Moona,20.6
Anya,Ollie,30.12
Iofi,Ollie,31.12
Kaela,Ollie,22.36
Kobo,Ollie,10.52
Moona,Ollie,31.08
Reine,Ollie,29.78
Risu,Ollie,27.07
Zeta,Ollie,27.16
Anya,Reine,28.7
Iofi,Reine,26.37
Kaela,Reine,18.51
Kobo,Reine,10.38
Moona,Reine,28.09
Ollie,Reine,22.59
Risu,Reine,25.7
Zeta,Reine,26.17
Anya,Risu,27.7
Iofi,Risu,29.44
Kaela,Risu,18.54
Kobo,Risu,10.8
Moona,Risu,29.46
Ollie,Risu,19.33
Reine,Risu,24.19
Zeta,Risu,25.15
Anya,Zeta,22.73
Iofi,Zeta,19.19
Kaela,Zeta,16.1
Kobo,Zeta,9.4
Moona,Zeta,22
Ollie,Zeta,15.04
Reine,Zeta,19.1
Risu,Zeta,19.51
