from,to,value
Anya,Anya,
Iofi,Anya,13.8
Kaela,Anya,7.03
Kobo,Anya,8.13
Moona,Anya,14.04
Ollie,Anya,12.16
Reine,Anya,15.22
Risu,Anya,9.86
Zeta,Anya,12.37
Anya,Iofi,19.1
Kaela,Iofi,16.66
Kobo,Iofi,22.29
Moona,Iofi,37.49
Ollie,Iofi,21.93
Reine,Iofi,25.25
Risu,Iofi,30.76
Zeta,Iofi,27.2
Anya,Kaela,27.5
Iofi,Kaela,47.11
Kobo,Kaela,37.85
Moona,Kaela,56.39
Ollie,Kaela,39.75
Reine,Kaela,43.57
Risu,Kaela,41.44
Zeta,Kaela,46.18
Anya,Kobo,6.3
Iofi,Kobo,12.48
Kaela,Kobo,7.49
Moona,Kobo,17.06
Ollie,Kobo,8.38
Reine,Kobo,9.86
Risu,Kobo,12.1
Zeta,Kobo,12.65
Anya,Moona,17.03
Iofi,Moona,32.85
Kaela,Moona,17.48
Kobo,Moona,26.7
Ollie,Moona,20.86
Reine,Moona,24.72
Risu,Moona,28.82
Zeta,Moona,25.64
Anya,Ollie,22.01
Iofi,Ollie,28.67
Kaela,Ollie,18.38
Kobo,Ollie,19.58
Moona,Ollie,31.13
Reine,Ollie,36.24
Risu,Ollie,22.53
Zeta,Ollie,24.53
Anya,Reine,15.48
Iofi,Reine,18.54
Kaela,Reine,11.32
Kobo,Reine,12.94
Moona,Reine,20.71
Ollie,Reine,20.36
Risu,Reine,14.74
Zeta,Reine,18.31
Anya,Risu,17.07
Iofi,Risu,38.48
Kaela,Risu,18.33
Kobo,Risu,27.05
Moona,Risu,41.15
Ollie,Risu,21.56
Reine,Risu,25.12
Zeta,Risu,26.41
Anya,Zeta,16.29
Iofi,Zeta,25.88
Kaela,Zeta,15.54
Kobo,Zeta,21.5
Moona,Zeta,27.83
Ollie,Zeta,17.85
Reine,Zeta,23.72
Risu,Zeta,20.08
