from,to,value
Amelia,Aki,2.71
Anya,Aki,7.16
Aqua,Aki,6.08
Aruran,Aki,9.07
Astel,Aki,3.12
Ayame,Aki,5.19
AZki,Aki,19.59
Baelz,Aki,3.04
Botan,Aki,11.94
Calli,Aki,3.14
Chloe,Aki,7.09
Choco,Aki,21.62
Fauna,Aki,3.27
Flare,Aki,18.37
Fubuki,Aki,8.53
Gura,Aki,2.34
Haato,Aki,11.01
Ina,Aki,2.73
Iofi,Aki,3.91
Iroha,Aki,8.83
IRyS,Aki,3.26
Izuru,Aki,2.59
Kanata,Aki,17.47
Kiara,Aki,3.85
Korone,Aki,7.92
Koyori,Aki,12.76
Kronii,Aki,2.34
Lamy,Aki,13.53
Laplus,Aki,5.58
Lui,Aki,15.57
Luna,Aki,14.42
Marine,Aki,7.5
Matsuri,Aki,14.76
Mel,Aki,32.83
Miko,Aki,9.01
Mio,Aki,13.26
Miyabi,Aki,1.92
Moona,Aki,4.54
Mumei,Aki,2.48
Nene,Aki,16.75
Noel,Aki,12.62
Oga,Aki,6.46
Okayu,Aki,9.88
Ollie,Aki,2.38
Pekora,Aki,11.38
Polka,Aki,22.85
Reine,Aki,3.56
Rikka,Aki,6.53
Risu,Aki,2.81
Roberu,Aki,8.37
Roboco,Aki,21.25
Rushia,Aki,9.54
Sana,Aki,5.82
Shien,Aki,3.05
Shion,Aki,8.16
Sora,Aki,14.21
Subaru,Aki,10.91
Suisei,Aki,8
Temma,Aki,4.2
Towa,Aki,12.03
Watame,Aki,8.49
Aki,Amelia,3.84
Anya,Amelia,7.53
Aqua,Amelia,3.58
Aruran,Amelia,3.38
Astel,Amelia,3.27
Ayame,Amelia,2.04
AZki,Amelia,6.32
Baelz,Amelia,17.59
Botan,Amelia,2.97
Calli,Amelia,19.6
Chloe,Amelia,3.12
Choco,Amelia,3.03
Fauna,Amelia,26.23
Flare,Amelia,2.17
Fubuki,Amelia,2.74
Gura,Amelia,22.07
Haato,Amelia,9.51
Ina,Amelia,21.94
Iofi,Amelia,2.86
Iroha,Amelia,1.85
IRyS,Amelia,22.67
Izuru,Amelia,0.4
Kanata,Amelia,1.11
Kiara,Amelia,17.16
Korone,Amelia,5
Koyori,Amelia,1.22
Kronii,Amelia,21.01
Lamy,Amelia,1.32
Laplus,Amelia,1.22
Lui,Amelia,3.02
Luna,Amelia,3.02
Marine,Amelia,1.16
Matsuri,Amelia,2.45
Mel,Amelia,3.61
Miko,Amelia,1.92
Mio,Amelia,1.71
Miyabi,Amelia,0.96
Moona,Amelia,5.68
Mumei,Amelia,23.07
Nene,Amelia,2.82
Noel,Amelia,2.01
Oga,Amelia,0.96
Okayu,Amelia,1.78
Ollie,Amelia,9.53
Pekora,Amelia,1.45
Polka,Amelia,1.96
Reine,Amelia,12.04
Rikka,Amelia,2.87
Risu,Amelia,5.1
Roberu,Amelia,1.79
Roboco,Amelia,4.85
Rushia,Amelia,1.51
Sana,Amelia,25.18
Shien,Amelia,1.88
Shion,Amelia,1.14
Sora,Amelia,3.5
Subaru,Amelia,1.3
Suisei,Amelia,2.34
Temma,Amelia,1.13
Towa,Amelia,4.19
Watame,Amelia,2.49
Aki,Anya,1.21
Amelia,Anya,0.9
Aqua,Anya,0.48
Aruran,Anya,2.7
Astel,Anya,1.19
Ayame,Anya,0.49
AZki,Anya,1.42
Baelz,Anya,1.12
Botan,Anya,0.99
Calli,Anya,1.15
Chloe,Anya,0.54
Choco,Anya,0.85
Fauna,Anya,1.17
Flare,Anya,0.87
Fubuki,Anya,0.52
Gura,Anya,0.72
Haato,Anya,1.32
Ina,Anya,1.01
Iofi,Anya,9.82
Iroha,Anya,0.61
IRyS,Anya,1.6
Izuru,Anya,1
Kanata,Anya,0.35
Kiara,Anya,1.09
Korone,Anya,0.54
Koyori,Anya,0.64
Kronii,Anya,1.05
Lamy,Anya,0.57
Laplus,Anya,0.43
Lui,Anya,1.06
Luna,Anya,1.21
Marine,Anya,0.09
Matsuri,Anya,0.95
Mel,Anya,1.85
Miko,Anya,0.44
Mio,Anya,0.89
Miyabi,Anya,0.38
Moona,Anya,6.85
Mumei,Anya,1.03
Nene,Anya,0.86
Noel,Anya,0.59
Oga,Anya,1.44
Okayu,Anya,0.25
Ollie,Anya,5.12
Pekora,Anya,0.3
Polka,Anya,0.79
Reine,Anya,7.13
Rikka,Anya,1.04
Risu,Anya,9.46
Roberu,Anya,0.82
Roboco,Anya,1.34
Rushia,Anya,0.63
Sana,Anya,2.04
Shien,Anya,1.06
Shion,Anya,0.38
Sora,Anya,1.47
Subaru,Anya,0.36
Suisei,Anya,0.56
Temma,Anya,1.29
Towa,Anya,1.25
Watame,Anya,0.51
Aki,Aqua,13.29
Amelia,Aqua,5.53
Anya,Aqua,6.21
Aruran,Aqua,7.43
Astel,Aqua,5.79
Ayame,Aqua,19.55
AZki,Aqua,15.48
Baelz,Aqua,4.19
Botan,Aqua,11.85
Calli,Aqua,4.3
Chloe,Aqua,13.46
Choco,Aqua,17.15
Fauna,Aqua,3.91
Flare,Aqua,12.33
Fubuki,Aqua,13.25
Gura,Aqua,4.19
Haato,Aqua,13.55
Ina,Aqua,3.83
Iofi,Aqua,4.19
Iroha,Aqua,12.11
IRyS,Aqua,4.75
Izuru,Aqua,4.38
Kanata,Aqua,14.97
Kiara,Aqua,3.82
Korone,Aqua,13.29
Koyori,Aqua,13.02
Kronii,Aqua,3.63
Lamy,Aqua,13.2
Laplus,Aqua,14.49
Lui,Aqua,11.01
Luna,Aqua,14.03
Marine,Aqua,15.28
Matsuri,Aqua,17.48
Mel,Aqua,17.88
Miko,Aqua,12.66
Mio,Aqua,16.06
Miyabi,Aqua,4.41
Moona,Aqua,4.83
Mumei,Aqua,4.45
Nene,Aqua,17.43
Noel,Aqua,12.8
Oga,Aqua,5.5
Okayu,Aqua,12.3
Ollie,Aqua,3.66
Pekora,Aqua,11.87
Polka,Aqua,13.24
Reine,Aqua,3.84
Rikka,Aqua,7.57
Risu,Aqua,3.03
Roberu,Aqua,7.76
Roboco,Aqua,19.38
Rushia,Aqua,17.82
Sana,Aqua,3.2
Shien,Aqua,5.16
Shion,Aqua,30.87
Sora,Aqua,13.71
Subaru,Aqua,12.02
Suisei,Aqua,17.05
Temma,Aqua,4.85
Towa,Aqua,18.83
Watame,Aqua,9.25
Aki,Aruran,2.98
Amelia,Aruran,0.78
Anya,Aruran,5.27
Aqua,Aruran,1.12
Astel,Aruran,20.51
Ayame,Aruran,0.92
AZki,Aruran,2.84
Baelz,Aruran,0.79
Botan,Aruran,2.08
Calli,Aruran,0.71
Chloe,Aruran,1.11
Choco,Aruran,2.18
Fauna,Aruran,0.9
Flare,Aruran,1.95
Fubuki,Aruran,1.86
Gura,Aruran,0.7
Haato,Aruran,1.54
Ina,Aruran,0.65
Iofi,Aruran,2.38
Iroha,Aruran,1.32
IRyS,Aruran,1.12
Izuru,Aruran,24.9
Kanata,Aruran,1.67
Kiara,Aruran,0.82
Korone,Aruran,1.26
Koyori,Aruran,1.48
Kronii,Aruran,0.63
Lamy,Aruran,1.83
Laplus,Aruran,0.76
Lui,Aruran,2.24
Luna,Aruran,1.67
Marine,Aruran,0.93
Matsuri,Aruran,2.24
Mel,Aruran,3.36
Miko,Aruran,1.15
Mio,Aruran,1.91
Miyabi,Aruran,35.89
Moona,Aruran,2.06
Mumei,Aruran,0.78
Nene,Aruran,1.89
Noel,Aruran,1.46
Oga,Aruran,30.62
Okayu,Aruran,1.51
Ollie,Aruran,2.13
Pekora,Aruran,1.19
Polka,Aruran,2.2
Reine,Aruran,2.53
Rikka,Aruran,26.37
Risu,Aruran,2.81
Roberu,Aruran,17.91
Roboco,Aruran,2.51
Rushia,Aruran,1.2
Sana,Aruran,1.89
Shien,Aruran,20.07
Shion,Aruran,1.37
Sora,Aruran,2.48
Subaru,Aruran,1.26
Suisei,Aruran,1.09
Temma,Aruran,32.47
Towa,Aruran,1.93
Watame,Aruran,1.5
Aki,Astel,0.67
Amelia,Astel,0.49
Anya,Astel,1.51
Aqua,Astel,0.57
Aruran,Astel,13.32
Ayame,Astel,0.29
AZki,Astel,0.63
Baelz,Astel,0.4
Botan,Astel,0.22
Calli,Astel,0.37
Chloe,Astel,0.29
Choco,Astel,0.64
Fauna,Astel,0.23
Flare,Astel,0.51
Fubuki,Astel,0.52
Gura,Astel,0.24
Haato,Astel,0.61
Ina,Astel,0.26
Iofi,Astel,0.76
Iroha,Astel,0.28
IRyS,Astel,0.4
Izuru,Astel,34.66
Kanata,Astel,0.21
Kiara,Astel,0.31
Korone,Astel,0.33
Koyori,Astel,0.23
