from,to,value
Altare,Altare,
Aruran,Altare,15
Astel,Altare,33.54
Axel,Altare,46.66
Dezmond,Altare,40.13
Fuma,Altare,25.32
Gamma,Altare,21.18
Izuru,Altare,25.55
Miyabi,Altare,26.15
Oga,Altare,16.54
Rikka,Altare,24.07
Rio,Altare,29.18
Roberu,Altare,9.15
Shien,Altare,18.59
Temma,Altare,26.85
Uyu,Altare,27.81
Vesper,Altare,48.47
Altare,Aruran,5.03
Astel,Aruran,27.58
Axel,Aruran,7.02
Dezmond,Aruran,3.86
Fuma,Aruran,30.24
Gamma,Aruran,31.91
Izuru,Aruran,29.91
Miyabi,Aruran,43.73
Oga,Aruran,37.18
Rikka,Aruran,43.55
Rio,Aruran,25.3
Roberu,Aruran,21.1
Shien,Aruran,34.32
Temma,Aruran,48.87
Uyu,Aruran,35.89
Vesper,Aruran,5.19
Altare,Astel,8.1
Aruran,Astel,19.87
Axel,Astel,9.69
Dezmond,Astel,5.97
Fuma,Astel,28.95
Gamma,Astel,23.8
Izuru,Astel,46.58
Miyabi,Astel,43.56
Oga,Astel,22.75
Rikka,Astel,48.26
Rio,Astel,24.96
Roberu,Astel,13.75
Shien,Astel,30.82
Temma,Astel,49.11
Uyu,Astel,34.21
Vesper,Astel,8.18
Altare,Axel,41.52
Aruran,Axel,18.63
Astel,Axel,35.67
Dezmond,Axel,38.83
Fuma,Axel,29.88
Gamma,Axel,25.2
Izuru,Axel,26.63
Miyabi,Axel,30.07
Oga,Axel,20.38
Rikka,Axel,28.72
Rio,Axel,32.73
Roberu,Axel,11.81
Shien,Axel,23.57
Temma,Axel,30.81
Uyu,Axel,33.33
Vesper,Axel,46.64
Altare,Dezmond,45.95
Aruran,Dezmond,13.17
Astel,Dezmond,28.28
Axel,Dezmond,49.97
Fuma,Dezmond,19.73
Gamma,Dezmond,17.3
Izuru,Dezmond,15.06
Miyabi,Dezmond,20.07
Oga,Dezmond,14.7
Rikka,Dezmond,17
Rio,Dezmond,25.02
Roberu,Dezmond,8.68
Shien,Dezmond,14.87
Temma,Dezmond,20.32
Uyu,Dezmond,22.63
Vesper,Dezmond,60.46
Altare,Fuma,6.06
Aruran,Fuma,21.59
Astel,Fuma,28.69
Axel,Fuma,8.04
Dezmond,Fuma,4.13
Gamma,Fuma,33.8
Izuru,Fuma,38.25
Miyabi,Fuma,42.62
Oga,Fuma,25.11
Rikka,Fuma,44.29
Rio,Fuma,31.08
Roberu,Fuma,13.65
Shien,Fuma,32.12
Temma,Fuma,44.92
Uyu,Fuma,47.47
Vesper,Fuma,5.27
Altare,Gamma,7.17
Aruran,Gamma,32.21
Astel,Gamma,33.34
Axel,Gamma,9.59
Dezmond,Gamma,5.11
Fuma,Gamma,47.78
Izuru,Gamma,40.08
Miyabi,Gamma,51.69
Oga,Gamma,36.31
Rikka,Gamma,53.1
Rio,Gamma,38.03
Roberu,Gamma,21.61
Shien,Gamma,41.08
Temma,Gamma,54.6
Uyu,Gamma,55.05
Vesper,Gamma,6.54
Altare,Izuru,3.65
Aruran,Izuru,12.76
Astel,Izuru,27.58
Axel,Izuru,4.28
Dezmond,Izuru,1.88
Fuma,Izuru,22.85
Gamma,Izuru,16.93
Miyabi,Izuru,35.6
Oga,Izuru,14.61
Rikka,Izuru,43.67
Rio,Izuru,16.44
Roberu,Izuru,9.19
Shien,Izuru,24.64
Temma,Izuru,41.85
Uyu,Izuru,24.3
Vesper,Izuru,2.51
Altare,Miyabi,3.64
Aruran,Miyabi,18.15
Astel,Miyabi,25.1
Axel,Miyabi,4.7
Dezmond,Miyabi,2.44
Fuma,Miyabi,24.78
Gamma,Miyabi,21.25
Izuru,Miyabi,34.64
Oga,Miyabi,21.52
Rikka,Miyabi,43.49
Rio,Miyabi,19.59
Roberu,Miyabi,11.94
Shien,Miyabi,28.32
Temma,Miyabi,52.42
Uyu,Miyabi,31.05
Vesper,Miyabi,3.44
Altare,Oga,1.45
Aruran,Oga,9.75
Astel,Oga,8.28
Axel,Oga,2.01
Dezmond,Oga,1.13
Fuma,Oga,9.22
Gamma,Oga,9.43
Izuru,Oga,8.98
Miyabi,Oga,13.6
Rikka,Oga,14.21
Rio,Oga,7.57
Roberu,Oga,7.25
Shien,Oga,14.92
Temma,Oga,15.24
Uyu,Oga,10.86
Vesper,Oga,1.65
Altare,Rikka,2.99
Aruran,Rikka,16.1
Astel,Rikka,24.78
Axel,Rikka,4
Dezmond,Rikka,1.84
Fuma,Rikka,22.94
Gamma,Rikka,19.45
Izuru,Rikka,37.87
Miyabi,Rikka,38.75
Oga,Rikka,20.03
Rio,Rikka,16.78
Roberu,Rikka,10.67
Shien,Rikka,28.67
Temma,Rikka,45.08
Uyu,Rikka,27.24
Vesper,Rikka,2.44
Altare,Rio,11.12
Aruran,Rio,28.75
Astel,Rio,39.36
Axel,Rio,14.02
Dezmond,Rio,8.33
Fuma,Rio,49.45
Gamma,Rio,42.8
Izuru,Rio,43.79
Miyabi,Rio,53.62
Oga,Rio,32.81
Rikka,Rio,51.55
Roberu,Rio,17.76
Shien,Rio,37.86
Temma,Rio,51.85
Uyu,Rio,57.56
Vesper,Rio,11.29
Altare,Roberu,4.14
Aruran,Roberu,28.45
Astel,Roberu,25.73
Axel,Roberu,6
Dezmond,Roberu,3.43
Fuma,Roberu,25.77
Gamma,Roberu,28.86
Izuru,Roberu,29.05
Miyabi,Roberu,38.81
Oga,Roberu,37.27
Rikka,Roberu,38.9
Rio,Roberu,21.08
Shien,Roberu,36.47
Temma,Roberu,42.42
Uyu,Roberu,29.41
Vesper,Roberu,4.51
Altare,Shien,3.19
Aruran,Shien,17.57
Astel,Shien,21.91
Axel,Shien,4.55
Dezmond,Shien,2.23
Fuma,Shien,23.04
Gamma,Shien,20.84
Izuru,Shien,29.59
Miyabi,Shien,34.94
Oga,Shien,29.13
Rikka,Shien,39.7
Rio,Shien,17.06
Roberu,Shien,13.85
Temma,Shien,39.68
Uyu,Shien,26.4
Vesper,Shien,2.86
Altare,Temma,2.56
Aruran,Temma,13.9
Astel,Temma,19.39
Axel,Temma,3.3
Dezmond,Temma,1.69
Fuma,Temma,17.9
Gamma,Temma,15.39
Izuru,Temma,27.92
Miyabi,Temma,35.93
Oga,Temma,16.54
Rikka,Temma,34.68
Rio,Temma,12.98
Roberu,Temma,8.95
Shien,Temma,22.04
Uyu,Temma,22.13
Vesper,Temma,2.21
Altare,Uyu,5.62
Aruran,Uyu,21.61
Astel,Uyu,28.6
Axel,Uyu,7.57
Dezmond,Uyu,3.99
Fuma,Uyu,40.04
Gamma,Uyu,32.84
Izuru,Uyu,34.32
Miyabi,Uyu,45.05
Oga,Uyu,24.93
Rikka,Uyu,44.35
Rio,Uyu,30.51
Roberu,Uyu,13.14
