from,to,value
Dooby,Dooby,
Rica,Dooby,10.64
Sakuna,Dooby,2.93
Dooby,Rica,2.7
Sakuna,Rica,4.76
Dooby,Sakuna,4.38
Rica,Sakuna,28.03
