from,to,value
Anya,Anya,
Iofi,Anya,10.07
Kaela,Anya,6.05
Kobo,Anya,2.44
Moona,Anya,14.45
Ollie,Anya,10.16
Reine,Anya,19.32
Risu,Anya,7.2
Zeta,Anya,11.02
Anya,Iofi,45.21
Kaela,Iofi,24.6
Kobo,Iofi,14.53
Moona,Iofi,53.94
Ollie,Iofi,41.22
Reine,Iofi,47.1
Risu,Iofi,35.63
Zeta,Iofi,35.7
Anya,Kaela,37.77
Iofi,Kaela,34.24
Kobo,Kaela,14.98
Moona,Kaela,51.18
Ollie,Kaela,36.31
Reine,Kaela,42.41
Risu,Kaela,30.4
Zeta,Kaela,42.49
Anya,Kobo,17.24
Iofi,Kobo,22.86
Kaela,Kobo,16.93
Moona,Kobo,29.07
Ollie,Kobo,21.76
Reine,Kobo,21.34
Risu,Kobo,19.36
Zeta,Kobo,30.63
Anya,Moona,17.95
Iofi,Moona,14.93
Kaela,Moona,10.18
Kobo,Moona,5.12
Ollie,Moona,16.95
Reine,Moona,26.86
Risu,Moona,14.38
Zeta,Moona,17.31
Anya,Ollie,29.47
Iofi,Ollie,26.63
Kaela,Ollie,16.86
Kobo,Ollie,8.94
Moona,Ollie,39.55
Reine,Ollie,36.52
Risu,Ollie,23.05
Zeta,Ollie,22.87
Anya,Reine,15.02
Iofi,Reine,8.16
Kaela,Reine,5.28
Kobo,Reine,2.35
Moona,Reine,16.81
Ollie,Reine,9.79
Risu,Reine,7.11
Zeta,Reine,8.68
Anya,Risu,29.76
Iofi,Risu,32.82
Kaela,Risu,20.12
Kobo,Risu,11.34
Moona,Risu,47.84
Ollie,Risu,32.86
Reine,Risu,37.81
Zeta,Risu,29.1
Anya,Zeta,28.33
Iofi,Zeta,20.45
Kaela,Zeta,17.49
Kobo,Zeta,11.16
Moona,Zeta,35.81
Ollie,Zeta,20.28
Reine,Zeta,28.7
Risu,Zeta,18.1
