from,to,value
Aki,Aki,
Ao,Aki,10.84
Aqua,Aki,7.17
Ayame,Aki,8.19
AZki,Aki,9.92
Botan,Aki,16.19
Chloe,Aki,9.65
Choco,Aki,23.83
Flare,Aki,13.62
Fubuki,Aki,10.07
Haato,Aki,10.18
Hajime,Aki,8.63
Iroha,Aki,10.76
Kanade,Aki,9.23
Kanata,Aki,10.04
Korone,Aki,9.81
Koyori,Aki,8.47
Lamy,Aki,10.77
Laplus,Aki,9.3
Lui,Aki,10.87
Luna,Aki,12.93
Marine,Aki,8.16
Matsuri,Aki,13.89
Miko,Aki,6.75
Nene,Aki,9.94
Noel,Aki,9.66
Okayu,Aki,7.71
Pekora,Aki,6.47
Polka,Aki,9.52
Raden,Aki,10.24
Ririka,Aki,9.54
Roboco,Aki,15.88
Sora,Aki,10.51
Subaru,Aki,8.39
Suisei,Aki,7.24
Towa,Aki,14.57
Watame,Aki,10.57
Aki,Ao,22.89
Aqua,Ao,16.4
Ayame,Ao,14.64
AZki,Ao,21.12
Botan,Ao,23.16
Chloe,Ao,21.91
Choco,Ao,34.25
Flare,Ao,27.58
Fubuki,Ao,22.28
Haato,Ao,21.29
Hajime,Ao,29.64
Iroha,Ao,25.82
Kanade,Ao,28.15
Kanata,Ao,23.88
Korone,Ao,19.74
Koyori,Ao,19.34
Lamy,Ao,22.88
Laplus,Ao,21.79
Lui,Ao,24.99
Luna,Ao,22.89
Marine,Ao,22.6
Matsuri,Ao,29.26
Miko,Ao,17.7
Nene,Ao,23.14
Noel,Ao,22.52
Okayu,Ao,18.07
Pekora,Ao,15.34
Polka,Ao,23.4
Raden,Ao,32.29
Ririka,Ao,26.68
Roboco,Ao,33.02
Sora,Ao,22.44
Subaru,Ao,18.05
Suisei,Ao,17.79
Towa,Ao,19.26
Watame,Ao,22.64
Aki,Aqua,39.54
Ao,Aqua,42.83
Ayame,Aqua,35.11
AZki,Aqua,40.5
Botan,Aqua,41.06
Chloe,Aqua,43.23
Choco,Aqua,49.41
Flare,Aqua,46.3
Fubuki,Aqua,39.29
Haato,Aqua,37.63
Hajime,Aqua,36.87
Iroha,Aqua,42.97
Kanade,Aqua,41.72
Kanata,Aqua,45.37
Korone,Aqua,40.17
Koyori,Aqua,39.81
Lamy,Aqua,45.12
Laplus,Aqua,37.31
Lui,Aqua,37.25
Luna,Aqua,46.46
Marine,Aqua,40.3
Matsuri,Aqua,47.79
Miko,Aqua,35.25
Nene,Aqua,45.28
Noel,Aqua,40.35
Okayu,Aqua,32.21
Pekora,Aqua,38.44
Polka,Aqua,37.82
Raden,Aqua,34.83
Ririka,Aqua,37.7
Roboco,Aqua,48.02
Sora,Aqua,39.51
Subaru,Aqua,33.98
Suisei,Aqua,36.19
Towa,Aqua,39.05
Watame,Aqua,39.99
Aki,Ayame,10.05
Ao,Ayame,8.51
Aqua,Ayame,7.81
AZki,Ayame,10.47
Botan,Ayame,9.65
Chloe,Ayame,13.05
Choco,Ayame,16.41
Flare,Ayame,11.12
Fubuki,Ayame,11.47
Haato,Ayame,10.07
Hajime,Ayame,9.44
Iroha,Ayame,11.31
Kanade,Ayame,8.82
Kanata,Ayame,10.28
Korone,Ayame,7.78
Koyori,Ayame,7.18
Lamy,Ayame,10.23
Laplus,Ayame,12.58
Lui,Ayame,8.76
Luna,Ayame,9.08
Marine,Ayame,8.12
Matsuri,Ayame,17.66
Miko,Ayame,6.21
Nene,Ayame,8.95
Noel,Ayame,8.17
Okayu,Ayame,7.98
Pekora,Ayame,5.61
Polka,Ayame,7.84
Raden,Ayame,9.18
Ririka,Ayame,8.87
Roboco,Ayame,14.09
Sora,Ayame,9.17
Subaru,Ayame,5.93
Suisei,Ayame,9.73
Towa,Ayame,10.76
Watame,Ayame,9.49
Aki,AZki,30.03
Ao,AZki,30.26
Aqua,AZki,22.22
Ayame,AZki,25.83
Botan,AZki,29.21
Chloe,AZki,32.41
Choco,AZki,43.37
Flare,AZki,37.4
Fubuki,AZki,30.52
Haato,AZki,27.52
Hajime,AZki,28.08
Iroha,AZki,36.68
Kanade,AZki,30.45
Kanata,AZki,34.4
Korone,AZki,23.93
Koyori,AZki,26.21
Lamy,AZki,32.61
Laplus,AZki,29.31
Lui,AZki,29.53
Luna,AZki,29.23
Marine,AZki,26.35
Matsuri,AZki,40.79
Miko,AZki,22.01
Nene,AZki,27.89
Noel,AZki,26.42
Okayu,AZki,22.6
Pekora,AZki,19.06
Polka,AZki,27.64
Raden,AZki,29.84
Ririka,AZki,30.58
Roboco,AZki,44.39
Sora,AZki,35.43
Subaru,AZki,20.3
Suisei,AZki,30.07
Towa,AZki,26.8
Watame,AZki,31.46
Aki,Botan,29.93
Ao,Botan,20.27
Aqua,Botan,13.76
Ayame,Botan,14.55
AZki,Botan,17.85
Chloe,Botan,19.9
Choco,Botan,30.2
Flare,Botan,26.64
Fubuki,Botan,19.12
Haato,Botan,15.97
Hajime,Botan,17.42
Iroha,Botan,21.13
Kanade,Botan,16.75
Kanata,Botan,18.78
Korone,Botan,18.26
Koyori,Botan,16.89
Lamy,Botan,24.07
Laplus,Botan,16.93
Lui,Botan,20.82
Luna,Botan,21.55
Marine,Botan,16.61
Matsuri,Botan,23.33
Miko,Botan,13.04
Nene,Botan,19.54
Noel,Botan,18.25
Okayu,Botan,16.17
Pekora,Botan,12.63
Polka,Botan,20.7
Raden,Botan,20.36
Ririka,Botan,17.35
Roboco,Botan,26
Sora,Botan,18.24
Subaru,Botan,15.76
Suisei,Botan,14.6
Towa,Botan,22.8
Watame,Botan,21.88
Aki,Chloe,17.96
Ao,Chloe,19.32
Aqua,Chloe,14.6
Ayame,Chloe,19.81
AZki,Chloe,19.95
Botan,Chloe,20.05
Choco,Chloe,28.92
Flare,Chloe,23.05
Fubuki,Chloe,18.56
Haato,Chloe,19.1
Hajime,Chloe,19.27
Iroha,Chloe,24.16
Kanade,Chloe,19.6
Kanata,Chloe,23.52
Korone,Chloe,15.95
Koyori,Chloe,18.06
Lamy,Chloe,25.62
Laplus,Chloe,22.78
Lui,Chloe,19.48
Luna,Chloe,20.12
Marine,Chloe,18.16
Matsuri,Chloe,28.76
Miko,Chloe,13.34
Nene,Chloe,19.16
Noel,Chloe,19.88
Okayu,Chloe,15.97
Pekora,Chloe,12.25
Polka,Chloe,17.34
Raden,Chloe,19.48
Ririka,Chloe,21.43
Roboco,Chloe,26.62
Sora,Chloe,18.38
Subaru,Chloe,12.72
Suisei,Chloe,16.83
Towa,Chloe,17.1
Watame,Chloe,18.51
Aki,Choco,13.85
Ao,Choco,9.43
Aqua,Choco,5.21
Ayame,Choco,7.77
AZki,Choco,8.33
Botan,Choco,9.49
Chloe,Choco,9.02
Flare,Choco,11.28
Fubuki,Choco,8.11
Haato,Choco,11.34
Hajime,Choco,8.57
Iroha,Choco,8.69
Kanade,Choco,8.02
Kanata,Choco,8.44
Korone,Choco,7.24
Koyori,Choco,6.85
Lamy,Choco,9.22
Laplus,Choco,8.06
