from,to,value
Aki,Aki,
Amelia,Aki,5.36
Anya,Aki,15.06
Aqua,Aki,10.48
Aruran,Aki,17.16
Astel,Aki,10.3
Ayame,Aki,12.17
AZki,Aki,33.84
Baelz,Aki,6.65
Botan,Aki,19.05
Calli,Aki,5.97
Chloe,Aki,13.34
Choco,Aki,27.15
Fauna,Aki,7.39
Flare,Aki,28.02
Fubuki,Aki,14.8
Gura,Aki,4.35
Haato,Aki,17.99
Ina,Aki,5.8
Iofi,Aki,9.37
Iroha,Aki,17.3
IRyS,Aki,8.47
Izuru,Aki,8.56
Kanata,Aki,27.31
Kiara,Aki,7.44
Korone,Aki,14.2
Koyori,Aki,20.51
Kronii,Aki,6.02
Lamy,Aki,21.63
Laplus,Aki,13.58
Lui,Aki,22.68
Luna,Aki,25.65
Marine,Aki,16.36
Matsuri,Aki,21.1
Mel,Aki,40.24
Miko,Aki,16.51
Mio,Aki,21.88
Miyabi,Aki,7.85
Moona,Aki,8.19
Mumei,Aki,5.67
Nene,Aki,21.77
Noel,Aki,20.72
Oga,Aki,16.49
Okayu,Aki,18.16
Ollie,Aki,5.46
Pekora,Aki,17.33
Polka,Aki,29.12
Reine,Aki,8.75
Rikka,Aki,13.93
Risu,Aki,6.61
Roberu,Aki,14.93
Roboco,Aki,30.14
Rushia,Aki,15.93
Sana,Aki,11.31
Shien,Aki,8.8
Shion,Aki,21.41
Sora,Aki,24.65
Subaru,Aki,18.75
Suisei,Aki,17.26
Temma,Aki,11.56
Towa,Aki,19.31
Watame,Aki,16.28
Aki,Amelia,11.09
Anya,Amelia,22.46
Aqua,Amelia,8.54
Aruran,Amelia,13.17
Astel,Amelia,12.87
Ayame,Amelia,8.63
AZki,Amelia,17.41
Baelz,Amelia,25.49
Botan,Amelia,8.41
Calli,Amelia,22.58
Chloe,Amelia,9.72
Choco,Amelia,9.65
Fauna,Amelia,37.08
Flare,Amelia,7.66
Fubuki,Amelia,8.2
Gura,Amelia,21.46
Haato,Amelia,18.75
Ina,Amelia,29.5
Iofi,Amelia,13.09
Iroha,Amelia,7.16
IRyS,Amelia,33.12
Izuru,Amelia,8.4
Kanata,Amelia,6.22
Kiara,Amelia,25.89
Korone,Amelia,11.59
Koyori,Amelia,6.28
Kronii,Amelia,30.98
Lamy,Amelia,5.94
Laplus,Amelia,6.39
Lui,Amelia,10.39
Luna,Amelia,10.32
Marine,Amelia,5.77
Matsuri,Amelia,10.32
Mel,Amelia,13.39
Miko,Amelia,6.89
Mio,Amelia,7.35
Miyabi,Amelia,6.12
Moona,Amelia,11.97
Mumei,Amelia,30.27
Nene,Amelia,10.1
Noel,Amelia,7.42
Oga,Amelia,9.05
Okayu,Amelia,7.07
Ollie,Amelia,16.5
Pekora,Amelia,5.91
Polka,Amelia,8.82
Reine,Amelia,23.77
Rikka,Amelia,11.47
Risu,Amelia,14.98
Roberu,Amelia,9.23
Roboco,Amelia,15.03
Rushia,Amelia,7.38
Sana,Amelia,41.21
Shien,Amelia,7.26
Shion,Amelia,6.13
Sora,Amelia,14.3
Subaru,Amelia,5.82
Suisei,Amelia,7.74
Temma,Amelia,9.2
Towa,Amelia,12.13
Watame,Amelia,9.24
Aki,Anya,4.27
Amelia,Anya,3.08
Aqua,Anya,1.65
Aruran,Anya,7.78
Astel,Anya,4.55
Ayame,Anya,2.27
AZki,Anya,8.07
Baelz,Anya,3.18
Botan,Anya,2.76
Calli,Anya,2.59
Chloe,Anya,2.27
Choco,Anya,3.19
Fauna,Anya,4.05
Flare,Anya,2.94
Fubuki,Anya,2.18
Gura,Anya,1.99
Haato,Anya,4.27
Ina,Anya,3.04
Iofi,Anya,15.14
Iroha,Anya,2.39
IRyS,Anya,4.59
Izuru,Anya,3.34
Kanata,Anya,2.48
Kiara,Anya,3.22
Korone,Anya,2.18
Koyori,Anya,2.37
Kronii,Anya,3.33
Lamy,Anya,2.37
Laplus,Anya,1.85
Lui,Anya,3.22
Luna,Anya,3.99
Marine,Anya,1.56
Matsuri,Anya,3.46
Mel,Anya,6.45
Miko,Anya,2.03
Mio,Anya,2.49
Miyabi,Anya,3.17
Moona,Anya,8.42
Mumei,Anya,3.25
Nene,Anya,3
Noel,Anya,2.33
Oga,Anya,6.47
Okayu,Anya,2.01
Ollie,Anya,8.3
Pekora,Anya,1.67
Polka,Anya,3.74
Reine,Anya,13.15
Rikka,Anya,4.36
Risu,Anya,16.27
Roberu,Anya,3.49
Roboco,Anya,5.25
Rushia,Anya,2.19
Sana,Anya,7.68
Shien,Anya,3.21
Shion,Anya,2.43
Sora,Anya,5.03
Subaru,Anya,2.07
