from,to,value
Aruran,Aruran,
Astel,Aruran,12.09
Fuma,Aruran,20.14
Gamma,Aruran,19.59
Izuru,Aruran,29.37
Miyabi,Aruran,41.75
Oga,Aruran,31.51
Rikka,Aruran,31.26
Rio,Aruran,23.6
Roberu,Aruran,15.84
Shien,Aruran,35.85
Temma,Aruran,37.99
Uyu,Aruran,23.06
Aruran,Astel,24.91
Fuma,Astel,37.1
Gamma,Astel,25.57
Izuru,Astel,51.57
Miyabi,Astel,40.58
Oga,Astel,18.49
Rikka,Astel,36.87
Rio,Astel,36.16
Roberu,Astel,17.69
Shien,Astel,39.79
Temma,Astel,42.9
Uyu,Astel,32.27
Aruran,Fuma,27.45
Astel,Fuma,24.54
Gamma,Fuma,36.08
Izuru,Fuma,49.33
Miyabi,Fuma,49.12
Oga,Fuma,22.41
Rikka,Fuma,37.85
Rio,Fuma,49.09
Roberu,Fuma,15.68
Shien,Fuma,46.52
Temma,Fuma,46.53
Uyu,Fuma,46.12
Aruran,Gamma,35.7
Astel,Gamma,22.61
Fuma,Gamma,48.22
Izuru,Gamma,47.31
Miyabi,Gamma,55.79
Oga,Gamma,36.97
Rikka,Gamma,43.37
Rio,Gamma,52.13
Roberu,Gamma,23.93
Shien,Gamma,54.29
Temma,Gamma,54.75
Uyu,Gamma,52.78
Aruran,Izuru,7.55
Astel,Izuru,6.44
Fuma,Izuru,9.31
Gamma,Izuru,6.68
Miyabi,Izuru,18.36
Oga,Izuru,6.86
Rikka,Izuru,13.89
Rio,Izuru,12.13
Roberu,Izuru,3.9
Shien,Izuru,14.15
Temma,Izuru,17.72
Uyu,Izuru,9.1
Aruran,Miyabi,20.59
Astel,Miyabi,9.71
Fuma,Miyabi,17.77
Gamma,Miyabi,15.09
Izuru,Miyabi,35.2
Oga,Miyabi,16.95
Rikka,Miyabi,27.34
Rio,Miyabi,21.89
Roberu,Miyabi,7.95
Shien,Miyabi,31.67
Temma,Miyabi,40.88
Uyu,Miyabi,19.86
Aruran,Oga,12.98
Astel,Oga,3.69
Fuma,Oga,6.77
Gamma,Oga,8.35
Izuru,Oga,10.99
Miyabi,Oga,14.15
Rikka,Oga,12.47
Rio,Oga,8.6
Roberu,Oga,7.37
Shien,Oga,19.84
Temma,Oga,10.67
Uyu,Oga,8.95
Aruran,Rikka,20.24
Astel,Rikka,11.58
Fuma,Rikka,17.98
Gamma,Rikka,15.41
Izuru,Rikka,34.98
Miyabi,Rikka,35.91
Oga,Rikka,19.61
Rio,Rikka,24.15
Roberu,Rikka,8.41
Shien,Rikka,35.96
Temma,Rikka,32.66
Uyu,Rikka,20.56
Aruran,Rio,22.32
Astel,Rio,16.59
Fuma,Rio,34.05
Gamma,Rio,27.06
Izuru,Rio,44.62
Miyabi,Rio,41.99
Oga,Rio,19.75
Rikka,Rio,35.26
Roberu,Rio,10.58
Shien,Rio,36.54
Temma,Rio,37.78
Uyu,Rio,37.77
Aruran,Roberu,28.14
Astel,Roberu,15.25
Fuma,Roberu,20.43
Gamma,Roberu,23.32
Izuru,Roberu,26.91
Miyabi,Roberu,28.65
Oga,Roberu,31.79
Rikka,Roberu,23.06
Rio,Roberu,19.88
Shien,Roberu,35.96
Temma,Roberu,30.84
Uyu,Roberu,21.56
Aruran,Shien,17.82
Astel,Shien,9.6
Fuma,Shien,16.96
Gamma,Shien,14.81
Izuru,Shien,27.35
Miyabi,Shien,31.93
Oga,Shien,23.95
Rikka,Shien,27.6
Rio,Shien,19.21
Roberu,Shien,10.06
Temma,Shien,26.68
Uyu,Shien,17.31
Aruran,Temma,20.53
Astel,Temma,11.25
Fuma,Temma,18.44
Gamma,Temma,16.23
Izuru,Temma,37.22
Miyabi,Temma,44.8
Oga,Temma,14.01
Rikka,Temma,27.25
Rio,Temma,21.59
Roberu,Temma,9.38
Shien,Temma,29
Uyu,Temma,21.01
Aruran,Uyu,26.59
Astel,Uyu,18.05
Fuma,Uyu,39
Gamma,Uyu,33.39
Izuru,Uyu,40.81
Miyabi,Uyu,46.43
Oga,Uyu,25.07
Rikka,Uyu,36.6
Rio,Uyu,46.04
Roberu,Uyu,13.99
Shien,Uyu,40.14
Temma,Uyu,44.82
