from,to,value
Amelia,Amelia,
Baelz,Amelia,32.32
Calli,Amelia,31.59
Fauna,Amelia,30.8
Gura,Amelia,27.63
Ina,Amelia,39.65
IRyS,Amelia,35.35
Kiara,Amelia,26.21
Kronii,Amelia,35.46
Mumei,Amelia,36.86
Amelia,Baelz,30.54
Calli,Baelz,33.72
Fauna,Baelz,38.08
Gura,Baelz,26.59
Ina,Baelz,42.72
IRyS,Baelz,38.84
Kiara,Baelz,27.81
Kronii,Baelz,40.47
Mumei,Baelz,37.21
Amelia,Calli,22.7
Baelz,Calli,25.65
Fauna,Calli,22.62
Gura,Calli,18.84
Ina,Calli,29.52
IRyS,Calli,24.08
Kiara,Calli,23.57
Kronii,Calli,28.52
Mumei,Calli,23.61
Amelia,Fauna,31.47
Baelz,Fauna,41.19
Calli,Fauna,32.17
Gura,Fauna,32.33
Ina,Fauna,45.44
IRyS,Fauna,36.39
Kiara,Fauna,28.84
Kronii,Fauna,41.33
Mumei,Fauna,42.74
Amelia,Gura,27.77
Baelz,Gura,28.28
Calli,Gura,26.35
Fauna,Gura,31.79
Ina,Gura,34.1
IRyS,Gura,28.13
Kiara,Gura,22.61
Kronii,Gura,30.4
Mumei,Gura,33.17
Amelia,Ina,14.07
Baelz,Ina,16.04
Calli,Ina,14.58
Fauna,Ina,15.78
Gura,Ina,12.04
IRyS,Ina,18.59
Kiara,Ina,12.15
Kronii,Ina,19.41
Mumei,Ina,16.25
Amelia,IRyS,21.23
Baelz,IRyS,24.68
Calli,IRyS,20.12
Fauna,IRyS,21.38
Gura,IRyS,16.81
Ina,IRyS,31.46
Kiara,IRyS,16.59
Kronii,IRyS,24.89
Mumei,IRyS,23.24
Amelia,Kiara,20.6
Baelz,Kiara,23.14
Calli,Kiara,25.78
Fauna,Kiara,22.19
Gura,Kiara,17.69
Ina,Kiara,26.92
IRyS,Kiara,21.72
Kronii,Kiara,23.02
Mumei,Kiara,23.28
Amelia,Kronii,15.55
Baelz,Kronii,18.78
Calli,Kronii,17.4
Fauna,Kronii,17.74
Gura,Kronii,13.26
Ina,Kronii,23.99
IRyS,Kronii,18.18
Kiara,Kronii,12.84
Mumei,Kronii,20.26
Amelia,Mumei,32.5
Baelz,Mumei,34.72
Calli,Mumei,28.97
Fauna,Mumei,36.88
Gura,Mumei,29.1
Ina,Mumei,40.38
IRyS,Mumei,34.14
Kiara,Mumei,26.11
Kronii,Mumei,40.75
