from,to,value
Aki,Aki,
Amelia,Aki,4.06
Anya,Aki,11.93
Aqua,Aki,10
Aruran,Aki,8.22
Astel,Aki,4.73
Ayame,Aki,11.67
AZki,Aki,20.41
Baelz,Aki,5.32
Botan,Aki,11.24
Calli,Aki,3.89
Choco,Aki,27.19
Fauna,Aki,4.74
Flare,Aki,13.73
Fubuki,Aki,9.53
Gura,Aki,2.35
Haato,Aki,15.12
Ina,Aki,4.42
Iofi,Aki,6.74
IRyS,Aki,5.99
Izuru,Aki,4.53
Kanata,Aki,11.88
Kiara,Aki,5.94
Korone,Aki,8.78
Kronii,Aki,3.82
Lamy,Aki,11.43
Luna,Aki,15.84
Marine,Aki,8.79
Matsuri,Aki,12.55
Mel,Aki,24.58
Miko,Aki,8.57
Mio,Aki,14.07
Miyabi,Aki,5.41
Moona,Aki,4.56
Mumei,Aki,4.15
Nene,Aki,12.33
Noel,Aki,10.43
Oga,Aki,9.6
Okayu,Aki,9.19
Ollie,Aki,4.75
Pekora,Aki,6.55
Polka,Aki,14.13
Reine,Aki,5.92
Rikka,Aki,6.05
Risu,Aki,6.24
Roberu,Aki,7.19
Roboco,Aki,20.41
Rushia,Aki,7.98
Sana,Aki,6.41
Shien,Aki,4.75
Shion,Aki,12.48
Sora,Aki,19.17
Subaru,Aki,9.57
Suisei,Aki,9.68
Temma,Aki,5.23
Towa,Aki,11.92
Watame,Aki,12.05
Aki,Amelia,12.33
Anya,Amelia,18.61
Aqua,Amelia,8.14
Aruran,Amelia,7.75
Astel,Amelia,6.2
Ayame,Amelia,5.9
AZki,Amelia,13.47
Baelz,Amelia,27.62
Botan,Amelia,9.93
Calli,Amelia,27.2
Choco,Amelia,12.56
Fauna,Amelia,30.18
Flare,Amelia,9.9
Fubuki,Amelia,6.56
Gura,Amelia,21.51
Haato,Amelia,15.51
Ina,Amelia,29.28
Iofi,Amelia,8.67
IRyS,Amelia,26.7
Izuru,Amelia,4.39
Kanata,Amelia,7.53
Kiara,Amelia,27.6
Korone,Amelia,7.79
Kronii,Amelia,23.43
Lamy,Amelia,7.24
Luna,Amelia,8.06
Marine,Amelia,4.24
Matsuri,Amelia,6.62
Mel,Amelia,13.5
Miko,Amelia,6.85
Mio,Amelia,4.67
Miyabi,Amelia,4.94
Moona,Amelia,9.31
Mumei,Amelia,27.05
Nene,Amelia,9.4
Noel,Amelia,4.32
Oga,Amelia,4.48
Okayu,Amelia,5.54
Ollie,Amelia,14.43
Pekora,Amelia,6.98
Polka,Amelia,13.05
Reine,Amelia,19.83
Rikka,Amelia,5.33
Risu,Amelia,11.3
Roberu,Amelia,3.91
Roboco,Amelia,14.72
Rushia,Amelia,5.75
Sana,Amelia,37.4
Shien,Amelia,4.91
Shion,Amelia,7.75
Sora,Amelia,16.48
Subaru,Amelia,5.72
Suisei,Amelia,8.68
Temma,Amelia,4.1
Towa,Amelia,10.78
Watame,Amelia,9.4
Aki,Anya,7.17
Amelia,Anya,3.68
Aqua,Anya,3.17
Aruran,Anya,4.4
Astel,Anya,3.73
Ayame,Anya,2.88
AZki,Anya,6.94
Baelz,Anya,4.28
Botan,Anya,4.07
Calli,Anya,3.2
Choco,Anya,8.49
Fauna,Anya,3.32
Flare,Anya,4.27
Fubuki,Anya,2.81
Gura,Anya,1.97
Haato,Anya,5.43
Ina,Anya,3.42
Iofi,Anya,18.02
IRyS,Anya,4.45
Izuru,Anya,2.58
Kanata,Anya,3.62
Kiara,Anya,3.92
Korone,Anya,2.81
Kronii,Anya,2.91
Lamy,Anya,3.58
Luna,Anya,4.54
Marine,Anya,2.33
Matsuri,Anya,3.63
Mel,Anya,7.07
Miko,Anya,2.76
Mio,Anya,3.74
Miyabi,Anya,2.94
Moona,Anya,11.8
Mumei,Anya,3.31
Nene,Anya,3.89
Noel,Anya,2.67
Oga,Anya,3.92
Okayu,Anya,3.14
Ollie,Anya,10.09
Pekora,Anya,2.39
Polka,Anya,5.51
Reine,Anya,14.62
Rikka,Anya,3.52
Risu,Anya,20.03
Roberu,Anya,3.16
Roboco,Anya,6.62
Rushia,Anya,2.63
Sana,Anya,4.89
Shien,Anya,3.1
Shion,Anya,3.98
Sora,Anya,6.12
Subaru,Anya,2.76
Suisei,Anya,3.04
Temma,Anya,2.84
Towa,Anya,4.39
Watame,Anya,3.93
Aki,Aqua,21.6
Amelia,Aqua,5.79
Anya,Aqua,11.39
Aruran,Aqua,8.22
Astel,Aqua,5.36
Ayame,Aqua,25.15
AZki,Aqua,16.73
Baelz,Aqua,8.26
Botan,Aqua,17.44
Calli,Aqua,5.17
Choco,Aqua,26.33
Fauna,Aqua,5.96
Flare,Aqua,20.82
Fubuki,Aqua,17.68
Gura,Aqua,4.15
Haato,Aqua,22.19
Ina,Aqua,6.32
Iofi,Aqua,7.13
IRyS,Aqua,8.86
Izuru,Aqua,5.78
Kanata,Aqua,23.37
Kiara,Aqua,9.61
Korone,Aqua,14.91
Kronii,Aqua,5.7
Lamy,Aqua,19.9
Luna,Aqua,20.09
Marine,Aqua,20.99
Matsuri,Aqua,20.58
Mel,Aqua,26.22
Miko,Aqua,17.31
Mio,Aqua,23.09
Miyabi,Aqua,5.28
Moona,Aqua,4.99
Mumei,Aqua,6.71
Nene,Aqua,21.48
Noel,Aqua,16.62
