from,to,value
Aki,Aki,
Aqua,Aki,16.85
Aruran,Aki,28.56
Astel,Aki,22.5
Ayame,Aki,21.52
AZki,Aki,46.92
Botan,Aki,19.95
Choco,Aki,40.39
Coco,Aki,21.01
Flare,Aki,30.21
Fubuki,Aki,17.55
Haato,Aki,24.34
Iofi,Aki,22.18
Izuru,Aki,17
Kanata,Aki,26.5
Kira,Aki,17.5
Korone,Aki,14.12
Lamy,Aki,20.67
Luna,Aki,28.78
Marine,Aki,18.06
Matsuri,Aki,20.1
Mel,Aki,44.32
Miko,Aki,38.72
Miyabi,Aki,18.73
Moona,Aki,24.38
Nene,Aki,23.09
Noel,Aki,20.79
Oga,Aki,24.28
Okayu,Aki,17.5
Pekora,Aki,14.24
Polka,Aki,21.31
Rikka,Aki,20.47
Risu,Aki,19.65
Roberu,Aki,28.32
Roboco,Aki,33.46
Rushia,Aki,19.5
Shien,Aki,20.73
Shion,Aki,23.71
Sora,Aki,36.62
Subaru,Aki,25.73
Suisei,Aki,23.14
Temma,Aki,24.35
Towa,Aki,32.94
Watame,Aki,24.61
Aki,Aqua,33.88
Aruran,Aqua,33.23
Astel,Aqua,33.67
Ayame,Aqua,47.74
AZki,Aqua,45.1
Botan,Aqua,33.91
Choco,Aqua,45.93
Coco,Aqua,29.85
Flare,Aqua,48.96
Fubuki,Aqua,32.6
Haato,Aqua,39.06
Iofi,Aqua,25.54
Izuru,Aqua,22.57
Kanata,Aqua,45.99
Kira,Aqua,26.11
Korone,Aqua,26.14
Lamy,Aqua,38.41
Luna,Aqua,45.3
Marine,Aqua,39.66
Matsuri,Aqua,41.51
Mel,Aqua,54.77
Miko,Aqua,61.12
Miyabi,Aqua,23.89
Moona,Aqua,24.21
Nene,Aqua,44.31
Noel,Aqua,40.14
Oga,Aqua,31.7
Okayu,Aqua,36.62
Pekora,Aqua,30.26
Polka,Aqua,38.71
Rikka,Aqua,26.4
Risu,Aqua,19.06
Roberu,Aqua,33.57
Roboco,Aqua,44.76
Rushia,Aqua,38.25
Shien,Aqua,27.53
Shion,Aqua,56.23
Sora,Aqua,45.47
Subaru,Aqua,45.43
Suisei,Aqua,41.92
Temma,Aqua,29.57
Towa,Aqua,44.17
Watame,Aqua,33.75
Aki,Aruran,2.85
Aqua,Aruran,1.65
Astel,Aruran,31.12
Ayame,Aruran,2.31
AZki,Aruran,7.83
Botan,Aruran,1.9
Choco,Aruran,4.05
Coco,Aruran,1.65
Flare,Aruran,3.25
Fubuki,Aruran,1.88
Haato,Aruran,2.02
Iofi,Aruran,5.2
Izuru,Aruran,35.17
Kanata,Aruran,2.38
Kira,Aruran,51.82
Korone,Aruran,1.22
Lamy,Aruran,2.12
Luna,Aruran,2.68
Marine,Aruran,1.77
Matsuri,Aruran,2.29
Mel,Aruran,4.67
Miko,Aruran,4.61
Miyabi,Aruran,48.49
Moona,Aruran,4.77
Nene,Aruran,2.54
Noel,Aruran,1.92
Oga,Aruran,34.63
Okayu,Aruran,1.84
Pekora,Aruran,1.21
Polka,Aruran,2.14
Rikka,Aruran,26.1
Risu,Aruran,2.98
Roberu,Aruran,20.06
Roboco,Aruran,3.54
Rushia,Aruran,1.58
Shien,Aruran,30.75
Shion,Aruran,2.42
Sora,Aruran,4.03
Subaru,Aruran,2.62
Suisei,Aruran,2.62
Temma,Aruran,41.89
Towa,Aruran,3.49
Watame,Aruran,1.87
Aki,Astel,2.2
Aqua,Astel,1.64
Aruran,Astel,30.53
Ayame,Astel,2.85
AZki,Astel,6.35
Botan,Astel,1.66
Choco,Astel,3.56
Coco,Astel,1.31
Flare,Astel,2.57
Fubuki,Astel,1.45
Haato,Astel,1.67
Iofi,Astel,2.92
Izuru,Astel,41.45
Kanata,Astel,2.01
Kira,Astel,60.3
Korone,Astel,1.02
Lamy,Astel,1.78
Luna,Astel,2.26
Marine,Astel,1.55
Matsuri,Astel,2.59
Mel,Astel,3.86
Miko,Astel,4.69
Miyabi,Astel,53.17
Moona,Astel,2.74
Nene,Astel,2.37
Noel,Astel,1.58
Oga,Astel,25.62
Okayu,Astel,1.51
Pekora,Astel,1.02
Polka,Astel,1.83
Rikka,Astel,25.61
Risu,Astel,1.74
Roberu,Astel,18.37
Roboco,Astel,3.09
Rushia,Astel,1.35
Shien,Astel,30.72
Shion,Astel,2.19
Sora,Astel,3.26
Subaru,Astel,2.12
Suisei,Astel,2.16
Temma,Astel,45.01
Towa,Astel,3.16
Watame,Astel,1.45
Aki,Ayame,15.88
Aqua,Ayame,17.52
Aruran,Ayame,17.06
Astel,Ayame,21.52
AZki,Ayame,28.66
Botan,Ayame,16.69
Choco,Ayame,23.95
Coco,Ayame,12.14
Flare,Ayame,22.79
Fubuki,Ayame,15.48
Haato,Ayame,16.28
Iofi,Ayame,15.01
Izuru,Ayame,11.74
Kanata,Ayame,19.49
Kira,Ayame,14.54
Korone,Ayame,10.93
Lamy,Ayame,18.46
Luna,Ayame,20.06
Marine,Ayame,15.68
Matsuri,Ayame,22.46
Mel,Ayame,29.28
Miko,Ayame,30.56
Miyabi,Ayame,14.21
Moona,Ayame,13.2
Nene,Ayame,21.27
Noel,Ayame,16.81
Oga,Ayame,17.53
Okayu,Ayame,18.42
Pekora,Ayame,11.8
Polka,Ayame,17.68
Rikka,Ayame,15.2
