from,to,value
Amelia,Amelia,
Baelz,Amelia,11.35
Bijou,Amelia,13.83
Calli,Amelia,15.65
Fauna,Amelia,14.06
FuwaMoco,Amelia,9.42
Gura,Amelia,12.08
IRyS,Amelia,15.15
Ina,Amelia,12.96
Kiara,Amelia,13.16
Kronii,Amelia,15.63
Mumei,Amelia,20.92
Nerissa,Amelia,12.49
Shiori,Amelia,16.97
Amelia,Baelz,38.64
Bijou,Baelz,35.69
Calli,Baelz,38.3
Fauna,Baelz,34.92
FuwaMoco,Baelz,26.84
Gura,Baelz,23.98
IRyS,Baelz,44.22
Ina,Baelz,32.15
Kiara,Baelz,31.53
Kronii,Baelz,38.74
Mumei,Baelz,46.46
Nerissa,Baelz,32.24
Shiori,Baelz,42.72
Amelia,Bijou,35.46
Baelz,Bijou,26.87
Calli,Bijou,28.56
Fauna,Bijou,32.46
FuwaMoco,Bijou,25.78
Gura,Bijou,21.32
IRyS,Bijou,31.92
Ina,Bijou,26.51
Kiara,Bijou,26.12
Kronii,Bijou,29.69
Mumei,Bijou,34.93
Nerissa,Bijou,33.59
Shiori,Bijou,43.74
Amelia,Calli,21.3
Baelz,Calli,15.31
Bijou,Calli,15.17
Fauna,Calli,15.22
FuwaMoco,Calli,13.15
Gura,Calli,12.32
IRyS,Calli,17.97
Ina,Calli,14.3
Kiara,Calli,16.95
Kronii,Calli,18.36
Mumei,Calli,21.25
Nerissa,Calli,17.87
Shiori,Calli,21.22
Amelia,Fauna,38.72
Baelz,Fauna,28.23
Bijou,Fauna,34.87
Calli,Fauna,30.78
FuwaMoco,Fauna,23.14
Gura,Fauna,24.87
IRyS,Fauna,35.93
Ina,Fauna,30.31
Kiara,Fauna,29.71
Kronii,Fauna,36.06
Mumei,Fauna,43.05
Nerissa,Fauna,33.51
Shiori,Fauna,39.67
Amelia,FuwaMoco,31.56
Baelz,FuwaMoco,26.41
Bijou,FuwaMoco,33.71
Calli,FuwaMoco,32.37
Fauna,FuwaMoco,28.16
Gura,FuwaMoco,21.26
IRyS,FuwaMoco,30.49
Ina,FuwaMoco,25.7
Kiara,FuwaMoco,27.15
Kronii,FuwaMoco,26.75
Mumei,FuwaMoco,34.37
Nerissa,FuwaMoco,31.96
Shiori,FuwaMoco,40.76
Amelia,Gura,34.63
Baelz,Gura,20.2
Bijou,Gura,23.85
Calli,Gura,25.95
Fauna,Gura,25.9
FuwaMoco,Gura,18.19
IRyS,Gura,23.98
Ina,Gura,22.76
Kiara,Gura,21.78
Kronii,Gura,24.93
Mumei,Gura,31.85
Nerissa,Gura,21.28
Shiori,Gura,26.59
Amelia,IRyS,30.63
Baelz,IRyS,26.26
Bijou,IRyS,25.18
Calli,IRyS,26.7
Fauna,IRyS,26.38
FuwaMoco,IRyS,18.4
Gura,IRyS,16.9
Ina,IRyS,22.32
Kiara,IRyS,23.04
Kronii,IRyS,27.89
Mumei,IRyS,33.37
Nerissa,IRyS,22.7
Shiori,IRyS,30.44
Amelia,Ina,39.8
Baelz,Ina,28.98
Bijou,Ina,31.75
Calli,Ina,32.25
Fauna,Ina,33.79
FuwaMoco,Ina,23.54
Gura,Ina,24.36
IRyS,Ina,33.89
Kiara,Ina,31.92
Kronii,Ina,32.03
Mumei,Ina,39.09
Nerissa,Ina,26.69
Shiori,Ina,35.4
Amelia,Kiara,33.58
Baelz,Kiara,23.62
Bijou,Kiara,25.99
Calli,Kiara,31.76
Fauna,Kiara,27.53
FuwaMoco,Kiara,20.67
Gura,Kiara,19.38
IRyS,Kiara,29.07
Ina,Kiara,26.53
Kronii,Kiara,27.08
Mumei,Kiara,31.44
Nerissa,Kiara,25.28
Shiori,Kiara,30.27
Amelia,Kronii,33.88
Baelz,Kronii,24.65
Bijou,Kronii,25.1
Calli,Kronii,29.23
Fauna,Kronii,28.37
FuwaMoco,Kronii,17.29
Gura,Kronii,18.83
IRyS,Kronii,29.89
Ina,Kronii,22.61
Kiara,Kronii,22.99
Mumei,Kronii,36.74
Nerissa,Kronii,26.56
Shiori,Kronii,33.05
Amelia,Mumei,19.0
Baelz,Mumei,12.39
Bijou,Mumei,12.38
Calli,Mumei,14.18
Fauna,Mumei,14.2
FuwaMoco,Mumei,9.31
Gura,Mumei,10.09
IRyS,Mumei,14.99
Ina,Mumei,11.57
Kiara,Mumei,11.19
Kronii,Mumei,15.4
Nerissa,Mumei,13.14
Shiori,Mumei,16.9
Amelia,Nerissa,22.86
Baelz,Nerissa,17.33
Bijou,Nerissa,23.98
Calli,Nerissa,24.03
Fauna,Nerissa,22.27
FuwaMoco,Nerissa,17.45
Gura,Nerissa,13.58
IRyS,Nerissa,20.54
Ina,Nerissa,15.91
Kiara,Nerissa,18.14
Kronii,Nerissa,22.44
Mumei,Nerissa,26.48
Shiori,Nerissa,35.52
Amelia,Shiori,27.5
Baelz,Shiori,20.32
Bijou,Shiori,27.64
Calli,Shiori,25.26
Fauna,Shiori,23.34
FuwaMoco,Shiori,19.7
Gura,Shiori,15.02
IRyS,Shiori,24.39
Ina,Shiori,18.68
Kiara,Shiori,19.23
Kronii,Shiori,24.72
Mumei,Shiori,30.15
Nerissa,Shiori,31.44
