from,to,value
Anya,Anya,
Iofi,Anya,7.32
Kaela,Anya,1.17
Kobo,Anya,4.92
Moona,Anya,3.17
Ollie,Anya,3.92
Reine,Anya,7.04
Risu,Anya,3.38
Zeta,Anya,5.08
Anya,Iofi,18.48
Kaela,Iofi,3.76
Kobo,Iofi,7.2
Moona,Iofi,10.89
Ollie,Iofi,11.63
Reine,Iofi,10.77
Risu,Iofi,11.67
Zeta,Iofi,8.32
Anya,Kaela,11.85
Iofi,Kaela,15.01
Kobo,Kaela,12.88
Moona,Kaela,20.19
Ollie,Kaela,20.81
Reine,Kaela,15.32
Risu,Kaela,17.63
Zeta,Kaela,15.94
Anya,Kobo,6.16
Iofi,Kobo,3.56
Kaela,Kobo,1.6
Moona,Kobo,3.91
Ollie,Kobo,2.94
Reine,Kobo,3.11
Risu,Kobo,2.67
Zeta,Kobo,3.67
Anya,Moona,14.22
Iofi,Moona,19.32
Kaela,Moona,8.98
Kobo,Moona,14.02
Ollie,Moona,17.63
Reine,Moona,16.77
Risu,Moona,15.67
Zeta,Moona,14.25
Anya,Ollie,15.17
Iofi,Ollie,17.82
Kaela,Ollie,7.99
Kobo,Ollie,9.09
Moona,Ollie,15.22
Reine,Ollie,16.15
Risu,Ollie,11.22
Zeta,Ollie,10.86
Anya,Reine,16.11
Iofi,Reine,9.76
Kaela,Reine,3.48
Kobo,Reine,5.68
Moona,Reine,8.56
Ollie,Reine,9.55
Risu,Reine,6.14
Zeta,Reine,8.46
Anya,Risu,18.01
Iofi,Risu,24.58
Kaela,Risu,9.3
Kobo,Risu,11.36
Moona,Risu,18.6
Ollie,Risu,15.42
Reine,Risu,14.29
Zeta,Risu,13.12
Anya,Zeta,17.06
Iofi,Zeta,11.07
Kaela,Zeta,5.31
Kobo,Zeta,9.85
Moona,Zeta,10.68
Ollie,Zeta,9.42
Reine,Zeta,12.42
Risu,Zeta,8.28
