from,to,value
Aki,Aki,
Aqua,Aki,11.34
Ayame,Aki,10.9
AZki,Aki,22.02
Botan,Aki,14.89
Chloe,Aki,12.24
Choco,Aki,26.77
Flare,Aki,19.73
Fubuki,Aki,12.11
Iroha,Aki,13.1
Kanata,Aki,11.19
Korone,Aki,9.9
Koyori,Aki,10.29
Lamy,Aki,13.55
Laplus,Aki,11.04
Lui,Aki,17.01
Luna,Aki,14.48
Marine,Aki,8.93
Matsuri,Aki,16.08
Mel,Aki,24.06
Miko,Aki,9.61
Mio,Aki,16.06
Nene,Aki,13.48
Noel,Aki,14.48
Okayu,Aki,11.36
Pekora,Aki,8.18
Polka,Aki,18.36
Roboco,Aki,23.7
Shion,Aki,14.17
Sora,Aki,18.49
Subaru,Aki,9.77
Suisei,Aki,9.02
Towa,Aki,13.39
Watame,Aki,13.35
Aki,Aqua,26.71
Ayame,Aqua,25.54
AZki,Aqua,30.4
Botan,Aqua,24.82
Chloe,Aqua,28.96
Choco,Aqua,29.94
Flare,Aqua,26.61
Fubuki,Aqua,22.4
Iroha,Aqua,28.17
Kanata,Aqua,23.43
Korone,Aqua,18.75
Koyori,Aqua,21.04
Lamy,Aqua,25.76
Laplus,Aqua,25.05
Lui,Aqua,25.96
Luna,Aqua,21.42
Marine,Aqua,20.48
Matsuri,Aqua,29.09
Mel,Aqua,32.16
Miko,Aqua,20.58
Mio,Aqua,27.24
Nene,Aqua,25.37
Noel,Aqua,26.55
Okayu,Aqua,24.21
Pekora,Aqua,20.01
Polka,Aqua,28.2
Roboco,Aqua,27.35
Shion,Aqua,36.55
Sora,Aqua,26.59
Subaru,Aqua,20.47
Suisei,Aqua,20.78
Towa,Aqua,28.23
Watame,Aqua,22.75
Aki,Ayame,17.01
Aqua,Ayame,16.92
AZki,Ayame,18.51
Botan,Ayame,16.06
Chloe,Ayame,16.23
Choco,Ayame,20.88
Flare,Ayame,16.41
Fubuki,Ayame,15.7
Iroha,Ayame,16.91
Kanata,Ayame,12.15
Korone,Ayame,10.12
Koyori,Ayame,12.48
Lamy,Ayame,16.48
Laplus,Ayame,15.7
Lui,Ayame,15.35
Luna,Ayame,12.75
Marine,Ayame,11.45
Matsuri,Ayame,17.98
Mel,Ayame,24.05
Miko,Ayame,11.36
Mio,Ayame,18
Nene,Ayame,15.03
Noel,Ayame,15.49
Okayu,Ayame,13.31
Pekora,Ayame,9.8
Polka,Ayame,16.52
Roboco,Ayame,20.1
Shion,Ayame,21.27
Sora,Ayame,15.82
Subaru,Ayame,10.56
Suisei,Ayame,13.71
Towa,Ayame,16.21
Watame,Ayame,12.31
Aki,AZki,31.43
Aqua,AZki,18.42
Ayame,AZki,16.93
Botan,AZki,21.2
Chloe,AZki,18.61
Choco,AZki,30.08
Flare,AZki,24.04
Fubuki,AZki,16.04
Iroha,AZki,21.79
Kanata,AZki,16.31
Korone,AZki,12.97
Koyori,AZki,15.67
Lamy,AZki,19.38
Laplus,AZki,16.01
Lui,AZki,23.15
Luna,AZki,17.34
Marine,AZki,13.04
Matsuri,AZki,22.04
