from,to,value
Anya,Anya,
Iofi,Anya,15.82
Kaela,Anya,10.01
Kobo,Anya,4.53
Moona,Anya,11.28
Ollie,Anya,9.31
Reine,Anya,13.37
Risu,Anya,15.54
Zeta,Anya,7.88
Anya,Iofi,31.52
Kaela,Iofi,17.25
Kobo,Iofi,9.12
Moona,Iofi,23.07
Ollie,Iofi,17.6
Reine,Iofi,22.91
Risu,Iofi,31.29
Zeta,Iofi,14.69
Anya,Kaela,43
Iofi,Kaela,37.19
Kobo,Kaela,23.46
Moona,Kaela,33.6
Ollie,Kaela,29.48
Reine,Kaela,33.5
Risu,Kaela,42.86
Zeta,Kaela,33.75
Anya,Kobo,42.82
Iofi,Kobo,43.22
Kaela,Kobo,51.6
Moona,Kobo,43.9
Ollie,Kobo,37.15
Reine,Kobo,32.86
Risu,Kobo,49.13
Zeta,Kobo,47.85
Anya,Moona,39.71
Iofi,Moona,40.75
Kaela,Moona,27.53
Kobo,Moona,16.36
Ollie,Moona,26.39
Reine,Moona,30.74
Risu,Moona,44.12
Zeta,Moona,23.38
Anya,Ollie,43.99
Iofi,Ollie,41.77
Kaela,Ollie,32.44
Kobo,Ollie,18.59
Moona,Ollie,35.44
Reine,Ollie,35.75
Risu,Ollie,43.99
Zeta,Ollie,26.63
Anya,Reine,43.15
Iofi,Reine,37.11
Kaela,Reine,25.16
Kobo,Reine,11.23
Moona,Reine,28.18
Ollie,Reine,24.4
Risu,Reine,37.07
Zeta,Reine,19.28
Anya,Risu,34.15
Iofi,Risu,34.53
Kaela,Risu,21.93
Kobo,Risu,11.43
Moona,Risu,27.56
Ollie,Risu,20.46
Reine,Risu,25.26
Zeta,Risu,17.75
Anya,Zeta,43.51
Iofi,Zeta,40.71
Kaela,Zeta,43.37
Kobo,Zeta,27.96
Moona,Zeta,36.67
Ollie,Zeta,31.09
Reine,Zeta,32.98
Risu,Zeta,44.56
