from,to,value
Anya,Anya,
Iofi,Anya,20.6
Kaela,Anya,12.7
Kobo,Anya,6.23
Moona,Anya,18.16
Ollie,Anya,18.48
Reine,Anya,23.44
Risu,Anya,22.13
Zeta,Anya,14.74
Anya,Iofi,29
Kaela,Iofi,16.34
Kobo,Iofi,11.42
Moona,Iofi,25.78
Ollie,Iofi,22.75
Reine,Iofi,25.17
Risu,Iofi,30.81
Zeta,Iofi,19.25
Anya,Kaela,46.13
Iofi,Kaela,42.18
Kobo,Kaela,19.86
Moona,Kaela,43.09
Ollie,Kaela,42.82
Reine,Kaela,43.44
Risu,Kaela,47.1
Zeta,Kaela,39.1
Anya,Kobo,38.19
Iofi,Kobo,49.71
Kaela,Kobo,33.48
Moona,Kobo,39.25
Ollie,Kobo,35.86
Reine,Kobo,34.34
Risu,Kobo,43.32
Zeta,Kobo,42.55
Anya,Moona,28.62
Iofi,Moona,28.87
Kaela,Moona,18.69
Kobo,Moona,10.1
Ollie,Moona,25.82
Reine,Moona,27.98
Risu,Moona,31.45
Zeta,Moona,20.33
Anya,Ollie,35.49
Iofi,Ollie,31.05
Kaela,Ollie,22.63
Kobo,Ollie,11.24
Moona,Ollie,31.46
Reine,Ollie,33.93
Risu,Ollie,34.37
Zeta,Ollie,23.64
Anya,Reine,28.76
Iofi,Reine,21.95
Kaela,Reine,14.67
Kobo,Reine,6.88
Moona,Reine,21.78
Ollie,Reine,21.67
Risu,Reine,24.53
Zeta,Reine,16.99
Anya,Risu,29.87
Iofi,Risu,29.54
Kaela,Risu,17.49
Kobo,Risu,9.54
Moona,Risu,26.93
Ollie,Risu,24.15
Reine,Risu,26.98
Zeta,Risu,19.64
Anya,Zeta,39.73
Iofi,Zeta,36.88
Kaela,Zeta,29.01
Kobo,Zeta,18.72
Moona,Zeta,34.76
Ollie,Zeta,33.18
Reine,Zeta,37.34
Risu,Zeta,39.23
