from,to,value
Anya,Anya,
Iofi,Anya,15.75
Kaela,Anya,6.57
Kobo,Anya,4.66
Moona,Anya,14.16
Ollie,Anya,14.59
Reine,Anya,15.38
Risu,Anya,14.27
Zeta,Anya,9.77
Anya,Iofi,24.99
Kaela,Iofi,12.84
Kobo,Iofi,11.45
Moona,Iofi,30.2
Ollie,Iofi,26.43
Reine,Iofi,26.24
Risu,Iofi,31.61
Zeta,Iofi,18.26
Anya,Kaela,44.58
Iofi,Kaela,54.9
Kobo,Kaela,28.28
Moona,Kaela,58.19
Ollie,Kaela,55.94
Reine,Kaela,54.37
Risu,Kaela,53.56
Zeta,Kaela,46.94
Anya,Kobo,27.69
Iofi,Kobo,42.94
Kaela,Kobo,24.8
Moona,Kobo,45.47
Ollie,Kobo,34.38
Reine,Kobo,32.88
Risu,Kobo,36.78
Zeta,Kobo,36.56
Anya,Moona,28.86
Iofi,Moona,38.8
Kaela,Moona,17.48
Kobo,Moona,15.58
Ollie,Moona,33.03
Reine,Moona,32
Risu,Moona,36.73
Zeta,Moona,23.48
Anya,Ollie,30.55
Iofi,Ollie,34.88
Kaela,Ollie,17.27
Kobo,Ollie,12.11
Moona,Ollie,33.94
Reine,Ollie,31.83
Risu,Ollie,30.79
Zeta,Ollie,20.27
Anya,Reine,21.28
Iofi,Reine,22.89
Kaela,Reine,11.09
Kobo,Reine,7.65
Moona,Reine,21.74
Ollie,Reine,21.04
Risu,Reine,20.39
Zeta,Reine,14.46
Anya,Risu,22.57
Iofi,Risu,31.5
Kaela,Risu,12.48
Kobo,Risu,9.78
Moona,Risu,28.5
Ollie,Risu,23.25
Reine,Risu,23.3
Zeta,Risu,16.56
Anya,Zeta,35.99
Iofi,Zeta,42.4
Kaela,Zeta,25.49
Kobo,Zeta,22.65
Moona,Zeta,42.44
Ollie,Zeta,35.67
Reine,Zeta,38.5
Risu,Zeta,38.59
