from,to,value
Amelia,Amelia,
Baelz,Amelia,13.36
Bijou,Amelia,6.34
Calli,Amelia,10.72
Fauna,Amelia,13.74
FuwaMoco,Amelia,5.3
Gura,Amelia,11.44
Ina,Amelia,12.87
IRyS,Amelia,12.48
Kiara,Amelia,10.81
Kronii,Amelia,16.58
Mumei,Amelia,19.09
Nerissa,Amelia,6.98
Shiori,Amelia,7.74
Amelia,Baelz,38
Bijou,Baelz,17.65
Calli,Baelz,31.07
Fauna,Baelz,37.29
FuwaMoco,Baelz,16.54
Gura,Baelz,23.03
Ina,Baelz,31.12
IRyS,Baelz,40.57
Kiara,Baelz,27.97
Kronii,Baelz,46.37
Mumei,Baelz,49.41
Nerissa,Baelz,21.57
Shiori,Baelz,20.74
Amelia,Bijou,50.82
Baelz,Bijou,49.75
Calli,Bijou,43.34
Fauna,Bijou,53.64
FuwaMoco,Bijou,38.18
Gura,Bijou,36.68
Ina,Bijou,48.06
IRyS,Bijou,48.13
Kiara,Bijou,44.74
Kronii,Bijou,48.25
Mumei,Bijou,55.6
Nerissa,Bijou,48.53
Shiori,Bijou,47.38
Amelia,Calli,32.27
Baelz,Calli,32.88
Bijou,Calli,16.27
Fauna,Calli,27.71
FuwaMoco,Calli,14.35
Gura,Calli,20.39
Ina,Calli,29.48
IRyS,Calli,30.59
Kiara,Calli,27.83
Kronii,Calli,35.85
Mumei,Calli,33.56
Nerissa,Calli,20.86
Shiori,Calli,19.58
Amelia,Fauna,30.82
Baelz,Fauna,29.41
Bijou,Fauna,15.01
Calli,Fauna,20.65
FuwaMoco,Fauna,12.29
Gura,Fauna,19.13
Ina,Fauna,27.74
IRyS,Fauna,26.41
Kiara,Fauna,22.64
Kronii,Fauna,33.44
Mumei,Fauna,36.57
Nerissa,Fauna,18.3
Shiori,Fauna,16.78
Amelia,FuwaMoco,42.39
Baelz,FuwaMoco,46.51
Bijou,FuwaMoco,38.09
Calli,FuwaMoco,38.13
Fauna,FuwaMoco,43.83
Gura,FuwaMoco,31.88
Ina,FuwaMoco,40.18
IRyS,FuwaMoco,45.45
Kiara,FuwaMoco,40.52
Kronii,FuwaMoco,39.62
Mumei,FuwaMoco,52.27
Nerissa,FuwaMoco,38.13
Shiori,FuwaMoco,41.18
Amelia,Gura,47.68
Baelz,Gura,33.76
Bijou,Gura,19.08
Calli,Gura,28.24
Fauna,Gura,35.56
FuwaMoco,Gura,16.62
Ina,Gura,32.38
IRyS,Gura,31.13
Kiara,Gura,27.13
Kronii,Gura,37.17
Mumei,Gura,43.61
Nerissa,Gura,19.46
Shiori,Gura,18.75
Amelia,Ina,25.44
Baelz,Ina,21.62
Bijou,Ina,11.85
Calli,Ina,19.36
Fauna,Ina,24.44
FuwaMoco,Ina,9.93
Gura,Ina,15.35
IRyS,Ina,19.04
Kiara,Ina,18.03
Kronii,Ina,24.69
Mumei,Ina,25.72
Nerissa,Ina,12.97
Shiori,Ina,11.58
Amelia,IRyS,31.52
Baelz,IRyS,36.02
Bijou,IRyS,15.16
Calli,IRyS,25.67
Fauna,IRyS,29.73
FuwaMoco,IRyS,14.35
Gura,IRyS,18.85
Ina,IRyS,24.33
Kiara,IRyS,23.11
Kronii,IRyS,36.17
Mumei,IRyS,38.41
Nerissa,IRyS,18.75
Shiori,IRyS,17.44
Amelia,Kiara,39.35
Baelz,Kiara,35.79
Bijou,Kiara,20.32
Calli,Kiara,33.66
Fauna,Kiara,36.74
FuwaMoco,Kiara,18.45
Gura,Kiara,23.69
Ina,Kiara,33.22
IRyS,Kiara,33.3
Kronii,Kiara,35.61
Mumei,Kiara,39.33
Nerissa,Kiara,26.65
Shiori,Kiara,21.9
Amelia,Kronii,20.6
Baelz,Kronii,20.26
Bijou,Kronii,7.48
Calli,Kronii,14.8
Fauna,Kronii,18.52
FuwaMoco,Kronii,6.16
Gura,Kronii,11.08
Ina,Kronii,15.52
IRyS,Kronii,17.8
Kiara,Kronii,12.16
Mumei,Kronii,24.9
Nerissa,Kronii,10.72
Shiori,Kronii,9.79
Amelia,Mumei,30.02
Baelz,Mumei,27.32
Bijou,Mumei,10.91
Calli,Mumei,17.53
Fauna,Mumei,25.64
FuwaMoco,Mumei,10.28
Gura,Mumei,16.45
Ina,Mumei,20.47
IRyS,Mumei,23.92
Kiara,Mumei,16.99
Kronii,Mumei,31.51
Nerissa,Mumei,13.02
Shiori,Mumei,13.54
Amelia,Nerissa,41.3
Baelz,Nerissa,44.86
Bijou,Nerissa,35.81
Calli,Nerissa,41
Fauna,Nerissa,48.25
FuwaMoco,Nerissa,28.21
Gura,Nerissa,27.61
Ina,Nerissa,38.82
IRyS,Nerissa,43.93
Kiara,Nerissa,43.31
Kronii,Nerissa,51.02
Mumei,Nerissa,48.97
Shiori,Nerissa,45.56
Amelia,Shiori,34.41
Baelz,Shiori,32.43
Bijou,Shiori,26.28
Calli,Shiori,28.92
Fauna,Shiori,33.27
FuwaMoco,Shiori,22.89
Gura,Shiori,19.99
Ina,Shiori,26.05
IRyS,Shiori,30.69
Kiara,Shiori,26.75
Kronii,Shiori,35.05
Mumei,Shiori,38.28
Nerissa,Shiori,34.24
