from,to,value
Aki,Aki,
Ao,Aki,11.51
Aqua,Aki,7.7
Ayame,Aki,12.98
AZki,Aki,22.73
Botan,Aki,14.21
Chloe,Aki,13.39
Choco,Aki,25.33
Flare,Aki,19.83
Fubuki,Aki,12.95
Hajime,Aki,11.06
Iroha,Aki,17.88
Kanade,Aki,10.47
Kanata,Aki,18.44
Korone,Aki,11.89
Koyori,Aki,11.33
Lamy,Aki,17.13
Laplus,Aki,13.91
Lui,Aki,15.43
Luna,Aki,21.35
Marine,Aki,10.18
Matsuri,Aki,23.42
Mel,Aki,29.8
Miko,Aki,12.76
Mio,Aki,20.1
Nene,Aki,20.94
Noel,Aki,19.38
Okayu,Aki,15.46
Pekora,Aki,9.23
Polka,Aki,19.71
Raden,Aki,10.38
Ririka,Aki,11.08
Roboco,Aki,33.31
Shion,Aki,17.7
Sora,Aki,23.16
Subaru,Aki,13.29
Suisei,Aki,13.61
Towa,Aki,19.6
Watame,Aki,18.99
Aki,Ao,28.14
Aqua,Ao,15.89
Ayame,Ao,22.79
AZki,Ao,29.56
Botan,Ao,23.06
Chloe,Ao,25.15
Choco,Ao,30.62
Flare,Ao,25.8
Fubuki,Ao,21.33
Hajime,Ao,37.23
Iroha,Ao,29.88
Kanade,Ao,38.48
Kanata,Ao,28.03
Korone,Ao,17.3
Koyori,Ao,19.4
Lamy,Ao,25.99
Laplus,Ao,30.9
Lui,Ao,24.92
Luna,Ao,21.85
Marine,Ao,19.47
Matsuri,Ao,28.57
Mel,Ao,30.71
Miko,Ao,19.68
Mio,Ao,26.15
Nene,Ao,25.58
Noel,Ao,28.47
Okayu,Ao,22.65
Pekora,Ao,16.1
Polka,Ao,26.48
Raden,Ao,32.36
Ririka,Ao,37.35
Roboco,Ao,37.76
Shion,Ao,27.65
Sora,Ao,26.08
Subaru,Ao,20.14
Suisei,Ao,26.7
Towa,Ao,27.86
Watame,Ao,20.87
Aki,Aqua,21.51
Ao,Aqua,18.16
Ayame,Aqua,26.45
AZki,Aqua,22.66
Botan,Aqua,18.39
Chloe,Aqua,22.36
Choco,Aqua,23.75
Flare,Aqua,20.35
Fubuki,Aqua,18.59
Hajime,Aqua,17.89
Iroha,Aqua,23.55
Kanade,Aqua,19.42
Kanata,Aqua,23.69
Korone,Aqua,17.11
Koyori,Aqua,15.88
Lamy,Aqua,21.65
Laplus,Aqua,25.37
Lui,Aqua,17.14
Luna,Aqua,20.57
Marine,Aqua,18.65
Matsuri,Aqua,26.97
Mel,Aqua,25.37
Miko,Aqua,17.59
Mio,Aqua,20.38
Nene,Aqua,22.4
Noel,Aqua,22.38
Okayu,Aqua,18.41
Pekora,Aqua,16.33
Polka,Aqua,19.15
Raden,Aqua,15.77
Ririka,Aqua,17.7
Roboco,Aqua,28.34
Shion,Aqua,34.82
Sora,Aqua,20.35
Subaru,Aqua,15.93
Suisei,Aqua,22.03
Towa,Aqua,32.51
Watame,Aqua,17.82
Aki,Ayame,11.39
Ao,Ayame,8.18
Aqua,Ayame,8.3
AZki,Ayame,13.72
Botan,Ayame,8.48
Chloe,Ayame,10.93
Choco,Ayame,12.62
Flare,Ayame,10.29
Fubuki,Ayame,9.76
Hajime,Ayame,7.72
Iroha,Ayame,13.28
Kanade,Ayame,8.16
Kanata,Ayame,11.06
Korone,Ayame,6.46
Koyori,Ayame,6.89
Lamy,Ayame,11.7
Laplus,Ayame,12.51
Lui,Ayame,8.49
Luna,Ayame,9.61
Marine,Ayame,7.66
Matsuri,Ayame,13.48
Mel,Ayame,14.67
Miko,Ayame,6.98
Mio,Ayame,13.47
Nene,Ayame,10.94
Noel,Ayame,12.15
Okayu,Ayame,8.47
Pekora,Ayame,5.87
Polka,Ayame,9.35
Raden,Ayame,6.94
Ririka,Ayame,7.38
Roboco,Ayame,17.46
Shion,Ayame,17.49
Sora,Ayame,10.74
Subaru,Ayame,7.13
Suisei,Ayame,9.34
Towa,Ayame,14.45
Watame,Ayame,9.52
Aki,AZki,28.93
Ao,AZki,15.39
Aqua,AZki,10.33
Ayame,AZki,19.9
Botan,AZki,16.43
Chloe,AZki,17.83
Choco,AZki,25.47
Flare,AZki,22.66
Fubuki,AZki,16.59
Hajime,AZki,14.49
Iroha,AZki,25.22
Kanade,AZki,15.44
Kanata,AZki,24.98
Korone,AZki,12.18
Koyori,AZki,14.53
Lamy,AZki,21.38
Laplus,AZki,18.11
Lui,AZki,17.65
Luna,AZki,20.35
Marine,AZki,13.02
Matsuri,AZki,24.56
Mel,AZki,26.54
Miko,AZki,14.05
Mio,AZki,26.33
Nene,AZki,20.81
Noel,AZki,21.76
Okayu,AZki,16.64
Pekora,AZki,10.99
Polka,AZki,20.98
Raden,AZki,13.31
Ririka,AZki,14.58
Roboco,AZki,34.87
Shion,AZki,23.29
Sora,AZki,26.27
Subaru,AZki,14.89
Suisei,AZki,17.68
Towa,AZki,24.3
Watame,AZki,19.77
Aki,Botan,35.26
Ao,Botan,23.4
Aqua,Botan,16.33
Ayame,Botan,23.97
AZki,Botan,32.03
Chloe,Botan,23.89
Choco,Botan,35.46
Flare,Botan,31.86
Fubuki,Botan,23.67
Hajime,Botan,22.69
Iroha,Botan,29.57
Kanade,Botan,20.8
Kanata,Botan,31.78
Korone,Botan,27.49
Koyori,Botan,22.98
Lamy,Botan,34.01
Laplus,Botan,28.38
Lui,Botan,27.63
Luna,Botan,33.01
Marine,Botan,20.14
Matsuri,Botan,31.2
Mel,Botan,33.39
Miko,Botan,22.17
Mio,Botan,32.96
Nene,Botan,32.45
Noel,Botan,30.92
Okayu,Botan,27.23
Pekora,Botan,20.87
Polka,Botan,33.7
Raden,Botan,21.7
Ririka,Botan,22.66
Roboco,Botan,43.62
Shion,Botan,30.9
Sora,Botan,28.92
Subaru,Botan,26.77
Suisei,Botan,25.69
Towa,Botan,32.68
Watame,Botan,27.4
Aki,Chloe,27.21
Ao,Chloe,20.9
Aqua,Chloe,16.26
Ayame,Chloe,25.32
AZki,Chloe,28.46
Botan,Chloe,19.56
Choco,Chloe,28.48
Flare,Chloe,24.61
Fubuki,Chloe,21.06
Hajime,Chloe,20.53
Iroha,Chloe,30.63
Kanade,Chloe,20.79
Kanata,Chloe,30.09
Korone,Chloe,17.26
Koyori,Chloe,19.76
Lamy,Chloe,29.68
Laplus,Chloe,30.2
Lui,Chloe,22.23
Luna,Chloe,24.77
Marine,Chloe,20.93
Matsuri,Chloe,30.83
Mel,Chloe,33.35
Miko,Chloe,18.58
Mio,Chloe,24.72
Nene,Chloe,27.44
Noel,Chloe,29.55
Okayu,Chloe,21.43
Pekora,Chloe,16.01
Polka,Chloe,24.41
Raden,Chloe,18.76
Ririka,Chloe,20.81
Roboco,Chloe,38.3
Shion,Chloe,33.58
Sora,Chloe,24.34
Subaru,Chloe,18.04
Suisei,Chloe,21.55
Towa,Chloe,27.24
Watame,Chloe,22.25
Aki,Choco,34.93
Ao,Choco,17.26
Aqua,Choco,11.72
Ayame,Choco,19.84
AZki,Choco,27.59
Botan,Choco,19.7
Chloe,Choco,19.33
Flare,Choco,25.34
Fubuki,Choco,18.46
Hajime,Choco,15.91
Iroha,Choco,24.68
Kanade,Choco,14.99
Kanata,Choco,24.89
Korone,Choco,15.33
Koyori,Choco,15.91
Lamy,Choco,23.85
Laplus,Choco,20.82
Lui,Choco,20.93
Luna,Choco,28.32
Marine,Choco,15.22
Matsuri,Choco,31.25
Mel,Choco,37.53
Miko,Choco,15.78
Mio,Choco,27.12
Nene,Choco,25.14
Noel,Choco,28.29
Okayu,Choco,20.12
Pekora,Choco,12.48
Polka,Choco,25.72
Raden,Choco,14.94
Ririka,Choco,16.62
Roboco,Choco,42.71
Shion,Choco,25.35
Sora,Choco,25.87
Subaru,Choco,18.7
Suisei,Choco,18.47
Towa,Choco,26.48
Watame,Choco,22.28
Aki,Flare,42.71
Ao,Flare,22.73
Aqua,Flare,15.69
Ayame,Flare,25.26
AZki,Flare,38.34
Botan,Flare,27.65
Chloe,Flare,26.09
Choco,Flare,39.59
Fubuki,Flare,25.8
Hajime,Flare,21.75
Iroha,Flare,33.02
Kanade,Flare,20.73
Kanata,Flare,36.42
Korone,Flare,21.2
Koyori,Flare,22.21
Lamy,Flare,32.58
Laplus,Flare,26.49
Lui,Flare,28.14
Luna,Flare,31.44
Marine,Flare,23.78
Matsuri,Flare,35.55
Mel,Flare,38.2
Miko,Flare,23.05
Mio,Flare,35.1
Nene,Flare,32.77
Noel,Flare,38.49
Okayu,Flare,27.29
Pekora,Flare,18.98
Polka,Flare,35.07
Raden,Flare,20.83
Ririka,Flare,22.09
Roboco,Flare,47.95
Shion,Flare,31.76
Sora,Flare,34.95
Subaru,Flare,23.98
Suisei,Flare,27.69
Towa,Flare,33.64
Watame,Flare,30.69
Aki,Fubuki,37.59
Ao,Fubuki,25.33
Aqua,Fubuki,19.31
Ayame,Fubuki,32.27
AZki,Fubuki,37.84
Botan,Fubuki,27.69
Chloe,Fubuki,30.09
Choco,Fubuki,38.88
Flare,Fubuki,34.77
Hajime,Fubuki,23.81
Iroha,Fubuki,38.97
Kanade,Fubuki,23.47
Kanata,Fubuki,35.36
Korone,Fubuki,24.03
