from,to,value
Aki,Aki,
Ao,Aki,5.69
Ayame,Aki,5.14
AZki,Aki,5.5
Botan,Aki,6.84
Chihaya,Aki,4.48
Chloe,Aki,4.22
Choco,Aki,9.82
Flare,Aki,9.09
Fubuki,Aki,4.82
Haato,Aki,7.67
Hajime,Aki,3.89
Iroha,Aki,6.07
Kanade,Aki,4.02
Kanata,Aki,4.61
Korone,Aki,4.14
Koyori,Aki,4.06
Lamy,Aki,4.9
Laplus,Aki,6.02
Lui,Aki,5.91
Luna,Aki,5.66
Marine,Aki,4.43
Matsuri,Aki,6.66
Miko,Aki,3.55
Mio,Aki,5.34
Nene,Aki,5.93
Niko,Aki,5.71
Noel,Aki,5.39
Okayu,Aki,3.83
Pekora,Aki,2.98
Polka,Aki,5.87
Raden,Aki,3.54
Riona,Aki,6.7
Ririka,Aki,6.13
Roboco,Aki,11.38
Shion,Aki,4.78
Sora,Aki,6.42
Su,Aki,5.02
Subaru,Aki,3.64
Suisei,Aki,4.8
Towa,Aki,6.94
Vivi,Aki,4.86
Watame,Aki,5.49
Aki,Ao,12.85
Ayame,Ao,13.95
AZki,Ao,17.28
Botan,Ao,12.02
Chihaya,Ao,15.45
Chloe,Ao,10.49
Choco,Ao,27.61
Flare,Ao,14.57
Fubuki,Ao,11.78
Haato,Ao,14.14
Hajime,Ao,16.59
Iroha,Ao,29.4
Kanade,Ao,14.28
Kanata,Ao,12.65
Korone,Ao,12.21
Koyori,Ao,11.58
Lamy,Ao,13.02
Laplus,Ao,17.03
Lui,Ao,15.1
Luna,Ao,10.47
Marine,Ao,19.37
Matsuri,Ao,14.05
Miko,Ao,9.65
Mio,Ao,15.81
Nene,Ao,14.04
Niko,Ao,17.1
Noel,Ao,14.94
Okayu,Ao,12.22
Pekora,Ao,9.6
Polka,Ao,16.02
Raden,Ao,16.53
Riona,Ao,16.8
Ririka,Ao,17.49
Roboco,Ao,18.72
Shion,Ao,12.81
Sora,Ao,12.25
Su,Ao,16.19
Subaru,Ao,13.19
Suisei,Ao,12.72
Towa,Ao,16.34
Vivi,Ao,13.34
Watame,Ao,13.36
Aki,Ayame,10.57
Ao,Ayame,12.7
AZki,Ayame,13.07
Botan,Ayame,9.62
Chihaya,Ayame,9.28
Chloe,Ayame,12.22
Choco,Ayame,18.68
Flare,Ayame,13.25
Fubuki,Ayame,12.06
Haato,Ayame,11.56
Hajime,Ayame,9.53
Iroha,Ayame,11.44
Kanade,Ayame,9.05
Kanata,Ayame,11.63
Korone,Ayame,13.29
Koyori,Ayame,8.49
Lamy,Ayame,11.7
Laplus,Ayame,15.04
Lui,Ayame,12.33
Luna,Ayame,9.34
Marine,Ayame,11.37
Matsuri,Ayame,11.79
Miko,Ayame,8.15
Mio,Ayame,13.46
Nene,Ayame,13.24
Niko,Ayame,10.4
Noel,Ayame,11.62
Okayu,Ayame,11.76
Pekora,Ayame,6.99
Polka,Ayame,12.06
Raden,Ayame,6.5
Riona,Ayame,11.73
Ririka,Ayame,10.51
Roboco,Ayame,17.43
Shion,Ayame,19.22
Sora,Ayame,12.48
Su,Ayame,11.06
Subaru,Ayame,8.66
Suisei,Ayame,12.3
Towa,Ayame,14.16
Vivi,Ayame,9.69
Watame,Ayame,10.43
Aki,AZki,19.61
Ao,AZki,27.26
Ayame,AZki,22.65
Botan,AZki,19.13
Chihaya,AZki,24.46
Chloe,AZki,20.32
Choco,AZki,34.24
Flare,AZki,24.03
Fubuki,AZki,17.59
Haato,AZki,20.62
Hajime,AZki,16.68
Iroha,AZki,37.34
Kanade,AZki,16.14
Kanata,AZki,22.83
Korone,AZki,17.21
Koyori,AZki,19.89
Lamy,AZki,21.66
Laplus,AZki,19.86
Lui,AZki,19.61
Luna,AZki,18.27
Marine,AZki,23.86
Matsuri,AZki,20.93
Miko,AZki,14.28
Mio,AZki,23.17
Nene,AZki,21.94
Niko,AZki,19.51
Noel,AZki,24.38
Okayu,AZki,18.12
Pekora,AZki,13.78
Polka,AZki,21.64
Raden,AZki,15.37
Riona,AZki,21.61
Ririka,AZki,22.43
Roboco,AZki,32.67
Shion,AZki,22.28
Sora,AZki,27.33
Su,AZki,20.07
Subaru,AZki,16.47
Suisei,AZki,21.48
Towa,AZki,27.35
Vivi,AZki,17.49
Watame,AZki,20.18
Aki,Botan,15.61
Ao,Botan,12.13
Ayame,Botan,10.67
AZki,Botan,12.24
Chihaya,Botan,10.36
Chloe,Botan,7.57
Choco,Botan,16.01
Flare,Botan,15.4
Fubuki,Botan,9.47
Haato,Botan,11.36
Hajime,Botan,9.47
Iroha,Botan,7.7
Kanade,Botan,8.78
Kanata,Botan,10.18
Korone,Botan,13.72
Koyori,Botan,9.97
Lamy,Botan,14.63
Laplus,Botan,11.79
Lui,Botan,14.41
Luna,Botan,11.82
Marine,Botan,11.32
Matsuri,Botan,10.37
Miko,Botan,8.44
Mio,Botan,14.09
Nene,Botan,13.62
Niko,Botan,12.41
Noel,Botan,12.09
Okayu,Botan,10.4
Pekora,Botan,7.65
Polka,Botan,14.54
Raden,Botan,11
Riona,Botan,11.77
Ririka,Botan,13.7
Roboco,Botan,13.31
Shion,Botan,9.34
Sora,Botan,11.12
Su,Botan,9.27
Subaru,Botan,11.44
Suisei,Botan,9.49
Towa,Botan,15.8
Vivi,Botan,9.78
Watame,Botan,11.54
Aki,Chihaya,18.38
Ao,Chihaya,28.05
Ayame,Chihaya,18.49
AZki,Chihaya,28.14
Botan,Chihaya,18.62
Chloe,Chihaya,17.24
Choco,Chihaya,26.05
Flare,Chihaya,21.29
Fubuki,Chihaya,17.65
Haato,Chihaya,21.61
