from,to,value
Anya,Anya,
Iofi,Anya,23.51
Kaela,Anya,13.36
Kobo,Anya,9.51
Moona,Anya,21.14
Ollie,Anya,11.17
Reine,Anya,16.8
Risu,Anya,21.5
Zeta,Anya,10.43
Anya,Iofi,21.49
Kaela,Iofi,12.26
Kobo,Iofi,9.8
Moona,Iofi,25.02
Ollie,Iofi,11.09
Reine,Iofi,13.05
Risu,Iofi,22.76
Zeta,Iofi,10.75
Anya,Kaela,28.09
Iofi,Kaela,28.18
Kobo,Kaela,34.58
Moona,Kaela,29.74
Ollie,Kaela,20.25
Reine,Kaela,22.54
Risu,Kaela,30.01
Zeta,Kaela,36.97
Anya,Kobo,27.5
Iofi,Kobo,30.99
Kaela,Kobo,47.55
Moona,Kobo,32.54
Ollie,Kobo,20.98
Reine,Kobo,21.2
Risu,Kobo,33.33
Zeta,Kobo,45.04
Anya,Moona,24.49
Iofi,Moona,31.71
Kaela,Moona,16.39
Kobo,Moona,13.04
Ollie,Moona,14.51
Reine,Moona,16.1
Risu,Moona,28.75
Zeta,Moona,14.41
Anya,Ollie,35.75
Iofi,Ollie,38.84
Kaela,Ollie,30.84
Kobo,Ollie,23.24
Moona,Ollie,40.08
Reine,Ollie,30.35
Risu,Ollie,37.9
Zeta,Ollie,25.84
Anya,Reine,36.27
Iofi,Reine,30.82
Kaela,Reine,23.15
Kobo,Reine,15.83
Moona,Reine,29.99
Ollie,Reine,20.46
Risu,Reine,32.25
Zeta,Reine,17.45
Anya,Risu,29.63
Iofi,Risu,34.31
Kaela,Risu,19.67
Kobo,Risu,15.89
Moona,Risu,34.2
Ollie,Risu,16.31
Reine,Risu,20.59
Zeta,Risu,16.96
Anya,Zeta,25.14
Iofi,Zeta,28.36
Kaela,Zeta,42.41
Kobo,Zeta,37.58
Moona,Zeta,29.99
Ollie,Zeta,19.46
Reine,Zeta,19.5
Risu,Zeta,29.67
