from,to,value
Aruran,Aruran,
Aruran,Astel,15.66
Aruran,Fuma,29.96
Aruran,Gamma,39.7
Aruran,Izuru,10.94
Aruran,Miyabi,23.3
Aruran,Oga,24.42
Aruran,Rikka,16.1
Aruran,Rio,35.21
Aruran,Roberu,42.92
Aruran,Shien,17
Aruran,Temma,22.7
Aruran,Uyu,38.8
Astel,Aruran,23.43
Astel,Fuma,38.23
Astel,Gamma,29.04
Astel,Izuru,19.39
Astel,Miyabi,24.66
Astel,Oga,15.25
Astel,Rikka,14.69
Astel,Rio,36.88
Astel,Roberu,28.25
Astel,Shien,11.66
Astel,Temma,18.27
Astel,Uyu,38.57
Fuma,Aruran,30.89
Fuma,Astel,26.33
Fuma,Gamma,43.55
Fuma,Izuru,16.45
Fuma,Miyabi,22.93
Fuma,Oga,18.92
Fuma,Rikka,16.45
Fuma,Rio,44.86
Fuma,Roberu,37.37
Fuma,Shien,16.99
Fuma,Temma,19.85
Fuma,Uyu,49.5
Gamma,Aruran,28.7
Gamma,Astel,14.02
Gamma,Fuma,30.54
Gamma,Izuru,10.29
Gamma,Miyabi,17.49
Gamma,Oga,18.25
Gamma,Rikka,12.67
Gamma,Rio,31.46
Gamma,Roberu,42.66
Gamma,Shien,14.29
Gamma,Temma,15.59
Gamma,Uyu,39.47
Izuru,Aruran,24.83
Izuru,Astel,29.42
Izuru,Fuma,36.22
Izuru,Gamma,32.31
Izuru,Miyabi,33.16
Izuru,Oga,21.26
Izuru,Rikka,21.6
Izuru,Rio,37.07
Izuru,Roberu,31.97
Izuru,Shien,16.5
Izuru,Temma,25.34
Izuru,Uyu,36.39
Miyabi,Aruran,40.18
Miyabi,Astel,28.42
Miyabi,Fuma,38.37
Miyabi,Gamma,41.73
Miyabi,Izuru,25.19
Miyabi,Oga,25.58
Miyabi,Rikka,23.77
Miyabi,Rio,44.32
Miyabi,Roberu,37.34
Miyabi,Shien,19.64
Miyabi,Temma,41.99
Miyabi,Uyu,46.38
Oga,Aruran,29.61
Oga,Astel,12.35
Oga,Fuma,22.25
Oga,Gamma,30.61
Oga,Izuru,11.35
Oga,Miyabi,17.98
Oga,Rikka,14.53
Oga,Rio,26.52
Oga,Roberu,37.78
Oga,Shien,24.89
Oga,Temma,16.17
Oga,Uyu,28.07
Rikka,Aruran,26
Rikka,Astel,15.84
Rikka,Fuma,25.76
Rikka,Gamma,28.3
Rikka,Izuru,15.36
Rikka,Miyabi,22.25
Rikka,Oga,19.35
Rikka,Rio,29.63
Rikka,Roberu,30.11
Rikka,Shien,19.23
Rikka,Temma,18.26
Rikka,Uyu,33.37
Rio,Aruran,32.78
Rio,Astel,22.94
Rio,Fuma,40.52
Rio,Gamma,40.52
Rio,Izuru,15.2
Rio,Miyabi,23.92
Rio,Oga,20.36
Rio,Rikka,17.09
Rio,Roberu,36.12
Rio,Shien,17.85
Rio,Temma,19.87
Rio,Uyu,50.35
Roberu,Aruran,16.09
Roberu,Astel,7.08
Roberu,Fuma,13.59
Roberu,Gamma,22.13
Roberu,Izuru,5.28
Roberu,Miyabi,8.12
Roberu,Oga,11.68
Roberu,Rikka,6.99
Roberu,Rio,14.55
Roberu,Shien,7.69
Roberu,Temma,7.89
Roberu,Uyu,16.76
Shien,Aruran,37.52
Shien,Astel,17.19
Shien,Fuma,36.36
Shien,Gamma,43.64
Shien,Izuru,16.03
Shien,Miyabi,25.12
Shien,Oga,45.29
Shien,Rikka,26.28
Shien,Rio,42.31
Shien,Roberu,45.29
Shien,Temma,23.97
Shien,Uyu,42.15
Temma,Aruran,43.47
Temma,Astel,23.39
Temma,Fuma,36.87
Temma,Gamma,41.32
Temma,Izuru,21.38
Temma,Miyabi,46.63
Temma,Oga,25.54
Temma,Rikka,21.66
Temma,Rio,40.89
Temma,Roberu,40.32
Temma,Shien,20.8
Temma,Uyu,44.62
Uyu,Aruran,23.74
Uyu,Astel,15.77
Uyu,Fuma,29.38
Uyu,Gamma,33.41
Uyu,Izuru,9.81
Uyu,Miyabi,16.45
Uyu,Oga,14.16
Uyu,Rikka,12.65
Uyu,Rio,33.09
Uyu,Roberu,27.36
Uyu,Shien,11.69
Uyu,Temma,14.25
