from,to,value
Amelia,Amelia,
Baelz,Amelia,32.29
Calli,Amelia,30.69
Fauna,Amelia,35.57
Gura,Amelia,24.79
Ina,Amelia,51.14
IRyS,Amelia,41
Kiara,Amelia,39.51
Kronii,Amelia,29.67
Mumei,Amelia,33.26
Sana,Amelia,44.28
Amelia,Baelz,22.99
Calli,Baelz,23.56
Fauna,Baelz,28.66
Gura,Baelz,17.5
Ina,Baelz,33.51
IRyS,Baelz,43.13
Kiara,Baelz,30.19
Kronii,Baelz,27.16
Mumei,Baelz,27.51
Sana,Baelz,38.27
Amelia,Calli,34.76
Baelz,Calli,37.48
Fauna,Calli,35.08
Gura,Calli,24.26
Ina,Calli,50.53
IRyS,Calli,46.76
Kiara,Calli,45.43
Kronii,Calli,32.24
Mumei,Calli,33.27
Sana,Calli,47.79
Amelia,Fauna,31.26
Baelz,Fauna,35.38
Calli,Fauna,27.23
Gura,Fauna,22.03
Ina,Fauna,42.98
IRyS,Fauna,45.01
Kiara,Fauna,35.96
Kronii,Fauna,32.74
Mumei,Fauna,36.92
Sana,Fauna,48.43
Amelia,Gura,42.38
Baelz,Gura,42.02
Calli,Gura,36.64
Fauna,Gura,42.86
Ina,Gura,56.38
IRyS,Gura,49.67
Kiara,Gura,43.81
Kronii,Gura,37.75
Mumei,Gura,41.88
Sana,Gura,50.68
Amelia,Ina,16.18
Baelz,Ina,14.89
Calli,Ina,14.12
Fauna,Ina,15.47
Gura,Ina,10.43
IRyS,Ina,20.62
Kiara,Ina,20.27
Kronii,Ina,13.03
Mumei,Ina,15.03
Sana,Ina,24.32
Amelia,IRyS,19.52
Baelz,IRyS,28.85
Calli,IRyS,19.66
Fauna,IRyS,24.39
Gura,IRyS,13.83
Ina,IRyS,31.04
Kiara,IRyS,26.59
Kronii,IRyS,21.68
Mumei,IRyS,22.13
Sana,IRyS,33.4
Amelia,Kiara,26.41
Baelz,Kiara,28.35
Calli,Kiara,26.82
Fauna,Kiara,27.35
Gura,Kiara,17.13
Ina,Kiara,42.82
IRyS,Kiara,37.33
Kronii,Kiara,22.12
Mumei,Kiara,24.03
Sana,Kiara,40.84
Amelia,Kronii,32.27
Baelz,Kronii,41.51
Calli,Kronii,30.97
Fauna,Kronii,40.53
Gura,Kronii,24.02
Ina,Kronii,44.8
IRyS,Kronii,49.55
Kiara,Kronii,36
Mumei,Kronii,39.9
Sana,Kronii,48.16
Amelia,Mumei,27.31
Baelz,Mumei,31.73
Calli,Mumei,24.12
Fauna,Mumei,34.49
Gura,Mumei,20.11
Ina,Mumei,38.99
IRyS,Mumei,38.15
Kiara,Mumei,29.51
Kronii,Mumei,30.11
Sana,Mumei,39.14
Amelia,Sana,15.76
Baelz,Sana,19.13
Calli,Sana,15.02
Fauna,Sana,19.61
Gura,Sana,10.55
Ina,Sana,27.36
IRyS,Sana,24.97
Kiara,Sana,21.75
Kronii,Sana,15.75
Mumei,Sana,16.97
