from,to,value
Aki,Aki,
Ao,Aki,7.07
Aqua,Aki,7.55
AZki,Aki,8.28
Botan,Aki,15.57
Chloe,Aki,7.96
Choco,Aki,17.75
Flare,Aki,12.08
Fubuki,Aki,8.07
Haato,Aki,14.63
Hajime,Aki,7.09
Iroha,Aki,7.94
Kanade,Aki,6.69
Kanata,Aki,7.59
Korone,Aki,7.53
Koyori,Aki,6.3
Lamy,Aki,8.9
Laplus,Aki,8.25
Lui,Aki,9.2
Luna,Aki,9.06
Marine,Aki,6.59
Matsuri,Aki,14.75
Miko,Aki,5.52
Mio,Aki,13.31
Nene,Aki,11.04
Noel,Aki,8.44
Okayu,Aki,6.81
Pekora,Aki,5.29
Polka,Aki,8.47
Raden,Aki,7.21
Ririka,Aki,7.9
Roboco,Aki,22.22
Sora,Aki,10.55
Subaru,Aki,6.76
Suisei,Aki,7.73
Towa,Aki,14.93
Watame,Aki,8.47
Aki,Ao,10.68
Aqua,Ao,10.38
AZki,Ao,12.66
Botan,Ao,13.89
Chloe,Ao,14.45
Choco,Ao,22.04
Flare,Ao,16.03
Fubuki,Ao,11.04
Haato,Ao,18.29
Hajime,Ao,24.64
Iroha,Ao,14.35
Kanade,Ao,17.41
Kanata,Ao,12.58
Korone,Ao,13.21
Koyori,Ao,11.12
Lamy,Ao,14.99
Laplus,Ao,16.45
Lui,Ao,16.39
Luna,Ao,14.16
Marine,Ao,22.21
Matsuri,Ao,14.38
Miko,Ao,10.17
Mio,Ao,17.17
Nene,Ao,15.87
Noel,Ao,16.28
Okayu,Ao,12.81
Pekora,Ao,10.51
Polka,Ao,15.63
Raden,Ao,20.75
Ririka,Ao,16.8
Roboco,Ao,21.14
Sora,Ao,14.36
Subaru,Ao,10.34
Suisei,Ao,19.38
Towa,Ao,13.12
Watame,Ao,12.47
Aki,Aqua,35.47
Ao,Aqua,32.29
AZki,Aqua,35.14
Botan,Aqua,35.27
Chloe,Aqua,37.27
Choco,Aqua,37.91
Flare,Aqua,34.99
Fubuki,Aqua,27.66
Haato,Aqua,33.9
Hajime,Aqua,32.53
Iroha,Aqua,31.78
Kanade,Aqua,27.78
Kanata,Aqua,34.39
Korone,Aqua,32.09
Koyori,Aqua,29.24
Lamy,Aqua,35.52
Laplus,Aqua,28.68
Lui,Aqua,28
Luna,Aqua,34.2
Marine,Aqua,48.08
Matsuri,Aqua,34.05
Miko,Aqua,27.41
Mio,Aqua,34.69
Nene,Aqua,39.72
Noel,Aqua,34.23
Okayu,Aqua,27.46
Pekora,Aqua,37.57
Polka,Aqua,26.6
Raden,Aqua,21.68
Ririka,Aqua,24.31
Roboco,Aqua,37.32
Sora,Aqua,31.66
Subaru,Aqua,27.89
Suisei,Aqua,41.02
Towa,Aqua,43.36
Watame,Aqua,27.43
Aki,AZki,21.12
Ao,AZki,21.39
Aqua,AZki,19.09
Botan,AZki,26.28
Chloe,AZki,34.32
Choco,AZki,36.36
Flare,AZki,30.51
Fubuki,AZki,22.3
Haato,AZki,28.38
Hajime,AZki,26.03
Iroha,AZki,31.52
Kanade,AZki,24.92
Kanata,AZki,25.48
Korone,AZki,26.8
Koyori,AZki,20.64
Lamy,AZki,32.35
Laplus,AZki,19.36
Lui,AZki,22.97
Luna,AZki,25.07
Marine,AZki,24.08
Matsuri,AZki,28.37
Miko,AZki,16.78
Mio,AZki,34.69
Nene,AZki,25.79
Noel,AZki,24.51
Okayu,AZki,22.22
Pekora,AZki,14.4
Polka,AZki,24.47
Raden,AZki,22.43
Ririka,AZki,21.32
Roboco,AZki,37
Sora,AZki,40.53
Subaru,AZki,15.23
Suisei,AZki,32.5
Towa,AZki,24.2
Watame,AZki,23.27
Aki,Botan,23.49
Ao,Botan,13.88
Aqua,Botan,11.34
AZki,Botan,15.55
Chloe,Botan,14.73
Choco,Botan,26.84
Flare,Botan,21.43
Fubuki,Botan,13.23
Haato,Botan,15.83
Hajime,Botan,17.42
Iroha,Botan,15.58
Kanade,Botan,10.2
Kanata,Botan,12.59
Korone,Botan,14.82
Koyori,Botan,11.32
Lamy,Botan,27.26
Laplus,Botan,13.48
Lui,Botan,16.76
Luna,Botan,14.04
Marine,Botan,13.01
Matsuri,Botan,18.16
Miko,Botan,8.9
Mio,Botan,19.86
Nene,Botan,21.91
Noel,Botan,14.41
Okayu,Botan,12.57
Pekora,Botan,8.86
Polka,Botan,18.12
Raden,Botan,14.29
Ririka,Botan,11.48
Roboco,Botan,21.47
Sora,Botan,15.48
Subaru,Botan,10.81
Suisei,Botan,13.82
Towa,Botan,25.23
Watame,Botan,13.87
Aki,Chloe,12.18
Ao,Chloe,14.64
Aqua,Chloe,12.14
AZki,Chloe,20.58
Botan,Chloe,14.94
Choco,Chloe,25.81
Flare,Chloe,19.23
Fubuki,Chloe,13.62
Haato,Chloe,19.6
Hajime,Chloe,17.17
Iroha,Chloe,20.96
Kanade,Chloe,17
Kanata,Chloe,21.02
Korone,Chloe,12.9
Koyori,Chloe,14.02
Lamy,Chloe,22.71
Laplus,Chloe,19.06
Lui,Chloe,15.01
Luna,Chloe,15.76
Marine,Chloe,17.08
Matsuri,Chloe,20.93
Miko,Chloe,10.36
Mio,Chloe,19.03
Nene,Chloe,17.73
Noel,Chloe,17.61
Okayu,Chloe,14.05
Pekora,Chloe,10.45
Polka,Chloe,15.43
Raden,Chloe,14.89
Ririka,Chloe,17.05
Roboco,Chloe,24.7
Sora,Chloe,18.07
Subaru,Chloe,9.89
Suisei,Chloe,19
Towa,Chloe,16.69
Watame,Chloe,13.25
Aki,Choco,8.19
Ao,Choco,6.73
Aqua,Choco,3.72
AZki,Choco,6.57
Botan,Choco,8.2
Chloe,Choco,7.78
Flare,Choco,10.24
Fubuki,Choco,6.28
Haato,Choco,13.26
Hajime,Choco,6.61
Iroha,Choco,9.69
Kanade,Choco,5.4
Kanata,Choco,5.67
Korone,Choco,5.27
Koyori,Choco,4.65
Lamy,Choco,8.29
Laplus,Choco,7.78
Lui,Choco,7.86
Luna,Choco,7.76
Marine,Choco,6.53
Matsuri,Choco,15.26
Miko,Choco,3.36
Mio,Choco,10.34
Nene,Choco,7.71
Noel,Choco,8.2
Okayu,Choco,5.61
Pekora,Choco,3.14
Polka,Choco,7.05
Raden,Choco,6.71
Ririka,Choco,6.74
Roboco,Choco,16.83
Sora,Choco,10.79
Subaru,Choco,3.31
Suisei,Choco,6.46
Towa,Choco,8.36
Watame,Choco,6.41
Aki,Flare,11.94
Ao,Flare,10.5
Aqua,Flare,7.37
AZki,Flare,11.83
Botan,Flare,14.05
Chloe,Flare,12.43
Choco,Flare,21.96
Fubuki,Flare,15.01
Haato,Flare,13.76
Hajime,Flare,11.35
Iroha,Flare,15
Kanade,Flare,9.76
Kanata,Flare,10.9
Korone,Flare,9.41
Koyori,Flare,8.31
Lamy,Flare,14.45
Laplus,Flare,10.51
Lui,Flare,14.35
Luna,Flare,11.12
Marine,Flare,13.06
Matsuri,Flare,17.78
Miko,Flare,8.73
Mio,Flare,21.79
Nene,Flare,13.28
Noel,Flare,14.58
Okayu,Flare,9.48
Pekora,Flare,6.46
Polka,Flare,14.56
Raden,Flare,11.04
Ririka,Flare,9.23
Roboco,Flare,21.57
Sora,Flare,13.92
Subaru,Flare,7.25
Suisei,Flare,16.57
Towa,Flare,13.46
Watame,Flare,13.83
Aki,Fubuki,16.45
Ao,Fubuki,14.9
Aqua,Fubuki,12.01
AZki,Fubuki,17.82
Botan,Fubuki,17.87
Chloe,Fubuki,18.14
Choco,Fubuki,27.79
Flare,Fubuki,30.95
Haato,Fubuki,19.21
Hajime,Fubuki,16.08
Iroha,Fubuki,24.52
Kanade,Fubuki,14.37
Kanata,Fubuki,15.68
Korone,Fubuki,15.67
Koyori,Fubuki,14.65
Lamy,Fubuki,19
Laplus,Fubuki,15.91
Lui,Fubuki,19.53
Luna,Fubuki,15.18
Marine,Fubuki,15.84
Matsuri,Fubuki,26.48
Miko,Fubuki,13.61
Mio,Fubuki,34.41
Nene,Fubuki,16.04
Noel,Fubuki,16.22
Okayu,Fubuki,20.17
